angle_deg,candidate_id,structure_file,asem_profile_file,asem_profile_exists,our_stage1_radial_profile,our_stage2_radial_profile_if_selected,correlation_status,notes
27,cand29,inputs/asem_sidechains_20260625/raw/27/cand29/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle27_cand29_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
27,cand30,inputs/asem_sidechains_20260625/raw/27/cand30/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle27_cand30_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
27,cand31,inputs/asem_sidechains_20260625/raw/27/cand31/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle27_cand31_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
27,cand32,inputs/asem_sidechains_20260625/raw/27/cand32/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle27_cand32_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
27,cand33,inputs/asem_sidechains_20260625/raw/27/cand33/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle27_cand33_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
27,cand34,inputs/asem_sidechains_20260625/raw/27/cand34/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle27_cand34_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
27,cand35,inputs/asem_sidechains_20260625/raw/27/cand35/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle27_cand35_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
27,cand36,inputs/asem_sidechains_20260625/raw/27/cand36/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle27_cand36_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
27,cand37,inputs/asem_sidechains_20260625/raw/27/cand37/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle27_cand37_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand0,inputs/asem_sidechains_20260625/raw/28/cand0/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand0_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand1,inputs/asem_sidechains_20260625/raw/28/cand1/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand1_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand2,inputs/asem_sidechains_20260625/raw/28/cand2/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand2_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand3,inputs/asem_sidechains_20260625/raw/28/cand3/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand3_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand4,inputs/asem_sidechains_20260625/raw/28/cand4/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand4_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand5,inputs/asem_sidechains_20260625/raw/28/cand5/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand5_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand6,inputs/asem_sidechains_20260625/raw/28/cand6/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand6_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand7,inputs/asem_sidechains_20260625/raw/28/cand7/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand7_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand8,inputs/asem_sidechains_20260625/raw/28/cand8/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand8_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand9,inputs/asem_sidechains_20260625/raw/28/cand9/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand9_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand10,inputs/asem_sidechains_20260625/raw/28/cand10/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand10_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand11,inputs/asem_sidechains_20260625/raw/28/cand11/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand11_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand12,inputs/asem_sidechains_20260625/raw/28/cand12/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand12_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand13,inputs/asem_sidechains_20260625/raw/28/cand13/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand13_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand14,inputs/asem_sidechains_20260625/raw/28/cand14/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand14_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand15,inputs/asem_sidechains_20260625/raw/28/cand15/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand15_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand16,inputs/asem_sidechains_20260625/raw/28/cand16/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand16_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle28_cand16_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
28,cand17,inputs/asem_sidechains_20260625/raw/28/cand17/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand17_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand18,inputs/asem_sidechains_20260625/raw/28/cand18/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand18_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand19,inputs/asem_sidechains_20260625/raw/28/cand19/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand19_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand20,inputs/asem_sidechains_20260625/raw/28/cand20/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand20_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand21,inputs/asem_sidechains_20260625/raw/28/cand21/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand21_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand22,inputs/asem_sidechains_20260625/raw/28/cand22/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand22_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand23,inputs/asem_sidechains_20260625/raw/28/cand23/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand23_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand24,inputs/asem_sidechains_20260625/raw/28/cand24/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand24_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle28_cand24_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
28,cand25,inputs/asem_sidechains_20260625/raw/28/cand25/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand25_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle28_cand25_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
28,cand26,inputs/asem_sidechains_20260625/raw/28/cand26/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand26_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
28,cand27,inputs/asem_sidechains_20260625/raw/28/cand27/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand27_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle28_cand27_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
28,cand28,inputs/asem_sidechains_20260625/raw/28/cand28/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand28_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle28_cand28_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
28,cand29,inputs/asem_sidechains_20260625/raw/28/cand29/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle28_cand29_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand0,inputs/asem_sidechains_20260625/raw/29/cand0/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand0_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle29_cand0_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
29,cand1,inputs/asem_sidechains_20260625/raw/29/cand1/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand1_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle29_cand1_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
29,cand2,inputs/asem_sidechains_20260625/raw/29/cand2/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand2_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle29_cand2_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
29,cand3,inputs/asem_sidechains_20260625/raw/29/cand3/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand3_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand4,inputs/asem_sidechains_20260625/raw/29/cand4/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand4_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand5,inputs/asem_sidechains_20260625/raw/29/cand5/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand5_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand6,inputs/asem_sidechains_20260625/raw/29/cand6/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand6_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand7,inputs/asem_sidechains_20260625/raw/29/cand7/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand7_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand8,inputs/asem_sidechains_20260625/raw/29/cand8/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand8_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand9,inputs/asem_sidechains_20260625/raw/29/cand9/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand9_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand10,inputs/asem_sidechains_20260625/raw/29/cand10/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand10_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand11,inputs/asem_sidechains_20260625/raw/29/cand11/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand11_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle29_cand11_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
29,cand12,inputs/asem_sidechains_20260625/raw/29/cand12/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand12_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle29_cand12_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
29,cand13,inputs/asem_sidechains_20260625/raw/29/cand13/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand13_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
29,cand14,inputs/asem_sidechains_20260625/raw/29/cand14/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle29_cand14_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
30,cand0,inputs/asem_sidechains_20260625/raw/30/cand0/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand0_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle30_cand0_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
30,cand1,inputs/asem_sidechains_20260625/raw/30/cand1/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand1_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle30_cand1_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
30,cand2,inputs/asem_sidechains_20260625/raw/30/cand2/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand2_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle30_cand2_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
30,cand3,inputs/asem_sidechains_20260625/raw/30/cand3/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand3_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle30_cand3_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
30,cand4,inputs/asem_sidechains_20260625/raw/30/cand4/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand4_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
30,cand5,inputs/asem_sidechains_20260625/raw/30/cand5/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand5_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
30,cand6,inputs/asem_sidechains_20260625/raw/30/cand6/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand6_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
30,cand7,inputs/asem_sidechains_20260625/raw/30/cand7/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand7_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
30,cand8,inputs/asem_sidechains_20260625/raw/30/cand8/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand8_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
30,cand9,inputs/asem_sidechains_20260625/raw/30/cand9/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand9_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
30,cand10,inputs/asem_sidechains_20260625/raw/30/cand10/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand10_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle30_cand10_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
