angle_deg,candidate_id,candidate_path,pdf_page,r,rwp,energy_kcal_mol,source_pdf,notes
25,cand1,25/cand1/initial.pdb,4,0.028,1.096,-148.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand2,25/cand2/initial.pdb,4,0.012,1.114,-143.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand3,25/cand3/initial.pdb,4,0.013,1.106,-143.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand4,25/cand4/initial.pdb,5,0.011,1.112,-137.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand5,25/cand5/initial.pdb,5,0.007,1.113,-136.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand6,25/cand6/initial.pdb,5,0.007,1.111,-134.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand7,25/cand7/initial.pdb,5,0.007,1.111,-134.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand8,25/cand8/initial.pdb,5,0.002,1.109,-126.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand9,25/cand9/initial.pdb,5,0.013,1.117,-119.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand10,25/cand10/initial.pdb,5,0.033,1.070,-115.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand11,25/cand11/initial.pdb,5,0.025,1.140,-114.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand12,25/cand12/initial.pdb,6,0.051,1.086,-111.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand13,25/cand13/initial.pdb,6,0.043,1.116,-107.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand14,25/cand14/initial.pdb,6,0.053,1.173,-105.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand15,25/cand15/initial.pdb,6,0.070,1.191,-97.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand16,25/cand16/initial.pdb,6,0.052,1.151,-90.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand17,25/cand17/initial.pdb,6,0.094,1.149,-88.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand18,25/cand18/initial.pdb,6,0.095,1.176,-55.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand19,25/cand19/initial.pdb,6,0.054,1.106,-54.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand20,25/cand20/initial.pdb,7,0.183,1.042,-29.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand21,25/cand21/initial.pdb,7,0.206,0.954,-27.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand22,25/cand22/initial.pdb,7,0.197,0.992,-27.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand23,25/cand23/initial.pdb,7,0.167,1.073,-26.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand24,25/cand24/initial.pdb,7,0.229,0.902,-25.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand25,25/cand25/initial.pdb,7,0.142,1.157,-24.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand26,25/cand26/initial.pdb,7,0.126,1.182,-19.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand27,25/cand27/initial.pdb,7,0.107,1.225,-13.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand28,25/cand28/initial.pdb,8,0.114,1.197,-11.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand29,25/cand29/initial.pdb,8,0.108,1.257,-7.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
25,cand30,25/cand30/initial.pdb,8,0.075,1.324,-2.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
26,cand0,26/cand0/initial.pdb,8,0.077,1.106,nan,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
26,cand1,26/cand1/initial.pdb,8,0.144,1.097,nan,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand0,27/cand0/initial.pdb,8,0.097,1.079,-146.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand1,27/cand1/initial.pdb,8,0.116,1.069,-142.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand2,27/cand2/initial.pdb,8,0.120,1.067,-139.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand3,27/cand3/initial.pdb,9,0.087,1.079,-139.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand4,27/cand4/initial.pdb,9,0.080,1.076,-136.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand5,27/cand5/initial.pdb,9,0.065,1.093,-129.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand6,27/cand6/initial.pdb,9,0.081,1.095,-114.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand7,27/cand7/initial.pdb,9,0.151,1.147,-112.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand8,27/cand8/initial.pdb,9,0.342,1.077,-106.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand9,27/cand9/initial.pdb,9,0.296,1.004,-102.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand10,27/cand10/initial.pdb,9,0.228,1.198,-99.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand11,27/cand11/initial.pdb,10,0.323,1.078,-96.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand12,27/cand12/initial.pdb,10,0.307,1.129,-95.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand13,27/cand13/initial.pdb,10,0.337,1.108,-93.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand14,27/cand14/initial.pdb,10,0.322,1.058,-93.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand15,27/cand15/initial.pdb,10,0.323,1.058,-92.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand16,27/cand16/initial.pdb,10,0.255,1.132,-92.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand17,27/cand17/initial.pdb,10,0.482,0.851,-87.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand18,27/cand18/initial.pdb,10,0.387,0.982,-86.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand19,27/cand19/initial.pdb,11,0.441,0.922,-83.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand20,27/cand20/initial.pdb,11,0.488,0.820,-82.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand21,27/cand21/initial.pdb,11,0.412,0.829,-67.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand22,27/cand22/initial.pdb,11,0.410,1.014,-61.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand23,27/cand23/initial.pdb,11,0.292,0.981,-50.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand24,27/cand24/initial.pdb,11,0.404,0.841,-50.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand25,27/cand25/initial.pdb,11,0.341,0.936,-46.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand26,27/cand26/initial.pdb,11,0.368,0.881,-43.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand27,27/cand27/initial.pdb,12,0.349,0.908,-39.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand28,27/cand28/initial.pdb,12,0.352,0.904,-38.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand29,27/cand29/initial.pdb,12,0.356,0.897,-34.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand30,27/cand30/initial.pdb,12,0.337,0.933,-33.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand31,27/cand31/initial.pdb,12,0.336,0.941,-33.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand32,27/cand32/initial.pdb,12,0.385,0.882,-29.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand33,27/cand33/initial.pdb,12,0.343,0.928,-28.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand34,27/cand34/initial.pdb,12,0.301,0.977,-25.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand35,27/cand35/initial.pdb,13,0.400,0.890,-24.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand36,27/cand36/initial.pdb,13,0.352,0.945,-20.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
27,cand37,27/cand37/initial.pdb,13,0.263,1.046,-4.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand0,28/cand0/initial.pdb,13,0.186,1.053,-140.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand1,28/cand1/initial.pdb,13,0.238,1.065,-140.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand2,28/cand2/initial.pdb,13,0.185,1.049,-137.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand3,28/cand3/initial.pdb,13,0.213,1.076,-136.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand4,28/cand4/initial.pdb,13,0.226,1.060,-132.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand5,28/cand5/initial.pdb,14,0.393,0.916,-120.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand6,28/cand6/initial.pdb,14,0.340,1.020,-120.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand7,28/cand7/initial.pdb,14,0.477,0.828,-118.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand8,28/cand8/initial.pdb,14,0.355,1.020,-118.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand9,28/cand9/initial.pdb,14,0.431,0.900,-117.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand10,28/cand10/initial.pdb,14,0.494,0.806,-109.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand11,28/cand11/initial.pdb,14,0.495,0.787,-108.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand12,28/cand12/initial.pdb,14,0.474,0.836,-100.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand13,28/cand13/initial.pdb,15,0.487,0.768,-99.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand14,28/cand14/initial.pdb,15,0.319,1.108,-96.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand15,28/cand15/initial.pdb,15,0.455,0.852,-94.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand16,28/cand16/initial.pdb,15,0.458,0.838,-92.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand17,28/cand17/initial.pdb,15,0.461,0.804,-92.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand18,28/cand18/initial.pdb,15,0.341,1.075,-91.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand19,28/cand19/initial.pdb,15,0.336,1.033,-87.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand20,28/cand20/initial.pdb,15,0.337,1.003,-80.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand21,28/cand21/initial.pdb,16,0.462,0.812,-75.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand22,28/cand22/initial.pdb,16,0.481,0.843,-74.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand23,28/cand23/initial.pdb,16,0.445,0.808,-67.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand24,28/cand24/initial.pdb,16,0.399,0.889,-66.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand25,28/cand25/initial.pdb,16,0.410,0.857,-58.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand26,28/cand26/initial.pdb,16,0.394,0.901,-58.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand27,28/cand27/initial.pdb,16,0.430,0.825,-47.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand28,28/cand28/initial.pdb,16,0.409,0.859,-40.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
28,cand29,28/cand29/initial.pdb,17,0.402,0.836,-32.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand0,29/cand0/initial.pdb,17,0.341,0.931,-134.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand1,29/cand1/initial.pdb,17,0.332,0.918,-132.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand2,29/cand2/initial.pdb,17,0.370,0.933,-129.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand3,29/cand3/initial.pdb,17,0.330,0.915,-127.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand4,29/cand4/initial.pdb,17,0.337,0.938,-126.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand5,29/cand5/initial.pdb,17,0.334,0.909,-122.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand6,29/cand6/initial.pdb,17,0.409,0.831,-110.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand7,29/cand7/initial.pdb,18,0.376,1.072,-99.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand8,29/cand8/initial.pdb,18,0.460,0.808,-92.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand9,29/cand9/initial.pdb,18,0.439,0.811,-91.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
