unit_count,sample_id,ensemble_type,chain_count,total_atom_count,radius_of_gyration_A,interchain_centroid_mean_distance_A,interchain_centroid_min_distance_A,RMSD_to_formed_seed_A,contact_fraction_vs_target,number_of_target_contacts,number_of_contacts_present,CYP_MEP_contact_fraction_vs_target,backbone_contact_fraction_vs_target,axial_extent_A,radial_extent_A,helical_axis_alignment_score,axial_register_score,angular_phase_order_score,refined_angular_phase_score,compactness_score,seed_formation_score,notes,warnings
4,central4_loose_initial_0023,loose_initial,6,948,20.781907,27.554613,10.893758,12.934054,0.055233,1032,57,0.047319,0.128205,38.981330,27.977814,0.131749,0.512763,0.986242,0.999748,0.548567,0.476321,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_loose_initial_0024,loose_initial,6,948,21.450493,28.065877,3.703187,14.337146,0.015504,1032,16,0.016824,0.000000,35.484363,37.817122,0.037394,0.476224,0.984990,0.999496,0.531469,0.453351,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0000,angular_randomized_loose_initial,6,948,22.324745,31.539803,20.267988,29.744981,0.000000,1032,0,0.000000,0.000000,42.629803,25.674853,0.010697,0.330263,0.482741,0.544133,0.510656,0.293513,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0001,angular_randomized_loose_initial,6,948,21.591760,30.119990,17.529628,15.613874,0.000000,1032,0,0.000000,0.000000,43.268642,34.308149,0.101248,0.358457,0.790175,0.906515,0.527992,0.383836,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0002,angular_randomized_loose_initial,6,948,21.376764,29.695406,10.620448,29.071706,0.000000,1032,0,0.000000,0.000000,42.480032,30.329201,0.210948,0.310021,0.578965,0.617209,0.533302,0.313808,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0003,angular_randomized_loose_initial,6,948,21.768504,28.500591,9.030427,19.235567,0.015504,1032,16,0.016824,0.000000,45.860282,33.861679,0.578577,0.282673,0.439742,0.613787,0.523705,0.293586,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0004,angular_randomized_loose_initial,6,948,20.691912,28.557577,15.467270,27.122995,0.000000,1032,0,0.000000,0.000000,43.761901,28.008464,0.470593,0.482453,0.574281,0.607386,0.550953,0.352668,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0005,angular_randomized_loose_initial,6,948,21.294474,29.188469,11.538617,29.245739,0.000000,1032,0,0.000000,0.000000,35.400252,29.640249,0.083977,0.512927,0.508604,0.746491,0.535363,0.340580,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0006,angular_randomized_loose_initial,6,948,21.908292,30.557986,15.507541,28.031696,0.000000,1032,0,0.000000,0.000000,38.384968,28.963548,0.301000,0.439132,0.511656,0.659026,0.520363,0.324504,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0007,angular_randomized_loose_initial,6,948,20.707448,28.504920,15.298357,17.667135,0.000000,1032,0,0.000000,0.000000,43.849159,25.716457,0.180838,0.436702,0.350715,0.669494,0.550540,0.311708,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0008,angular_randomized_loose_initial,6,948,20.156977,27.548792,11.459787,28.134663,0.000000,1032,0,0.000000,0.000000,37.053972,29.994625,0.148801,0.413859,0.604065,0.672202,0.565575,0.346880,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0009,angular_randomized_loose_initial,6,948,19.744027,27.092154,13.016582,28.604626,0.000000,1032,0,0.000000,0.000000,41.306722,30.508972,0.236848,0.439225,0.479466,0.679914,0.577404,0.328977,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0010,angular_randomized_loose_initial,6,948,22.488610,30.707745,9.019628,16.607706,0.019380,1032,20,0.021030,0.000000,38.868027,30.512493,0.341266,0.385377,0.468435,0.708417,0.506935,0.322305,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0011,angular_randomized_loose_initial,6,948,20.234651,27.783637,16.195902,19.096334,0.000000,1032,0,0.000000,0.000000,38.230323,31.949426,0.280072,0.453663,0.627881,0.673376,0.563404,0.370490,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0012,angular_randomized_loose_initial,6,948,21.175870,29.265057,6.903783,18.012301,0.000000,1032,0,0.000000,0.000000,46.140152,27.425646,0.074030,0.363998,0.534750,0.760441,0.538362,0.330877,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0013,angular_randomized_loose_initial,6,948,20.994757,29.023304,17.074838,15.497378,0.000000,1032,0,0.000000,0.000000,46.774182,32.384812,0.177483,0.446202,0.793510,0.838817,0.543006,0.405330,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0014,angular_randomized_loose_initial,6,948,22.352202,31.384621,16.071163,17.143254,0.000000,1032,0,0.000000,0.000000,43.948299,28.299979,0.317971,0.372246,0.756679,0.818609,0.510029,0.372951,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0015,angular_randomized_loose_initial,6,948,22.061492,30.812917,17.110530,19.935251,0.000000,1032,0,0.000000,0.000000,40.970411,28.850234,0.066702,0.459061,0.499218,0.644607,0.516750,0.335110,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0016,angular_randomized_loose_initial,6,948,21.585064,29.416182,9.570002,28.568121,0.000000,1032,0,0.000000,0.000000,40.779726,29.020024,0.317846,0.333263,0.488561,0.649704,0.528156,0.299786,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0017,angular_randomized_loose_initial,6,948,21.934072,30.492874,11.987057,18.344162,0.000000,1032,0,0.000000,0.000000,44.287158,32.143301,0.438667,0.363032,0.487671,0.620975,0.519752,0.316928,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0018,angular_randomized_loose_initial,6,948,21.473683,29.714063,11.646714,17.842966,0.030039,1032,31,0.021030,0.115385,37.517989,32.126533,0.268418,0.452557,0.396225,0.802253,0.530895,0.325720,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0019,angular_randomized_loose_initial,6,948,20.270427,27.627176,9.022943,26.877188,0.000000,1032,0,0.000000,0.000000,37.131088,31.196157,0.083297,0.358472,0.517242,0.626322,0.562409,0.318995,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0020,angular_randomized_loose_initial,6,948,19.653167,25.310776,10.382857,17.274573,0.000000,1032,0,0.000000,0.000000,35.057496,28.973039,0.029423,0.476181,0.511185,0.674272,0.580073,0.358382,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0021,angular_randomized_loose_initial,6,948,17.906813,23.421029,8.817639,12.407426,0.073643,1032,76,0.070452,0.102564,38.623171,32.936047,0.206701,0.361057,0.623588,0.792322,0.636645,0.396433,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0022,angular_randomized_loose_initial,6,948,22.495561,31.588035,16.686894,20.615441,0.000000,1032,0,0.000000,0.000000,42.977760,29.460634,0.241800,0.402991,0.498347,0.515335,0.506779,0.320662,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0023,angular_randomized_loose_initial,6,948,20.982176,28.811900,7.801762,16.474504,0.000000,1032,0,0.000000,0.000000,42.379728,24.404793,0.027895,0.355090,0.668674,0.793334,0.543331,0.359986,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_angular_randomized_loose_initial_0024,angular_randomized_loose_initial,6,948,20.459887,27.936777,11.098211,15.506665,0.000000,1032,0,0.000000,0.000000,40.949264,30.242567,0.353922,0.377460,0.751882,0.808322,0.557201,0.386073,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0000,radially_separated,6,948,31.392049,41.913777,13.008307,24.092091,0.003876,1032,4,0.002103,0.025641,35.520548,39.023860,0.040229,0.804317,0.991493,0.999873,0.363158,0.466942,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0001,radially_separated,6,948,31.670318,41.706728,10.540823,24.763114,0.000000,1032,0,0.000000,0.000000,32.822243,33.454703,0.024171,0.774860,0.994174,0.999888,0.359967,0.459399,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0002,radially_separated,6,948,33.663000,44.786688,12.543266,26.615299,0.000000,1032,0,0.000000,0.000000,36.156873,40.640924,0.036692,0.792006,0.992014,0.999902,0.338659,0.456166,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0003,radially_separated,6,948,31.480606,41.821567,10.058875,24.442661,0.000000,1032,0,0.000000,0.000000,33.036529,40.509107,0.013548,0.814179,0.992225,0.999869,0.362136,0.467672,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0004,radially_separated,6,948,29.471073,38.880141,11.030852,22.448709,0.000000,1032,0,0.000000,0.000000,33.351228,31.542738,0.069173,0.776630,0.992692,0.999872,0.386829,0.467662,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0005,radially_separated,6,948,33.241614,44.035371,10.575373,26.278103,0.000000,1032,0,0.000000,0.000000,34.006350,36.726360,0.018763,0.709611,0.992425,0.999930,0.342952,0.440969,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0006,radially_separated,6,948,33.006497,43.909093,11.861538,25.924806,0.092054,1032,95,0.071504,0.294872,33.766159,34.671124,0.044507,0.906137,0.993726,0.999908,0.345395,0.499799,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0007,radially_separated,6,948,32.829366,43.518355,10.207014,25.757842,0.000000,1032,0,0.000000,0.000000,33.807873,33.997985,0.041349,0.839782,0.989890,0.999884,0.347258,0.467898,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0008,radially_separated,6,948,31.298638,41.695872,12.176711,24.032423,0.000000,1032,0,0.000000,0.000000,33.316624,39.351318,0.028091,0.836326,0.992905,0.999910,0.364242,0.473139,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0009,radially_separated,6,948,33.459637,44.329099,10.489060,26.440253,0.014535,1032,15,0.006309,0.089744,33.108781,32.197314,0.034026,0.787723,0.991326,0.999849,0.340717,0.458666,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0010,radially_separated,6,948,34.137719,45.323082,10.859979,27.148287,0.000000,1032,0,0.000000,0.000000,34.788945,40.208141,0.024840,0.866068,0.995231,0.999953,0.333950,0.470156,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
4,central4_radially_separated_0011,radially_separated,6,948,33.833020,44.980651,11.949475,27.014958,0.000000,1032,0,0.000000,0.000000,32.626205,34.576153,0.046607,0.863502,0.992394,0.999932,0.336957,0.469806,contacts are evaluated in the sample frame using preserved atom indices; RMSD is separately rigid-aligned to the formed seed,
