pdb_file,residue_count,axis_origin_x,axis_origin_y,axis_origin_z,axis_x,axis_y,axis_z,mean_radius_fitted,min_radius_fitted,max_radius_fitted,axial_t_min,axial_t_max,axial_span,angle_min,angle_max,angular_coverage_rad,z_axis_angle_degrees,unwrapped_angle_span_rad,approximate_turns,approximate_pitch_per_turn
outputs/intermediates/normalized_structures/full_hexaplex_anti_parallel_30deg_ideal_heavy_deduped.pdb,180,-0.000030,-0.000014,23.799915,0.001057,0.001601,0.999998,10.643928,7.461132,13.828067,-26.191443,26.191385,52.382828,-3.077026,3.079702,6.156728,0.109918,-4.764987,0.758371,69.072804
