pdb_file,residue_count,axis_origin_x,axis_origin_y,axis_origin_z,axis_x,axis_y,axis_z,mean_radius_fitted,min_radius_fitted,max_radius_fitted,axial_t_min,axial_t_max,axial_span,angle_min,angle_max,angular_coverage_rad,z_axis_angle_degrees,unwrapped_angle_span_rad,approximate_turns,approximate_pitch_per_turn
outputs/intermediates/ladder_structures/hexads_plus_scaffold_blocks_1_2_3_4_5_6_heavy_deduped.pdb,180,-0.000030,-0.000014,23.799915,0.001057,0.001601,0.999998,10.643928,7.461132,13.828067,-26.191443,26.191385,52.382828,-3.077026,3.079702,6.156728,0.109918,-11.048172,1.758371,29.790540
