pdb_file,residue_count,axis_origin_x,axis_origin_y,axis_origin_z,axis_x,axis_y,axis_z,mean_radius_fitted,min_radius_fitted,max_radius_fitted,axial_t_min,axial_t_max,axial_span,angle_min,angle_max,angular_coverage_rad,z_axis_angle_degrees,unwrapped_angle_span_rad,approximate_turns,approximate_pitch_per_turn
outputs/intermediates/ladder_structures/hexads_plus_scaffold_blocks_1_heavy_deduped.pdb,105,-0.323845,-0.247169,23.440228,-0.021098,0.036548,0.999109,7.001921,4.506671,14.239322,-25.552932,24.345658,49.898590,-3.134092,3.083163,6.217255,2.418610,-14.176150,2.256204,22.116166
