pdb_file,residue_count,axis_origin_x,axis_origin_y,axis_origin_z,axis_x,axis_y,axis_z,mean_radius_fitted,min_radius_fitted,max_radius_fitted,axial_t_min,axial_t_max,axial_span,angle_min,angle_max,angular_coverage_rad,z_axis_angle_degrees,unwrapped_angle_span_rad,approximate_turns,approximate_pitch_per_turn
outputs/intermediates/ladder_structures/hexads_plus_scaffold_blocks_1_2_3_4_heavy_deduped.pdb,150,-0.487851,0.285594,23.799988,0.035117,0.059756,0.997595,9.584398,4.617967,15.307766,-26.665033,26.670595,53.335628,-3.121053,3.120753,6.241806,3.974386,-8.839752,1.406890,37.910297
