pdb_file,residue_count,axis_origin_x,axis_origin_y,axis_origin_z,axis_x,axis_y,axis_z,mean_radius_fitted,min_radius_fitted,max_radius_fitted,axial_t_min,axial_t_max,axial_span,angle_min,angle_max,angular_coverage_rad,z_axis_angle_degrees,unwrapped_angle_span_rad,approximate_turns,approximate_pitch_per_turn
outputs/intermediates/normalized_structures/alanine_beta_sheet_central5_res4_to_8_heavy_deduped.pdb,5,14.597860,-4.428880,-0.694240,0.118966,0.948142,0.294745,0.000065,0.000024,0.000108,-0.058461,0.060648,0.119109,-1.202470,2.421184,3.623654,72.857751,-5.637815,0.897286,0.132744
