pdb_file,residue_count,axis_origin_x,axis_origin_y,axis_origin_z,axis_x,axis_y,axis_z,mean_radius_fitted,min_radius_fitted,max_radius_fitted,axial_t_min,axial_t_max,axial_span,angle_min,angle_max,angular_coverage_rad,z_axis_angle_degrees,unwrapped_angle_span_rad,approximate_turns,approximate_pitch_per_turn
outputs/intermediates/ladder_structures/hexads_plus_scaffold_blocks_1_2_3_4_5_heavy_deduped.pdb,165,-0.204962,0.159459,23.570497,0.017582,0.028493,0.999439,10.172044,5.128632,14.564121,-26.206864,26.651394,52.858258,-3.138100,3.118788,6.256888,1.918655,-18.091749,2.879391,18.357442
