bin_index,q_Ainv,d_A,mean_intensity,intensity_norm,pixel_count
0,0.00403403372418,1557.54407047,7868563892.98,14.7086747443,1
4,0.0363060339248,173.061737346,6489620456.54,12.1310213411,4
6,0.0524416206609,119.81295063,5278598154.51,9.86726223701,4
9,0.0766440797421,81.9787428895,3768587231.37,7.04460490958,4
10,0.0847112486321,74.1717942852,2926202746.03,5.46993898922,8
13,0.108911551431,57.6907153065,1609451793.61,3.00854174546,8
14,0.116977857885,53.7126035712,1363990761.37,2.54970242806,8
16,0.133109671368,47.2030712917,463957621.494,0.867274110311,8
18,0.149240299319,42.1011304308,1050766879.24,1.96419428869,4
19,0.157305123874,39.9426614495,534960764.974,1,12
20,0.165369598238,37.9948029997,304587234.521,0.569363688823,8
23,0.189560740935,33.1460263143,291354650.681,0.544628073229,20
24,0.197623635311,31.7936935898,205086141.958,0.38336669787,8
26,0.21374808683,29.3952820835,52174242.699,0.0975291014128,4
27,0.221809608176,28.3269302843,89501659.414,0.167305090904,12
28,0.229870636058,27.3335708072,84762833.1261,0.15844682204,8
29,0.237931152593,26.4075773126,46632043.0156,0.0871690899013,16
31,0.254050580123,24.7320250327,15411318.0324,0.0288083146305,8
32,0.262109455385,23.9716087234,19617326.537,0.0366705893617,16
33,0.270167747835,23.2566076356,10937186.022,0.0204448377118,16
35,0.286282512914,21.9474994935,7089271.65708,0.0132519469113,8
36,0.294338949869,21.3467681052,8254577.54064,0.0154302484988,8
37,0.302394732666,20.7780911122,38192269.375,0.0713926550797,20
38,0.310449843489,20.2389707676,43821276.4602,0.0819149353175,8
39,0.318504264529,19.727162261,13243979.5844,0.0247569176125,20
41,0.334610966076,18.7775833556,26259363.604,0.0490865224579,12
42,0.342663211012,18.336328807,20643321.4082,0.0385884774357,24
43,0.350714695025,17.9153750792,8554292.58664,0.0159905046253,8
44,0.358765400354,17.5133535759,12837953.8645,0.0239979353723,8
45,0.366815309246,17.1290160165,6604612.32631,0.0123459751794,12
46,0.37486440396,16.7612214999,10997980.4925,0.0205584805701,20
47,0.382912666764,16.4089252003,5181603.047,0.00968594967381,16
48,0.390960079939,16.0711684634,1048363.07289,0.00195970086318,8
49,0.399006625774,15.7470701019,2403965.20395,0.00449372245845,16
50,0.407052286571,15.4358187252,2113788.48607,0.00395129629024,8
51,0.415097044641,15.1366659635,17615353.9225,0.0329283100292,28
52,0.423140882309,14.8489204657,6205214.29092,0.0115993820429,20
54,0.439225725792,14.3051395631,4717322.32496,0.00881807159295,16
55,0.447266696314,14.0479614489,11737184.3759,0.0219402714076,20
56,0.455306675848,13.7998971693,7134177.69296,0.0133358895831,24
57,0.463345646778,13.5604712181,9597985.09664,0.0179414748241,8
58,0.471383591502,13.3292406025,5025474.581,0.00939409936211,16
59,0.479420492429,13.1057921103,2644129.07139,0.00494265980707,12
60,0.487456331983,12.8897398493,2715381.075,0.00507585088999,28
61,0.495491092601,12.6807230261,370924.364175,0.00069336741769,16
62,0.503524756734,12.4784039377,2758876.08409,0.00515715593503,16
63,0.511557306845,12.282466154,3014996.8796,0.00563592150491,16
64,0.519588725413,12.0926128684,3005523.61308,0.00561821316602,20
65,0.527618994931,11.9085653996,5693534.89178,0.0106429018062,28
66,0.535648097905,11.7300618293,3185389.44674,0.00595443564332,24
67,0.543676016858,11.5568557603,2876355.59303,0.00537675990719,8
68,0.551702734327,11.3887151834,2955613.23931,0.00552491590567,24
69,0.559728232864,11.2254214425,8537047.35504,0.0159582681834,20
70,0.567752495035,11.0667682875,4496103.64072,0.00840454839888,32
72,0.583797240629,10.7626156307,4488325.71006,0.00839000914446,28
73,0.591817689266,10.616758203,2509384.99942,0.00469078325688,16
74,0.599836831965,10.4748241061,1661901.61758,0.00310658598984,36
75,0.607854651373,10.3366574443,4559781.83297,0.00852358178677,16
76,0.615871130155,10.2021104733,1788087.85106,0.00334246540707,24
77,0.623886250991,10.0710430743,545982.831647,0.00102060350477,16
78,0.63189999658,9.94332226806,3555611.82304,0.00664649083791,16
79,0.639912349636,9.81882176638,2602588.59747,0.00486500836674,40
80,0.647923292892,9.69742155609,1320779.53918,0.00246892786472,8
81,0.655932809098,9.57900751423,755099.527744,0.00141150450123,24
82,0.663940881022,9.46347105107,3636847.01337,0.00679834345151,24
83,0.671947491452,9.35070877875,3874301.64929,0.00724221644456,36
84,0.679952623191,9.24062220349,5568843.57896,0.0104098168381,16
