bin_index,r_min_mm,r_max_mm,r_center_mm,radius_mm,two_theta_deg,q_center_inv_angstrom,q_Ainv,d_center_angstrom,d_A,mean_intensity,intensity_mean,intensity_sum,intensity_total,pixel_count,sample_count
0,0.0,0.5892556509887896,0.2946278254943948,0.2946278254943948,0.0498845350547465,0.007059557665824148,0.007059557665824148,890.0253535142806,890.0253535142806,6136322399.995558,6136322399.995558,6136322399.995558,6136322399.995558,1,1
11,6.481812160876686,7.0710678118654755,6.776439986371081,6.776439986371081,1.1471912719936312,0.1623454625273997,0.1623454625273997,38.702561866298836,38.702561866298836,370216243.6764872,370216243.6764872,1480864974.7059488,1480864974.7059488,4,4
15,8.838834764831844,9.428090415820634,9.13346259032624,9.13346259032624,1.5460456356585321,0.21878659453827168,0.21878659453827168,28.718328563226883,28.718328563226883,87925689.08326639,87925689.08326639,263777067.2497992,263777067.2497992,3,3
16,9.428090415820634,10.017346066809424,9.722718241315029,9.722718241315029,1.6457373228385845,0.23289339064236708,0.23289339064236708,26.978804721977255,26.978804721977255,87925689.65829238,87925689.65829238,87925689.65829238,87925689.65829238,1,1
22,12.963624321753372,13.552879972742161,13.258252147247767,13.258252147247767,2.2436571005245116,0.3174975002297681,0.3174975002297681,19.789715832825586,19.789715832825586,4042181.2591708917,4042181.2591708917,16168725.036683567,16168725.036683567,4,4
25,14.73139127471974,15.32064692570853,15.026019100214135,15.026019100214135,2.5424418832959805,0.3597716828841998,0.3597716828841998,17.464368670732664,17.464368670732664,4080896.1563118426,4080896.1563118426,32647169.25049474,32647169.25049474,8,8
31,18.26692518065248,18.856180831641268,18.561553006146873,18.561553006146873,3.139580419061582,0.44425144755336105,0.44425144755336105,14.143308573968989,14.143308573968989,5696495.339620828,5696495.339620828,5696495.339620828,5696495.339620828,1,1
32,18.856180831641268,19.445436482630058,19.150808657135663,19.150808657135663,3.239040676017965,0.45832140908823477,0.45832140908823477,13.70912460685415,13.70912460685415,5696493.901842914,5696493.901842914,17089481.70552874,17089481.70552874,3,3
33,19.445436482630058,20.034692133618847,19.740064308124452,19.740064308124452,3.338481395090525,0.47238826156077734,0.47238826156077734,13.300892122974977,13.300892122974977,1327592.38453739,1327592.38453739,5310369.53814956,5310369.53814956,4,4
35,20.623947784607637,21.213203435596427,20.91857561010203,20.91857561010203,3.5373018477757276,0.5005122622920951,0.5005122622920951,12.553509235529514,12.553509235529514,645394.9751250517,645394.9751250517,5163159.8010004135,5163159.8010004135,8,8
40,23.570226039551585,24.159481690540375,23.86485386504598,23.86485386504598,4.033969638626976,0.5707612710431502,0.5707612710431502,11.008429663940127,11.008429663940127,2871405.1334554497,2871405.1334554497,22971241.067643598,22971241.067643598,8,8
45,26.516504294495533,27.105759945484323,26.811132119989928,26.811132119989928,4.530030935818985,0.6409137949950691,0.6409137949950691,9.80347958843346,9.80347958843346,538292.1995112685,538292.1995112685,2153168.798045074,2153168.798045074,4,4
46,27.105759945484323,27.695015596473112,27.400387770978718,27.400387770978718,4.6291639719338455,0.6549316982028935,0.6549316982028935,9.593649726254503,9.593649726254503,1084557.933964081,1084557.933964081,8676463.471712649,8676463.471712649,8,8
48,28.284271247461902,28.87352689845069,28.578899072956297,28.578899072956297,4.82734615831933,0.6829541628612994,0.6829541628612994,9.200010262556425,9.200010262556425,1796772.0533567122,1796772.0533567122,7187088.213426849,7187088.213426849,4,4
50,29.46278254943948,30.05203820042827,29.757410374933876,29.757410374933876,5.025412627922582,0.7109582245107053,0.7109582245107053,8.837629400101239,8.837629400101239,2793600.1305189785,2793600.1305189785,22348801.044151828,22348801.044151828,8,8
56,32.99831645537222,33.58757210636101,33.292944280866614,33.292944280866614,5.618871539144426,0.7948526629144975,0.7948526629144975,7.904842746756287,7.904842746756287,5650368.158062264,5650368.158062264,67804417.89674717,67804417.89674717,12,12
57,33.58757210636101,34.1768277573498,33.8821999318554,33.8821999318554,5.717667336776658,0.8088169414944767,0.8088169414944767,7.768365108141708,7.768365108141708,5322395.759090347,5322395.759090347,42579166.07272278,42579166.07272278,8,8
60,35.35533905932738,35.94459471031617,35.64996688482177,35.64996688482177,6.013847845408336,0.8506768909638664,0.8506768909638664,7.386100849713187,7.386100849713187,4743855.01775172,4743855.01775172,37950840.14201376,37950840.14201376,8,8
63,37.123106012293746,37.712361663282536,37.41773383778814,37.41773383778814,6.309706119218861,0.8924856246061207,0.8924856246061207,7.0400969314800275,7.0400969314800275,1445189.297318387,1445189.297318387,4335567.8919551615,4335567.8919551615,3,3
64,37.712361663282536,38.301617314271326,38.00698948877693,38.00698948877693,6.4082513015288916,0.9064100706631228,0.9064100706631228,6.931945606675415,6.931945606675415,1445188.9066277614,1445188.9066277614,1445188.9066277614,1445188.9066277614,1,1
65,38.301617314271326,38.890872965260115,38.59624513976572,38.59624513976572,6.506758426090494,0.9203284692128758,0.9203284692128758,6.827111751256996,6.827111751256996,1797686.2645616978,1797686.2645616978,14381490.116493583,14381490.116493583,8,8
67,39.480128616248905,40.069384267237695,39.7747564417433,39.7747564417433,6.703656263432696,0.9481467695513409,0.9481467695513409,6.626806638968736,6.626806638968736,3050348.355199259,3050348.355199259,12201393.420797035,12201393.420797035,4,4
68,40.069384267237695,40.658639918226484,40.36401209273209,40.36401209273209,6.802045860341947,0.962046494800335,0.962046494800335,6.531062002864644,6.531062002864644,1510085.1840905,1510085.1840905,12080681.472724,12080681.472724,8,8
71,41.83715122020406,42.42640687119285,42.13177904569846,42.13177904569846,7.096970697923418,1.0037069166007453,1.0037069166007453,6.259980083089248,6.259980083089248,655688.1977941176,655688.1977941176,5245505.582352941,5245505.582352941,8,8
72,42.42640687119285,43.01566252218164,42.72103469668725,42.72103469668725,7.195195815963715,1.0175805144429373,1.0175805144429373,6.174632098393947,6.174632098393947,1492730.187018157,1492730.187018157,11941841.496145256,11941841.496145256,8,8
