d_A,q_Ainv,intensity_difference_norm
2.2,2.85599332145,0.000104621656566
2.2084538376,2.84506073897,0.000447644014816
2.21690767519,2.83421153595,-0.000229574051991
2.22536151279,2.82344476215,0.0005760963458
2.23381535039,2.8127594817,-7.16094378373e-05
2.24226918799,2.80215477287,0.000871802627975
2.25072302558,2.79162972776,-0.000340514576036
2.25917686318,2.78118345207,0.000694028794192
2.26763070078,2.77081506483,0.000922253828814
2.27608453838,2.76052369815,0.000601968571307
2.28453837597,2.75030849701,0.00152734169624
2.29299221357,2.74016861897,0.000886484866892
2.30144605117,2.730103234,0.001711973158
2.30989988877,2.7201115242,0.00158253226367
2.31835372636,2.7101926836,0.00186441482761
2.32680756396,2.70034591794,0.00179318166653
2.33526140156,2.69057044449,0.00180928275519
2.34371523915,2.68086549177,0.00207798916868
2.35216907675,2.67123029942,0.0020067040978
2.36062291435,2.66166411797,0.00194306069418
2.36907675195,2.65216620864,0.00188356944251
2.37753058954,2.64273584315,0.00193166436973
2.38598442714,2.63337230357,0.00149691094254
2.39443826474,2.62407488207,0.00182487775216
2.40289210234,2.61484288082,0.00139959886276
2.41134593993,2.60567561175,0.0010699320473
2.41979977753,2.59657239641,0.00150337728199
2.42825361513,2.58753256581,0.000503080698258
2.43670745273,2.57855546022,0.000890007451753
2.44516129032,2.56964042906,0.00113245344628
2.45361512792,2.5607868307,0.000335230915774
2.46206896552,2.55199403233,0.000964820661875
2.47052280311,2.54326140979,6.06415308598e-05
2.47897664071,2.53458834746,0.000156191832082
2.48743047831,2.52597423806,0.000408394019892
2.49588431591,2.51741848255,6.7590407099e-05
2.5043381535,2.50892048999,6.10763062636e-05
2.5127919911,2.50047967736,0.00063323918843
2.5212458287,2.49209546949,-0.00065787276341
2.5296996663,2.4837672989,6.48437531159e-05
2.53815350389,2.47549460564,-0.000197987673654
2.54660734149,2.46727683723,-0.000451713058274
2.55506117909,2.45911344848,2.07277179428e-05
2.56351501669,2.45100390139,-0.000536780732746
2.57196885428,2.44294766506,8.36622203164e-05
2.58042269188,2.43494421552,7.20175809702e-05
2.58887652948,2.42699303564,0.000106585629003
2.59733036707,2.41909361506,-5.74240084445e-06
2.60578420467,2.41124544999,0.000519516119578
2.61423804227,2.40344804321,0.000517564263352
2.62269187987,2.39570090387,0.000311528301165
2.63114571746,2.38800354746,0.000632389419645
2.63959955506,2.38035549564,0.000540186414761
2.64805339266,2.37275627621,0.000646173195327
2.65650723026,2.36520542298,0.000862125081563
2.66496106785,2.35770247565,0.000765829469725
2.67341490545,2.35024697976,0.000851901115365
2.68186874305,2.34283848658,0.000939738371525
2.69032258065,2.33547655303,0.000922435349156
2.69877641824,2.32816074155,0.000662306177219
2.70723025584,2.32089062008,0.000753232444024
2.71568409344,2.31366576192,0.00114919868984
2.72413793103,2.30648574567,0.00110406377057
2.73259176863,2.29935015516,0.000993159516456
2.74104560623,2.29225857932,0.000965178432882
2.74949944383,2.28521061217,0.00100730326158
2.75795328142,2.27820585269,0.00109565172901
2.76640711902,2.27124390477,0.00115175891519
2.77486095662,2.26432437712,0.00115297684997
2.78331479422,2.2574468832,0.000905639033109
2.79176863181,2.25061104118,0.000860502917665
2.80022246941,2.2438164738,0.00125600392282
2.80867630701,2.23706280838,0.00148125761775
2.81713014461,2.23034967668,0.00112448989756
2.8255839822,2.22367671489,0.00097777591783
2.8340378198,2.21704356353,0.00127473420232
2.8424916574,2.2104498674,0.00129423883517
2.85094549499,2.20389527552,0.00119977608823
2.85939933259,2.19737944105,0.00120318415455
2.86785317019,2.19090202124,0.00127186215411
2.87630700779,2.18446267737,0.00131853320727
2.88476084538,2.17806107471,0.00120063518407
2.89321468298,2.17169688241,0.00122670764855
2.90166852058,2.1653697735,0.00133667012378
2.91012235818,2.1590794248,0.00131420833073
2.91857619577,2.15282551687,0.00121074706725
2.92703003337,2.14660773396,0.00121257223169
2.93548387097,2.14042576398,0.00148102683087
2.94393770857,2.1342792984,0.00130596183285
2.95239154616,2.12816803223,0.00130665290368
2.96084538376,2.12209166397,0.00130561986092
2.96929922136,2.11604989554,0.00139335163309
2.97775305895,2.11004243226,0.00161475775591
2.98620689655,2.10406898277,0.0014447618966
2.99466073415,2.09812925903,0.0014158973393
3.00311457175,2.0922229762,0.00151643872166
3.01156840934,2.08634985268,0.00164585431542
3.02002224694,2.08050961,0.00169155757903
3.02847608454,2.0747019728,0.00157151528754
3.03692992214,2.0689266688,0.00166987063598
3.04538375973,2.06318342872,0.00172593430524
3.05383759733,2.05747198629,0.00165638568165
3.06229143493,2.05179207815,0.00151205887018
3.07074527253,2.04614344387,0.00149266056114
3.07919911012,2.04052582586,0.00152112936718
3.08765294772,2.03493896936,0.00155031658141
3.09610678532,2.02938262239,0.00147501509489
3.10456062291,2.02385653571,0.00135433715941
3.11301446051,2.01836046279,0.00133810494663
3.12146829811,2.01289415977,0.00140027363648
3.12992213571,2.00745738544,0.000990284901105
3.1383759733,2.00204990117,0.000787197783145
3.1468298109,1.99667147089,0.000676587084311
3.1552836485,1.99132186109,0.000584819379328
3.1637374861,1.98600084071,0.0010041251344
3.17219132369,1.9807081812,0.00194471581948
3.18064516129,1.97544365642,0.00312582232068
3.18909899889,1.97020704261,0.000593518573319
3.19755283648,1.9649981184,-0.000643631336889
3.20600667408,1.95981666475,-0.000879707902726
3.21446051168,1.95466246493,-7.34135685285e-05
3.22291434928,1.94953530446,0.0005190317628
3.23136818687,1.94443497114,0.000816491704567
3.23982202447,1.93936125495,0.000409996664149
3.24827586207,1.93431394807,-0.000689106395664
3.25672969967,1.92929284485,-0.00166562275588
3.26518353726,1.92429774176,-0.0014198238044
3.27363737486,1.91932843736,-0.00247402859095
3.28209121246,1.91438473231,-0.0047004793079
3.29054505006,1.9094664293,-0.00973259689878
3.29899888765,1.90457333305,-0.00694435039974
3.30745272525,1.89970525027,-0.000658718101283
3.31590656285,1.89486198965,-0.000835980595225
3.32436040044,1.89004336183,-0.00196874363788
3.33281423804,1.88524917935,-0.00394602772718
3.34126807564,1.88047925666,-0.00960084455966
3.34972191324,1.87573341009,-0.0140286239395
3.35817575083,1.87101145782,-0.0159058641707
3.36662958843,1.86631321984,-0.00859329964525
3.37508342603,1.86163851795,0.000341144718529
3.38353726363,1.85698717574,-0.000505400550925
3.39199110122,1.85235901855,-0.00232569281836
3.40044493882,1.84775387346,-0.00514633933685
3.40889877642,1.84317156926,-0.0163564188158
3.41735261402,1.83861193645,-0.0238682360085
3.42580645161,1.83407480718,-0.00737555962946
3.43426028921,1.82956001527,0.000833262578648
3.44271412681,1.82506739617,0.000785216129318
3.4511679644,1.82059678694,-5.35651372473e-05
3.459621802,1.81614802622,-0.00112549117529
3.4680756396,1.81172095425,-0.00260250870917
3.4765294772,1.8073154128,-0.00555806954463
3.48498331479,1.80293124518,-0.0109799667847
3.49343715239,1.79856829623,-0.0079247360588
3.50189098999,1.79422641228,-8.01064016439e-06
3.51034482759,1.78990544114,0.00140673779773
3.51879866518,1.78560523208,0.00184936130435
3.52725250278,1.78132563581,0.00155673360375
3.53570634038,1.77706650448,0.00159108376164
3.54416017798,1.77282769166,0.00231053922515
3.55261401557,1.76860905227,0.0028346005209
3.56106785317,1.76441044267,0.00317829566143
3.56952169077,1.76023172052,0.00250774165022
3.57797552836,1.75607274487,0.00140339443406
3.58642936596,1.75193337608,0.00139167370431
3.59488320356,1.74781347582,0.00156127283478
3.60333704116,1.74371290707,0.00259546459878
3.61179087875,1.73963153408,0.00362125895432
3.62024471635,1.73556922238,0.00459568896705
3.62869855395,1.73152583875,0.0048427299083
3.63715239155,1.72750125119,0.00293871862261
3.64560622914,1.72349532897,0.00173661619348
3.65406006674,1.71950794251,0.00185400417232
3.66251390434,1.71553896348,0.00193813403655
3.67096774194,1.7115882647,0.0019770608648
3.67942157953,1.70765572016,0.00193880365368
3.68787541713,1.70374120503,0.00181772239939
3.69632925473,1.69984459559,0.00174513101614
3.70478309232,1.69596576928,0.00171685819571
3.71323692992,1.69210460462,0.00190991317276
3.72169076752,1.68826098128,0.00228855897374
3.73014460512,1.68443477997,0.00252630698053
3.73859844271,1.68062588252,0.00264710096664
3.74705228031,1.67683417181,0.00268341011291
3.75550611791,1.67305953177,0.00264472561907
3.76395995551,1.66930184738,0.00246047867958
3.7724137931,1.66556100465,0.00212690712313
3.7808676307,1.6618368906,0.00204432849529
3.7893214683,1.65812939328,0.00228413733896
3.7977753059,1.65443840172,0.00262190988177
3.80622914349,1.65076380594,0.00313245856889
3.81468298109,1.64710549692,0.00350989982394
3.82313681869,1.64346336664,0.00351931938799
3.83159065628,1.63983730801,0.00350398521041
3.84004449388,1.63622721486,0.00334702787678
3.84849833148,1.63263298201,0.00319426304044
3.85695216908,1.62905450515,0.00341726158155
3.86540600667,1.62549168091,0.00364026012266
3.87385984427,1.62194440681,0.00365491476265
3.88231368187,1.61841258127,0.00363339749057
3.89076751947,1.61489610359,0.00359716578127
3.89922135706,1.61139487395,0.00355373791221
3.90767519466,1.60790879338,0.00343327650242
3.91612903226,1.60443776378,0.00322567322486
3.92458286986,1.60098168787,0.00305010664276
3.93303670745,1.59754046924,0.00297343385659
3.94149054505,1.59411401229,0.00289676107043
3.94994438265,1.59070222223,0.00284411544322
3.95839822024,1.5873050051,0.00279152653798
3.96685205784,1.58392226772,0.00295339149824
3.97530589544,1.58055391772,0.00319548070636
3.98375973304,1.5771998635,0.00320822429524
3.99221357063,1.57386001425,0.00292268655023
4.00066740823,1.57053427992,0.00266329802524
4.00912124583,1.56722257121,0.00259927989513
4.01757508343,1.56392479959,0.00253526176503
4.02602892102,1.56064087726,0.00244847449332
4.03448275862,1.55737071716,0.00235517164622
4.04293659622,1.55411423297,0.00229663059685
4.05139043382,1.55087133907,0.00228755779281
4.05984427141,1.54764195056,0.0022800984183
4.06829810901,1.54442598325,0.00234043794149
4.07675194661,1.54122335366,0.00240077746467
4.0852057842,1.53803397897,0.00243253647882
4.0936596218,1.53485777706,0.00244592706567
4.1021134594,1.53169466651,0.00246452788565
4.110567297,1.52854456653,0.00250877564316
4.11902113459,1.52540739702,0.00255302340066
4.12747497219,1.52228307852,0.00265443917508
4.13592880979,1.51917153223,0.00277999270665
4.14438264739,1.51607268,0.00286554672984
4.15283648498,1.5129864443,0.00280168322434
4.16129032258,1.50991274824,0.00273781971885
4.16974416018,1.50685151554,0.00261899286472
4.17819799778,1.50380267056,0.00247576889349
4.18665183537,1.50076613825,0.00235191685151
4.19510567297,1.49774184418,0.002340546548
4.20355951057,1.49472971452,0.00232917624449
4.21201334816,1.491729676,0.00257072178236
4.22046718576,1.48874165599,0.0030001535853
4.22892102336,1.4857655824,0.00342958538823
4.23737486096,1.48280138372,0.00357615589936
4.24582869855,1.47984898904,0.00371477695735
4.25428253615,1.47690832797,0.00362297530709
4.26273637375,1.47397933071,0.00309014877551
4.27119021135,1.47106192801,0.00255732224392
4.27964404894,1.46815605114,0.00264138410014
4.28809788654,1.46526163195,0.00300935276031
4.29655172414,1.46237860279,0.00337732142048
4.30500556174,1.45950689658,0.00338434143875
4.31345939933,1.45664644674,0.00339033084902
4.32191323693,1.4537971872,0.00346293989142
4.33036707453,1.45095905244,0.00370713738374
4.33882091212,1.44813197743,0.00395133487606
4.34727474972,1.44531589764,0.00389165727367
4.35572858732,1.44251074906,0.00356453716485
4.36418242492,1.43971646815,0.00323741705603
4.37263626251,1.4369329919,0.00339307489827
4.38109010011,1.43416025774,0.00370684444064
4.38954393771,1.43139820363,0.00402061398301
4.39799777531,1.42864676796,0.00380301810407
4.4064516129,1.42590588962,0.00355353117845
4.4149054505,1.42317550798,0.00335018029359
4.4233592881,1.42045556283,0.00355469570465
4.4318131257,1.41774599447,0.00375921111572
4.44026696329,1.41504674361,0.00401365386545
4.44872080089,1.41235775145,0.00443765497462
4.45717463849,1.40967895961,0.00486165608379
4.46562847608,1.40701031016,0.00497670956349
4.47408231368,1.4043517456,0.00443642697055
4.48253615128,1.40170320888,0.00389614437762
4.49098998888,1.39906464337,0.00347392848946
4.49944382647,1.39643599287,0.00324450545344
4.50789766407,1.39381720159,0.00301508241742
4.51635150167,1.39120821417,0.00308178116278
4.52480533927,1.38860897565,0.0035832571127
4.53325917686,1.3860194315,0.00408473306263
4.54171301446,1.38343952759,0.00431053879033
4.55016685206,1.38086921018,0.00411556431006
4.55862068966,1.37830842593,0.0039205898298
4.56707452725,1.37575712191,0.00379473772774
4.57552836485,1.37321524558,0.00379656563604
4.58398220245,1.37068274476,0.00379839354433
4.59243604004,1.36815956769,0.00365357334477
4.60088987764,1.36564566296,0.00311375858875
4.60934371524,1.36314097957,0.00257394383273
4.61779755284,1.36064546687,0.00217349501681
4.62625139043,1.35815907457,0.00254013125287
4.63470522803,1.35568175279,0.00290676748893
4.64315906563,1.35321345196,0.00327340372499
4.65161290323,1.3507541229,0.00286388645028
4.66006674082,1.3483037168,0.00245404843217
4.66852057842,1.34586218517,0.00204421041406
4.67697441602,1.34342947989,0.00183905620354
4.68542825362,1.34100555319,0.0016826655648
4.69388209121,1.33859035764,0.00152627492606
4.70233592881,1.33618384614,0.00138010568312
4.71078976641,1.33378597194,0.00124142648259
4.719243604,1.33139668862,0.00110274728206
4.7276974416,1.32901595011,0.00105861708226
4.7361512792,1.32664371064,0.00122749672267
4.7446051168,1.32427992478,0.00139637636307
4.75305895439,1.32192454743,0.00156525600348
4.76151279199,1.31957753379,0.00134257850029
4.76996662959,1.31723883941,0.00111904544084
4.77842046719,1.31490842012,0.000895512381396
4.78687430478,1.31258623208,0.000806608143902
4.79532814238,1.31027223177,0.000790968596985
4.80378197998,1.30796637594,0.000775329050068
4.81223581758,1.30566862169,0.000712131530529
4.82068965517,1.30337892638,0.000510696136531
4.82914349277,1.3010972477,0.000309260742534
4.83759733037,1.29882354361,0.000107825348537
4.84605116796,1.29655777238,0.000159511135225
4.85450500556,1.29429989257,0.000265931889875
4.86295884316,1.29204986302,0.000372352644526
4.87141268076,1.28980764286,0.000434945436549
4.87986651835,1.28757319151,0.000414517431232
4.88832035595,1.28534646866,0.000394089425915
4.89677419355,1.28312743427,0.000373661420598
4.90522803115,1.28091604861,0.000421902467078
4.91368186874,1.27871227219,0.000484700712609
4.92213570634,1.2765160658,0.000547498958141
4.93058954394,1.27432739051,0.00058976212659
4.93904338154,1.27214620764,0.000573612477184
4.94749721913,1.26997247879,0.000557462827778
4.95595105673,1.26780616581,0.000541313178372
4.96440489433,1.26564723082,0.000576689046346
4.97285873192,1.26349563619,0.000639842221213
4.98131256952,1.26135134455,0.000702995396079
4.98976640712,1.25921431877,0.000766148570946
4.99822024472,1.257084522,0.000827308826357
5.00667408231,1.25496191761,0.000888455214307
5.01512791991,1.25284646923,0.000949601602256
5.02358175751,1.25073814073,0.00102102429483
5.03203559511,1.24863689623,0.00111769222471
5.0404894327,1.24654270008,0.0012143601546
5.0489432703,1.24445551689,0.00131102808449
5.0573971079,1.24237531148,0.00138501613784
5.06585094549,1.24030204891,0.00143948467887
5.07430478309,1.2382356945,0.0014939532199
5.08275862069,1.23617621376,0.00154842176092
5.09121245829,1.23412357246,0.00184186026202
5.09966629588,1.23207773659,0.0022207519102
5.10812013348,1.23003867235,0.00259964355838
5.11657397108,1.22800634618,0.00297853520657
5.12502780868,1.22598072474,0.00293876105861
5.13348164627,1.2239617749,0.00284501248436
5.14193548387,1.22194946376,0.00275126391012
5.15038932147,1.21994375862,0.00265751533587
5.15884315907,1.21794462701,0.00280767304948
5.16729699666,1.21595203667,0.00296177893943
5.17575083426,1.21396595555,0.00311588482938
5.18420467186,1.21198635179,0.00326652863854
5.19265850945,1.21001319377,0.00330673432437
5.20111234705,1.20804645005,0.0033469400102
5.20956618465,1.20608608941,0.00338714569604
5.21802002225,1.20413208083,0.00343620860009
5.22647385984,1.20218439347,0.00384947332251
5.23492769744,1.20024299672,0.00426273804494
5.24338153504,1.19830786015,0.00467600276736
5.25183537264,1.19637895352,0.00508926748978
5.26028921023,1.19445624681,0.00540516324133
5.26874304783,1.19253971016,0.00571732279806
5.27719688543,1.19062931393,0.00602948235479
5.28565072303,1.18872502865,0.00634164191151
5.29410456062,1.18682682505,0.00616303146125
5.30255839822,1.18493467404,0.00589591773395
5.31101223582,1.18304854672,0.00562880400665
5.31946607341,1.18116841436,0.00536169027934
5.32791991101,1.17929424844,0.00529922630853
5.33637374861,1.17742602058,0.00533523842345
5.34482758621,1.17556370263,0.00537125053837
5.3532814238,1.17370726658,0.0054072626533
5.3617352614,1.17185668461,0.00561166076614
5.370189099,1.17001192907,0.00602552653499
5.3786429366,1.16817297249,0.00643939230384
5.38709677419,1.16633978756,0.00685325807268
5.39555061179,1.16451234716,0.00718915654671
5.40400444939,1.16269062434,0.00710815908241
5.41245828699,1.16087459229,0.00702716161811
5.42091212458,1.15906422439,0.00694616415381
5.42936596218,1.15725949419,0.00686516668951
5.43781979978,1.15546037539,0.00763613838011
5.44627363737,1.15366684187,0.00860739645203
5.45472747497,1.15187886764,0.00957865452394
5.46318131257,1.15009642692,0.0105499125959
5.47163515017,1.14831949403,0.0106870094575
5.48008898776,1.14654804351,0.00957654781547
5.48854282536,1.14478205001,0.00846608617346
5.49699666296,1.14302148836,0.00735562453145
5.50545050056,1.14126633353,0.00624516288944
5.51390433815,1.13951656065,0.00645784410921
5.52235817575,1.13777214502,0.00677101841431
5.53081201335,1.13603306206,0.00708419271942
5.53926585095,1.13429928735,0.00739736702453
5.54771968854,1.13257079664,0.00758950987431
5.55617352614,1.1308475658,0.00759584632813
5.56462736374,1.12912957085,0.00760218278195
5.57308120133,1.12741678798,0.00760851923576
5.58153503893,1.1257091935,0.00761485568958
5.58998887653,1.12400676387,0.00804536606312
5.59844271413,1.12230947569,0.00858561860916
5.60689655172,1.12061730571,0.00912587115519
5.61535038932,1.11893023081,0.00966612370122
5.62380422692,1.11724822801,0.0100146086752
5.63225806452,1.11557127447,0.00905718696973
5.64071190211,1.1138993475,0.00809976526421
5.64916573971,1.11223242452,0.00714234355869
5.65761957731,1.1105704831,0.00618492185317
5.66607341491,1.10891350095,0.00581564354162
5.6745272525,1.10726145591,0.00635186139907
5.6829810901,1.10561432593,0.00688807925651
5.6914349277,1.10397208911,0.00742429711396
5.69988876529,1.10233472369,0.00796051497141
5.70834260289,1.10070220803,0.00805070730005
5.71679644049,1.0990745206,0.00783113187849
5.72525027809,1.09745164001,0.00761155645694
5.73370411568,1.09583354502,0.00739198103538
5.74215795328,1.09422021447,0.00717240561383
5.75061179088,1.09261162737,0.00722408510291
5.75906562848,1.09100776281,0.00738354251763
5.76751946607,1.08940860003,0.00754299993235
5.77597330367,1.08781411839,0.00770245734706
5.78442714127,1.08622429736,0.00786191476178
5.79288097887,1.08463911655,0.00782647029538
5.80133481646,1.08305855565,0.0077323868517
5.80978865406,1.08148259452,0.00763830340803
5.81824249166,1.07991121308,0.00754421996435
5.82669632925,1.07834439142,0.00745013652067
5.83515016685,1.07678210972,0.00746524278271
5.84360400445,1.07522434826,0.00751718656828
5.85205784205,1.07367108747,0.00756913035385
5.86051167964,1.07212230785,0.00762107413942
5.86896551724,1.07057799006,0.00767301792499
5.87741935484,1.06903811483,0.00775308762756
5.88587319244,1.06750266303,0.00784823345641
5.89432703003,1.06597161562,0.00794337928527
5.90278086763,1.06444495367,0.00803852511412
5.91123470523,1.06292265838,0.00813367094298
5.91968854283,1.06140471103,0.00797171823824
5.92814238042,1.05989109302,0.00752775565304
5.93659621802,1.05838178586,0.00708379306784
5.94505005562,1.05687677116,0.00663983048264
5.95350389321,1.05537603063,0.00619586789744
5.96195773081,1.05387954609,0.00588773922426
5.97041156841,1.05238729947,0.00605137270413
5.97886540601,1.05089927277,0.006215006184
5.9873192436,1.04941544814,0.00637863966387
5.9957730812,1.04793580779,0.00654227314374
6.0042269188,1.04646033405,0.00670590662361
6.0126807564,1.04498900935,0.00659383850334
6.02113459399,1.04352181621,0.00644741708201
6.02958843159,1.04205873725,0.00630099566068
6.03804226919,1.0405997552,0.00615457423935
6.04649610679,1.03914485286,0.00600815281802
6.05494994438,1.03769401315,0.00589136800374
6.06340378198,1.03624721907,0.00580774298635
6.07185761958,1.03480445373,0.00572411796896
