d_A,q_Ainv,intensity_difference_norm
2.2,2.85599332145,-0.000497066591457
2.2084538376,2.84506073897,-0.000580902611841
2.21690767519,2.83421153595,-0.00041050460933
2.22536151279,2.82344476215,-0.000914094808025
2.23381535039,2.8127594817,-0.000317583496112
2.24226918799,2.80215477287,-0.000858110058609
2.25072302558,2.79162972776,-0.00064907289978
2.25917686318,2.78118345207,-0.000663013584482
2.26763070078,2.77081506483,-0.00082330082319
2.27608453838,2.76052369815,-0.000598527234843
2.28453837597,2.75030849701,-0.000990036320562
2.29299221357,2.74016861897,-0.000657649168744
2.30144605117,2.730103234,-0.00089761992783
2.30989988877,2.7201115242,-0.000762829956197
2.31835372636,2.7101926836,-0.000704697465192
2.32680756396,2.70034591794,-0.000901718404572
2.33526140156,2.69057044449,-0.000584239082
2.34371523915,2.68086549177,-0.000586166921977
2.35216907675,2.67123029942,-0.000376142477478
2.36062291435,2.66166411797,-0.000196141062715
2.36907675195,2.65216620864,-0.000421952915179
2.37753058954,2.64273584315,9.4805101064e-05
2.38598442714,2.63337230357,-4.34189992242e-05
2.39443826474,2.62407488207,1.32148737753e-05
2.40289210234,2.61484288082,0.000566900534105
2.41134593993,2.60567561175,4.76852767411e-06
2.41979977753,2.59657239641,0.000363545201126
2.42825361513,2.58753256581,0.000269371278829
2.43670745273,2.57855546022,0.000182534361972
2.44516129032,2.56964042906,0.000386059015267
2.45361512792,2.5607868307,1.86819948433e-05
2.46206896552,2.55199403233,0.000202018427843
2.47052280311,2.54326140979,-0.000173883176981
2.47897664071,2.53458834746,-0.00011169631242
2.48743047831,2.52597423806,-0.000115600334682
2.49588431591,2.51741848255,-0.000225962900433
2.5043381535,2.50892048999,-0.000250480864522
2.5127919911,2.50047967736,-0.000353367682176
2.5212458287,2.49209546949,-0.000257150786586
2.5296996663,2.4837672989,-0.00033131750935
2.53815350389,2.47549460564,-0.000283357471178
2.54660734149,2.46727683723,-0.000236919976687
2.55506117909,2.45911344848,-0.000318719995376
2.56351501669,2.45100390139,-0.000343552095388
2.57196885428,2.44294766506,-0.000131452448404
2.58042269188,2.43494421552,-0.000321871570415
2.58887652948,2.42699303564,-0.000256451753381
2.59733036707,2.41909361506,-0.000211073863453
2.60578420467,2.41124544999,-0.000205852821277
2.61423804227,2.40344804321,-0.000242025588095
2.62269187987,2.39570090387,-0.000126784936428
2.63114571746,2.38800354746,-0.000198327487143
2.63959955506,2.38035549564,-0.000126940844524
2.64805339266,2.37275627621,-0.000127416312854
2.65650723026,2.36520542298,-0.000216636958534
2.66496106785,2.35770247565,-0.000109202192579
2.67341490545,2.35024697976,-0.000125671504615
2.68186874305,2.34283848658,-0.000162071508723
2.69032258065,2.33547655303,-0.000181995673293
2.69877641824,2.32816074155,-0.000121445823227
2.70723025584,2.32089062008,-0.000167632512734
2.71568409344,2.31366576192,-8.30718285146e-05
2.72413793103,2.30648574567,-0.000170335879606
2.73259176863,2.29935015516,-0.000256388782522
2.74104560623,2.29225857932,-0.000246924635245
2.74949944383,2.28521061217,-0.000118852825909
2.75795328142,2.27820585269,-0.000122887718273
2.76640711902,2.27124390477,-0.000342981053263
2.77486095662,2.26432437712,-0.000336033547023
2.78331479422,2.2574468832,-0.0002381615012
2.79176863181,2.25061104118,-0.000250507467069
2.80022246941,2.2438164738,-0.000256279127966
2.80867630701,2.23706280838,-0.000292777358066
2.81713014461,2.23034967668,-0.000238445216097
2.8255839822,2.22367671489,-0.000439888701023
2.8340378198,2.21704356353,-0.000280214455292
2.8424916574,2.2104498674,-0.00023807044554
2.85094549499,2.20389527552,-0.000191595943808
2.85939933259,2.19737944105,-0.000207949520472
2.86785317019,2.19090202124,-0.000381794501848
2.87630700779,2.18446267737,-0.000412695744785
2.88476084538,2.17806107471,-0.000198661283455
2.89321468298,2.17169688241,-9.46376765854e-05
2.90166852058,2.1653697735,-0.00023211988414
2.91012235818,2.1590794248,-0.000281840656947
2.91857619577,2.15282551687,-0.000287606387362
2.92703003337,2.14660773396,-0.000318057163095
2.93548387097,2.14042576398,-0.000246934644724
2.94393770857,2.1342792984,-0.000269560900846
2.95239154616,2.12816803223,-0.000316978696701
