model_id,d_A,intensity
angle29_cand0,3.5141147027782615,2115399.1453567757
angle29_cand0,3.4624190617140362,7061950.377836547
angle29_cand0,3.412306205705666,4992995.313809445
angle29_cand0,3.3637057206694214,11526071.694557616
angle29_cand0,3.316551303551382,7901590.38606235
angle29_cand0,3.2707804665805473,6198430.563599949
angle29_cand0,3.226334266691961,4318665.638386086
angle29_cand0,3.183157057655629,3393276.209655336
angle29_cand0,3.1411962627189505,2361172.229415057
angle29_cand0,3.100402165808998,2463330.2067494364
angle29_cand0,3.0607277195507496,1957271.9737235114
angle29_cand0,3.0221283685421896,2194153.9145786054
angle29_cand0,2.9845618864902175,1855463.9089217721
angle29_cand0,2.9479882259554047,1718416.3522532487
angle29_cand0,2.912369379581268,1722755.7623812647
angle29_cand0,2.8776692517968083,1557523.182215049
angle29_cand0,2.8438535400816245,1548947.9141277624
angle29_cand0,2.810889624972247,1386135.6467372943
angle29_cand0,2.7787464680680305,1541417.2338025284
angle29_cand0,2.747394517365969,1590305.1206029642
angle29_cand0,2.7168056193173014,1900443.6919568102
angle29_cand0,2.6869529370555894,2193791.5109671815
angle29_cand0,2.657810874296835,2211454.0405557663
angle29_cand0,2.629355004457874,2367704.701988681
angle29_cand0,2.601562004580294,2272272.8538638735
angle29_cand0,2.57440959368403,2092262.5439951024
angle29_cand0,2.547876475208006,2216520.7571408185
angle29_cand0,2.5219422832251377,2139709.512518521
angle29_cand0,2.4965875321460995,2434265.739271078
angle29_cand0,2.4717935696506212,2567191.3487972002
angle29_cand0,2.447542532607264,3231121.5617837226
angle29_cand0,2.4238173057626193,3713591.706384614
angle29_cand0,2.400601482999028,4375195.781129448
angle29_cand0,2.3778793309764166,4452757.1734669395
angle29_cand0,2.3556357549888265,4867969.419635215
angle29_cand0,2.3338562668798124,4307048.99735511
angle29_cand0,2.3125269548733143,4108969.909721567
angle29_cand0,2.2916344551879,3823772.984205477
angle29_cand0,2.2711659253125793,3372147.9851626838
angle29_cand0,2.251109018831818,3317465.38861067
angle29_cand0,2.2314518616959678,2708961.8559418973
angle29_cand0,2.212183029841217,2789163.0576406857
angle29_cand0,2.193291528070352,2811619.702472819
angle29_cand0,2.1747667701122286,2909535.2088196822
angle29_cand0,2.156598559783912,2632618.636337416
angle29_cand0,2.138777073184987,2837694.729347937
angle29_cand0,2.121292841858658,2735135.4155484186
angle29_cand0,2.1041367368589317,2622618.356751144
angle29_cand0,2.087299953667518,2476513.9628140694
angle29_cand0,2.054550671808726,2116835.04025817
angle29_cand0,2.0229805241837067,1916941.030491546
angle29_cand0,1.9925293892289613,1975374.4691430028
angle29_cand0,1.9777057635652266,1777928.6173015186
angle29_cand10,445.0130562565878,7739670527.987679
angle29_cand10,89.00503999841906,4044807681.2210226
angle29_cand10,63.5767633212819,2291580372.681691
angle29_cand10,40.46125183167113,621848453.8940896
angle29_cand10,29.675091945324713,120620270.69675569
angle29_cand10,26.18580879442811,49927222.63364901
angle29_cand10,23.43132431885384,11391856.93297325
angle29_cand10,21.20169597173345,11761153.422628397
angle29_cand10,19.36000469388422,15846113.553369246
angle29_cand10,16.495600130686242,13262623.123490602
angle29_cand10,15.359924226752971,10648085.653711975
angle29_cand10,14.370917190024475,5401125.286399664
angle29_cand10,13.501911881730377,3445961.5838420317
angle29_cand10,12.732336504650608,2886020.784261738
angle29_cand10,12.04606721352027,4352320.573144903
angle29_cand10,11.430287614541383,5116044.105771079
angle29_cand10,10.874682069916327,4115151.6065816456
angle29_cand10,10.370854126698163,2413913.213188369
angle29_cand10,9.911900031281524,2169337.5343198003
angle29_cand10,9.492091133811293,3294304.925971858
angle29_cand10,9.106634071104004,4382510.170807899
angle29_cand10,8.751487377117718,4745464.304273178
angle29_cand10,8.423219615580143,5099143.659698647
angle29_cand10,8.118898465498383,6046501.98808287
angle29_cand10,7.836003157088168,4894338.446476093
angle29_cand10,7.572354717345019,5842569.21145614
angle29_cand10,7.326059937798561,6270233.8149460135
angle29_cand10,7.095466015075968,6451979.036770835
angle29_cand10,6.879123565515574,5882620.2435762845
angle29_cand10,6.675756264029209,5338509.781799971
angle29_cand10,6.484235763162709,4290852.595244218
angle29_cand10,6.303560851188807,3750060.934889879
angle29_cand10,6.13284003626726,4159555.575005322
angle29_cand10,5.9712769171396785,5612483.463748424
angle29_cand10,5.818157833716352,6895034.592097111
angle29_cand10,5.672841393523596,9143260.239465784
angle29_cand10,5.534749549788793,11551936.049534854
angle29_cand10,5.403359969441125,9085820.235535325
angle29_cand10,5.278199478571246,10974063.66594673
angle29_cand10,5.158838411965753,5589666.787049586
angle29_cand10,5.044885724502379,4221244.670148896
angle29_cand10,4.935984747196603,2897051.5866979267
angle29_cand10,4.831809490855344,1877057.8850411535
angle29_cand10,4.732061416637764,2877737.773072138
angle29_cand10,4.636466606134514,3668149.5467248606
angle29_cand10,4.54477327446784,4636192.162792317
angle29_cand10,4.456749578865149,3806959.344752454
angle29_cand10,4.37218168254452,4039466.487705295
angle29_cand10,4.290872039870627,3528885.7295528366
angle29_cand10,4.212637873829762,2710824.1125444323
angle29_cand10,4.137309821122427,3115972.2836168245
angle29_cand10,4.064730723732543,2463132.153868
angle29_cand10,3.99475454882572,3674855.153081596
angle29_cand10,3.927245421353911,3997778.863739918
angle29_cand10,3.862076755880224,2942120.9142784313
angle29_cand10,3.7991304759509172,2790215.390017059
angle29_cand10,3.7382963108851506,3519121.162306916
angle29_cand10,3.6794711611707145,3262411.6932730274
angle29_cand10,3.6225585247818612,3536540.535966826
angle29_cand10,3.5674679777034064,2930269.7102664933
angle29_cand10,3.5141147027782615,3093571.6969662616
angle29_cand10,3.4624190617140362,8544165.159163313
angle29_cand10,3.412306205705666,5522202.012525985
angle29_cand10,3.3637057206694214,13449770.066208452
angle29_cand10,3.316551303551382,9446925.495722357
angle29_cand10,3.2707804665805473,7159919.063481477
angle29_cand10,3.226334266691961,4759744.226887883
angle29_cand10,3.183157057655629,2803175.4540274437
angle29_cand10,3.1411962627189505,1939374.8273626135
angle29_cand10,3.100402165808998,1863399.733038599
angle29_cand10,3.0607277195507496,1302252.203052438
angle29_cand10,3.0221283685421896,1630881.906548618
angle29_cand10,2.9845618864902175,1311692.9041127507
angle29_cand10,2.9479882259554047,1340685.812746931
angle29_cand10,2.912369379581268,1538928.079145469
angle29_cand10,2.8776692517968083,1463479.7458269866
angle29_cand10,2.8438535400816245,1712455.73752852
angle29_cand10,2.810889624972247,1620743.6580806263
angle29_cand10,2.7787464680680305,1955255.5050540052
angle29_cand10,2.747394517365969,2085866.8045840503
angle29_cand10,2.7168056193173014,2307864.758524213
angle29_cand10,2.6869529370555894,2294677.2323098895
angle29_cand10,2.657810874296835,2386488.926056925
angle29_cand10,2.629355004457874,2298772.7011642796
angle29_cand10,2.601562004580294,2451291.100476455
angle29_cand10,2.57440959368403,2311867.536330145
angle29_cand10,2.547876475208006,2543109.4533971595
angle29_cand10,2.5219422832251377,2343544.175626155
angle29_cand10,2.4965875321460995,2242241.828229422
angle29_cand10,2.4717935696506212,2078330.4584602986
angle29_cand10,2.447542532607264,2775348.426479689
angle29_cand10,2.4238173057626193,2982253.0495297783
angle29_cand10,2.400601482999028,3769539.048391798
angle29_cand10,2.3778793309764166,4199967.252618841
angle29_cand10,2.3556357549888265,4837338.688179269
angle29_cand10,2.3338562668798124,3997764.6498105726
angle29_cand10,2.3125269548733143,4902902.636362535
angle29_cand10,2.2916344551879,3345945.6733790645
angle29_cand10,2.2711659253125793,3678174.036332498
angle29_cand10,2.251109018831818,2969949.708575754
angle29_cand10,2.2314518616959678,3153973.490840592
angle29_cand10,2.212183029841217,3792797.797534827
angle29_cand10,2.193291528070352,4174781.528814881
angle29_cand10,2.1747667701122286,4609590.7911050115
angle29_cand10,2.156598559783912,4241176.609802672
angle29_cand10,2.138777073184987,4701497.815431818
angle29_cand10,2.121292841858658,3726570.1586575247
angle29_cand10,2.1041367368589317,4427896.2964905575
angle29_cand10,2.087299953667518,3001901.626569989
angle29_cand10,2.054550671808726,2370675.477965702
angle29_cand10,2.0229805241837067,2637676.558324721
angle29_cand10,1.9925293892289613,2706541.8037863374
angle29_cand10,1.9777057635652266,2255976.766716292
angle29_cand11,445.0130562565878,7739670527.987646
angle29_cand11,89.00503999841906,4044708423.97761
angle29_cand11,63.5767633212819,2294068732.0218267
angle29_cand11,40.46125183167113,627346879.2090216
angle29_cand11,29.675091945324713,124783628.37953973
angle29_cand11,26.18580879442811,52993695.46557885
angle29_cand11,23.43132431885384,11810094.434150146
angle29_cand11,21.20169597173345,10190815.941057188
angle29_cand11,19.36000469388422,13932261.098995885
angle29_cand11,16.495600130686242,12455858.183496915
angle29_cand11,15.359924226752971,10577654.890728796
angle29_cand11,14.370917190024475,5967230.030388921
angle29_cand11,13.501911881730377,4941612.29141655
angle29_cand11,12.732336504650608,4855297.012788286
angle29_cand11,12.04606721352027,7613275.721257079
angle29_cand11,11.430287614541383,9130566.355119433
angle29_cand11,10.874682069916327,7905390.17342828
angle29_cand11,10.370854126698163,5176360.888922916
angle29_cand11,9.911900031281524,2174007.294541947
angle29_cand11,9.492091133811293,2313044.2800423796
angle29_cand11,9.106634071104004,2851329.0094594937
angle29_cand11,8.751487377117718,3243856.430906874
angle29_cand11,8.423219615580143,3594999.4528717366
angle29_cand11,8.118898465498383,4049707.3736389703
angle29_cand11,7.836003157088168,3025103.04969259
angle29_cand11,7.572354717345019,3037541.099455599
angle29_cand11,7.326059937798561,3113056.5733415843
angle29_cand11,7.095466015075968,3058901.137899273
angle29_cand11,6.879123565515574,2725145.062554776
angle29_cand11,6.675756264029209,2331883.607699232
angle29_cand11,6.484235763162709,2234389.866378142
angle29_cand11,6.303560851188807,2672559.841469839
angle29_cand11,6.13284003626726,3488377.4236447606
angle29_cand11,5.9712769171396785,5032181.69681617
angle29_cand11,5.818157833716352,6341467.485932311
angle29_cand11,5.672841393523596,7654964.818762756
angle29_cand11,5.534749549788793,8933977.896279123
angle29_cand11,5.403359969441125,7011834.46090619
angle29_cand11,5.278199478571246,7436508.095043637
angle29_cand11,5.158838411965753,4391864.1489169495
angle29_cand11,5.044885724502379,3468756.0412188363
angle29_cand11,4.935984747196603,2126909.716995283
angle29_cand11,4.831809490855344,1454629.5208658013
angle29_cand11,4.732061416637764,2085885.451799459
angle29_cand11,4.636466606134514,2806787.2286920566
angle29_cand11,4.54477327446784,3104207.3595657186
angle29_cand11,4.456749578865149,3276660.1539056567
angle29_cand11,4.37218168254452,3643971.859063034
angle29_cand11,4.290872039870627,3988766.931610361
angle29_cand11,4.212637873829762,2784654.392150155
angle29_cand11,4.137309821122427,3191012.655222647
angle29_cand11,4.064730723732543,2449320.657003164
angle29_cand11,3.99475454882572,3209982.243097308
angle29_cand11,3.927245421353911,3207685.7862689826
angle29_cand11,3.862076755880224,2599003.3807276697
angle29_cand11,3.7991304759509172,2659038.9386784853
angle29_cand11,3.7382963108851506,3400621.010836287
angle29_cand11,3.6794711611707145,3218459.1314198873
angle29_cand11,3.6225585247818612,3498312.9473722703
angle29_cand11,3.5674679777034064,2999945.940009305
angle29_cand11,3.5141147027782615,3404163.7979355105
angle29_cand11,3.4624190617140362,8240975.401043142
angle29_cand11,3.412306205705666,5743711.101576027
angle29_cand11,3.3637057206694214,13165945.959452614
angle29_cand11,3.316551303551382,8689183.46472108
angle29_cand11,3.2707804665805473,7207256.310475734
angle29_cand11,3.226334266691961,4463368.604468787
angle29_cand11,3.183157057655629,2490511.3744401727
angle29_cand11,3.1411962627189505,1615232.7456733047
angle29_cand11,3.100402165808998,1700611.6874034926
angle29_cand11,3.0607277195507496,1389368.1214416225
angle29_cand11,3.0221283685421896,1771116.8827071185
angle29_cand11,2.9845618864902175,1850354.7304203024
angle29_cand11,2.9479882259554047,2072114.1047036222
angle29_cand11,2.912369379581268,2227629.066950242
angle29_cand11,2.8776692517968083,2405921.0709266625
angle29_cand11,2.8438535400816245,2139312.2038967586
angle29_cand11,2.810889624972247,2109611.1183070606
angle29_cand11,2.7787464680680305,2250129.1813318087
angle29_cand11,2.747394517365969,2065043.3237187846
angle29_cand11,2.7168056193173014,2356599.9914899855
angle29_cand11,2.6869529370555894,2393685.8587822015
angle29_cand11,2.657810874296835,2536811.5927448086
angle29_cand11,2.629355004457874,2542106.811058576
angle29_cand11,2.601562004580294,2301498.211440976
angle29_cand11,2.57440959368403,2176685.304102893
angle29_cand11,2.547876475208006,1999457.0066375646
angle29_cand11,2.5219422832251377,1974535.621111858
angle29_cand11,2.4965875321460995,2022742.1959993641
angle29_cand11,2.4717935696506212,2500288.889812104
angle29_cand11,2.447542532607264,2883302.2846172685
angle29_cand11,2.4238173057626193,3257570.5068787048
angle29_cand11,2.400601482999028,3450394.6602555276
angle29_cand11,2.3778793309764166,3412712.9894438805
angle29_cand11,2.3556357549888265,3725381.4304985516
angle29_cand11,2.3338562668798124,3212079.569329176
angle29_cand11,2.3125269548733143,3438031.397839194
angle29_cand11,2.2916344551879,2904027.5839910656
angle29_cand11,2.2711659253125793,2853618.704843943
angle29_cand11,2.251109018831818,3284941.348820775
angle29_cand11,2.2314518616959678,2608252.9794680863
angle29_cand11,2.212183029841217,4294988.839812486
angle29_cand11,2.193291528070352,4115903.2645993805
angle29_cand11,2.1747667701122286,5260357.979511022
angle29_cand11,2.156598559783912,4740011.836814245
angle29_cand11,2.138777073184987,5456290.859328368
angle29_cand11,2.121292841858658,4182338.517846464
angle29_cand11,2.1041367368589317,4488649.183896266
angle29_cand11,2.087299953667518,3090845.675207317
angle29_cand11,2.054550671808726,2340060.5078940243
angle29_cand11,2.0229805241837067,1947771.2570410168
angle29_cand11,1.9925293892289613,1895057.8941278702
angle29_cand11,1.9777057635652266,2015390.3667229707
angle29_cand12,445.0130562565878,7739670527.987856
angle29_cand12,89.00503999841906,4044987300.7550898
angle29_cand12,63.5767633212819,2293603328.3412943
angle29_cand12,40.46125183167113,627263077.972126
angle29_cand12,29.675091945324713,125141648.14398235
angle29_cand12,26.18580879442811,53325989.340231895
angle29_cand12,23.43132431885384,11949956.404489012
angle29_cand12,21.20169597173345,10007444.93012522
angle29_cand12,19.36000469388422,13664743.84734303
angle29_cand12,16.495600130686242,12147885.761762533
angle29_cand12,15.359924226752971,10337068.509922955
angle29_cand12,14.370917190024475,5850612.478260631
angle29_cand12,13.501911881730377,4360490.452021155
angle29_cand12,12.732336504650608,4114646.622485336
angle29_cand12,12.04606721352027,6389881.79101852
angle29_cand12,11.430287614541383,7825813.343037578
angle29_cand12,10.874682069916327,7062514.901233902
angle29_cand12,10.370854126698163,4810856.1009429265
angle29_cand12,9.911900031281524,2039467.3898337171
angle29_cand12,9.492091133811293,2091298.62576295
angle29_cand12,9.106634071104004,2258784.244102188
angle29_cand12,8.751487377117718,2637874.496291124
angle29_cand12,8.423219615580143,2918954.9702170016
angle29_cand12,8.118898465498383,3318945.6611145544
angle29_cand12,7.836003157088168,2564158.900436526
angle29_cand12,7.572354717345019,2527083.692148849
angle29_cand12,7.326059937798561,2582030.7636852264
angle29_cand12,7.095466015075968,2525683.585610367
angle29_cand12,6.879123565515574,2315371.6256266343
angle29_cand12,6.675756264029209,2193288.1320899804
angle29_cand12,6.484235763162709,2247429.6954952516
angle29_cand12,6.303560851188807,3529881.6935341037
angle29_cand12,6.13284003626726,4517450.917993527
angle29_cand12,5.9712769171396785,5942050.238664704
angle29_cand12,5.818157833716352,7425194.256535847
angle29_cand12,5.672841393523596,7905459.861363668
angle29_cand12,5.534749549788793,8559333.700440492
angle29_cand12,5.403359969441125,6360327.324541957
angle29_cand12,5.278199478571246,6018562.455398508
angle29_cand12,5.158838411965753,3847987.13957557
angle29_cand12,5.044885724502379,3027714.3449076805
angle29_cand12,4.935984747196603,1979788.4435297982
angle29_cand12,4.831809490855344,1497616.681440299
angle29_cand12,4.732061416637764,2077297.832175672
angle29_cand12,4.636466606134514,2701198.095072531
angle29_cand12,4.54477327446784,2744970.783094255
angle29_cand12,4.456749578865149,3041336.826388147
angle29_cand12,4.37218168254452,3441383.3246430545
angle29_cand12,4.290872039870627,4083696.375405733
angle29_cand12,4.212637873829762,2890762.5234261337
angle29_cand12,4.137309821122427,3626492.9714746475
angle29_cand12,4.064730723732543,2553301.340168207
angle29_cand12,3.99475454882572,3593488.6073252936
angle29_cand12,3.927245421353911,3500473.1723368135
angle29_cand12,3.862076755880224,2729138.938445127
angle29_cand12,3.7991304759509172,2806234.973654312
angle29_cand12,3.7382963108851506,3371612.514679346
angle29_cand12,3.6794711611707145,3136569.904392552
angle29_cand12,3.6225585247818612,3307885.8898044014
angle29_cand12,3.5674679777034064,2759969.1256442517
angle29_cand12,3.5141147027782615,3128760.6087480322
angle29_cand12,3.4624190617140362,7288612.78354256
angle29_cand12,3.412306205705666,4935530.5318253925
angle29_cand12,3.3637057206694214,11028120.121815648
angle29_cand12,3.316551303551382,7367908.090659801
angle29_cand12,3.2707804665805473,6196837.8573066285
angle29_cand12,3.226334266691961,4028459.732803457
angle29_cand12,3.183157057655629,2549513.0000578593
angle29_cand12,3.1411962627189505,1834566.0008321218
angle29_cand12,3.100402165808998,1870858.2356663707
angle29_cand12,3.0607277195507496,1481701.3947218542
angle29_cand12,3.0221283685421896,1853519.3356802647
angle29_cand12,2.9845618864902175,1872782.1247501227
angle29_cand12,2.9479882259554047,2168648.2756772228
angle29_cand12,2.912369379581268,2449650.4143758197
angle29_cand12,2.8776692517968083,2428768.5553517365
angle29_cand12,2.8438535400816245,2191906.129953664
angle29_cand12,2.810889624972247,2112226.4039895213
angle29_cand12,2.7787464680680305,2077765.0097643496
angle29_cand12,2.747394517365969,1994468.3921713142
angle29_cand12,2.7168056193173014,2485907.1304581636
angle29_cand12,2.6869529370555894,2690447.905182428
angle29_cand12,2.657810874296835,2764171.810965946
angle29_cand12,2.629355004457874,2726221.143726163
angle29_cand12,2.601562004580294,2454144.8155225413
angle29_cand12,2.57440959368403,2245894.489177658
angle29_cand12,2.547876475208006,1975158.337928601
angle29_cand12,2.5219422832251377,1943336.621971514
angle29_cand12,2.4965875321460995,1948740.1849639502
angle29_cand12,2.4717935696506212,2389754.3864730764
angle29_cand12,2.447542532607264,2899722.984451705
angle29_cand12,2.4238173057626193,3323546.275349403
angle29_cand12,2.400601482999028,3555441.5545221716
angle29_cand12,2.3778793309764166,3730338.6101392317
angle29_cand12,2.3556357549888265,4217915.243032782
angle29_cand12,2.3338562668798124,3676249.2159649115
angle29_cand12,2.3125269548733143,4069935.899128852
angle29_cand12,2.2916344551879,3249405.708399463
angle29_cand12,2.2711659253125793,3149489.450563198
angle29_cand12,2.251109018831818,3502036.252090974
angle29_cand12,2.2314518616959678,2683979.094825959
angle29_cand12,2.212183029841217,4322016.577035726
angle29_cand12,2.193291528070352,4052596.8555808235
angle29_cand12,2.1747667701122286,4618942.832984869
angle29_cand12,2.156598559783912,3953876.7551926184
angle29_cand12,2.138777073184987,4217358.522707116
angle29_cand12,2.121292841858658,3254313.5369554935
angle29_cand12,2.1041367368589317,3536532.6477396074
angle29_cand12,2.087299953667518,2689613.929199538
angle29_cand12,2.054550671808726,2337683.980358019
angle29_cand12,2.0229805241837067,2010374.6174545728
angle29_cand12,1.9925293892289613,1778286.0624151146
angle29_cand12,1.9777057635652266,1514062.6186661995
angle29_cand13,445.0130562565878,7739670527.9876
angle29_cand13,89.00503999841906,4049991000.646321
angle29_cand13,63.5767633212819,2300782396.282613
angle29_cand13,40.46125183167113,632261799.1772991
angle29_cand13,29.675091945324713,126795740.17731227
angle29_cand13,26.18580879442811,54149720.60486472
angle29_cand13,23.43132431885384,12026150.551449487
angle29_cand13,21.20169597173345,10128165.001709694
angle29_cand13,19.36000469388422,13964231.96592556
angle29_cand13,16.495600130686242,12725018.900444845
angle29_cand13,15.359924226752971,10914355.875957824
angle29_cand13,14.370917190024475,6196576.493756406
angle29_cand13,13.501911881730377,4781474.233465646
angle29_cand13,12.732336504650608,4483595.621716881
angle29_cand13,12.04606721352027,6931229.513189102
angle29_cand13,11.430287614541383,8384439.544212045
angle29_cand13,10.874682069916327,7433985.710760097
angle29_cand13,10.370854126698163,5007289.092572806
angle29_cand13,9.911900031281524,2089415.3483362012
angle29_cand13,9.492091133811293,2144601.7754498697
angle29_cand13,9.106634071104004,2483087.676230539
angle29_cand13,8.751487377117718,2851904.6530848215
angle29_cand13,8.423219615580143,3170524.271666102
angle29_cand13,8.118898465498383,3570469.2724960297
angle29_cand13,7.836003157088168,2682196.1345113753
angle29_cand13,7.572354717345019,2622144.810546368
angle29_cand13,7.326059937798561,2678379.1167539624
angle29_cand13,7.095466015075968,2650109.529639554
angle29_cand13,6.879123565515574,2397421.7591176927
angle29_cand13,6.675756264029209,2178586.7272334294
angle29_cand13,6.484235763162709,2190166.8528350866
angle29_cand13,6.303560851188807,3025570.021089775
angle29_cand13,6.13284003626726,3907672.765180928
angle29_cand13,5.9712769171396785,5369109.0610837275
angle29_cand13,5.818157833716352,6718065.644661708
angle29_cand13,5.672841393523596,7613182.754992592
angle29_cand13,5.534749549788793,8576495.901016843
angle29_cand13,5.403359969441125,6539525.203805747
angle29_cand13,5.278199478571246,6662544.806106804
angle29_cand13,5.158838411965753,4083416.6855842834
angle29_cand13,5.044885724502379,3263174.154407167
angle29_cand13,4.935984747196603,2087126.6120630666
angle29_cand13,4.831809490855344,1482509.0958773822
angle29_cand13,4.732061416637764,1999475.307433983
angle29_cand13,4.636466606134514,2628099.9207257177
angle29_cand13,4.54477327446784,2745961.730443798
angle29_cand13,4.456749578865149,3078972.2921152366
angle29_cand13,4.37218168254452,3466395.0542272627
angle29_cand13,4.290872039870627,3961384.5912026865
angle29_cand13,4.212637873829762,2843480.2881001104
angle29_cand13,4.137309821122427,3431234.171638236
angle29_cand13,4.064730723732543,2591723.493301992
angle29_cand13,3.99475454882572,3395391.6404043636
angle29_cand13,3.927245421353911,3339931.8111913954
angle29_cand13,3.862076755880224,2584311.5953232995
angle29_cand13,3.7991304759509172,2627156.3178351447
angle29_cand13,3.7382963108851506,3328025.204286018
angle29_cand13,3.6794711611707145,3231184.0343811256
angle29_cand13,3.6225585247818612,3570238.690025907
angle29_cand13,3.5674679777034064,3069322.3323910236
angle29_cand13,3.5141147027782615,3482789.745392128
angle29_cand13,3.4624190617140362,7972670.893259623
angle29_cand13,3.412306205705666,5483248.815639486
angle29_cand13,3.3637057206694214,12437324.000618089
angle29_cand13,3.316551303551382,8238568.174405707
angle29_cand13,3.2707804665805473,6900671.694556551
angle29_cand13,3.226334266691961,4380658.876656063
angle29_cand13,3.183157057655629,2570943.976982135
angle29_cand13,3.1411962627189505,1718883.1149980526
angle29_cand13,3.100402165808998,1773030.2173399725
angle29_cand13,3.0607277195507496,1371560.5489423638
angle29_cand13,3.0221283685421896,1762654.3766162158
angle29_cand13,2.9845618864902175,1797818.1123718126
angle29_cand13,2.9479882259554047,2046632.2652512153
angle29_cand13,2.912369379581268,2293907.148828413
angle29_cand13,2.8776692517968083,2468958.2496388108
angle29_cand13,2.8438535400816245,2240959.6205265317
angle29_cand13,2.810889624972247,2242999.9033282334
angle29_cand13,2.7787464680680305,2333620.603879346
angle29_cand13,2.747394517365969,2145484.808710393
angle29_cand13,2.7168056193173014,2523372.863756766
angle29_cand13,2.6869529370555894,2646543.042822714
angle29_cand13,2.657810874296835,2716465.922692377
angle29_cand13,2.629355004457874,2701638.250559648
angle29_cand13,2.601562004580294,2476603.5578019004
angle29_cand13,2.57440959368403,2357118.4090682743
angle29_cand13,2.547876475208006,2107712.4656949653
angle29_cand13,2.5219422832251377,2066011.4543796421
angle29_cand13,2.4965875321460995,2035918.3929797222
angle29_cand13,2.4717935696506212,2475774.5340725817
angle29_cand13,2.447542532607264,2826114.191979105
angle29_cand13,2.4238173057626193,3211488.9964865395
angle29_cand13,2.400601482999028,3338652.4768049465
angle29_cand13,2.3778793309764166,3370855.6320320573
angle29_cand13,2.3556357549888265,3684828.197045787
angle29_cand13,2.3338562668798124,3180725.724702381
angle29_cand13,2.3125269548733143,3476175.4636781695
angle29_cand13,2.2916344551879,2833519.522375852
angle29_cand13,2.2711659253125793,2864600.77324902
angle29_cand13,2.251109018831818,3092518.78893736
angle29_cand13,2.2314518616959678,2602841.9191086534
angle29_cand13,2.212183029841217,3971305.7951034224
angle29_cand13,2.193291528070352,3862054.339164978
angle29_cand13,2.1747667701122286,4835507.41368062
angle29_cand13,2.156598559783912,4359569.151054078
angle29_cand13,2.138777073184987,5066039.364001823
angle29_cand13,2.121292841858658,3953839.3851661817
angle29_cand13,2.1041367368589317,4356963.0812210385
angle29_cand13,2.087299953667518,3076850.9940944384
angle29_cand13,2.054550671808726,2330975.8809023933
angle29_cand13,2.0229805241837067,1851380.8669655363
angle29_cand13,1.9925293892289613,1695219.3739862847
angle29_cand13,1.9777057635652266,1665981.901706344
