model_id,d_A,intensity
angle27_cand1,10.616758202974989,353223.4394057859
angle27_cand1,9.697421556089983,454881.67649881745
angle27_cand1,8.268232014827138,565970.9642150135
angle27_cand1,7.701897524389192,419013.1826734602
angle27_cand1,7.208895338974921,1300032.7749845418
angle27_cand1,6.775891748460606,1001787.4500782787
angle27_cand1,6.3926007146813655,3267049.7146683466
angle27_cand1,6.050960176700989,1521791.9359789533
angle27_cand1,5.744561800633646,675611.9582810426
angle27_cand1,5.46824763197477,712404.63960098
angle27_cand1,5.217819310088646,994067.6432807466
angle27_cand1,4.98982482551448,277192.6069202804
angle27_cand1,4.781399722229503,356198.72807473683
angle27_cand1,4.5901471891665455,963372.5353573064
angle27_cand1,4.414046365503829,1285234.923844164
angle27_cand1,4.251381407031928,1381016.619050513
angle27_cand1,4.100686028959431,1195550.6926139658
angle27_cand1,3.960699723926293,1236133.1372758804
angle27_cand1,3.830332884835992,739628.9176312983
angle27_cand1,3.708638788777114,781616.782763934
angle27_cand1,3.5947909173473107,324861.69805371243
angle27_cand1,3.4880644640001455,1407374.8590847084
angle27_cand1,3.387821153514055,6273312.114175878
angle27_cand1,3.293496701558187,2756675.53829702
angle27_cand1,3.2045903937721727,1797804.3576183831
angle27_cand1,3.12065637787726,617421.1306541371
angle27_cand1,3.041296349052571,466883.6013477768
angle27_cand1,2.96615337525509,468367.01973587816
angle27_cand1,2.8949066604676985,440481.54846873897
angle27_cand1,2.8272670837638127,580682.6543554949
angle27_cand1,2.7629733833276715,482670.06223521824
angle27_cand1,2.701788879201902,595193.1371295921
angle27_cand1,2.6434986480703087,452498.4114972479
angle27_cand1,2.587907078968888,489732.36799794744
angle27_cand1,2.5348357513204363,567919.1917755038
angle27_cand1,2.4841215867706192,672631.739346094
angle27_cand1,2.4356152344755406,551396.6273291196
angle27_cand1,2.3891796561465273,819323.591777609
angle27_cand1,2.344688882603371,674296.0957141443
angle27_cand1,2.3020269180623623,870968.3701216774
angle27_cand1,2.261086772078426,1120485.7820129707
angle27_cand1,2.2217696021206,823783.0446813344
angle27_cand1,2.1839839523052884,292294.01433886576
angle27_cand1,2.1476450759365404,883409.6291021083
angle27_cand1,2.0789986415174604,900141.467267593
angle27_cand1,2.0152650912209977,339694.44981346506
angle27_cand1,1.985084790386323,816991.6856517174
angle27_cand10,222.50728712485164,1934917631.996992
angle27_cand10,44.50631460808915,189990663.5115719
angle27_cand10,31.793693589769205,28892901.955231514
angle27_cand10,20.238970767629596,2772672.7364891875
angle27_cand10,14.84892046565661,1491891.018438323
angle27_cand10,13.10579211027512,231161.931248469
angle27_cand10,11.73006182930781,602508.9932834879
angle27_cand10,10.616758202974989,370542.48618939443
angle27_cand10,9.697421556089983,391920.9743287666
angle27_cand10,8.268232014827138,675681.8117259957
angle27_cand10,7.701897524389192,559726.1030468198
angle27_cand10,7.208895338974921,1197174.5168906385
angle27_cand10,6.775891748460606,940855.6703568265
angle27_cand10,6.3926007146813655,2271500.444466547
angle27_cand10,6.050960176700989,1628859.8833917477
angle27_cand10,5.744561800633646,805888.8475085136
angle27_cand10,5.46824763197477,729483.8743946461
angle27_cand10,5.217819310088646,1206836.2062592206
angle27_cand10,4.98982482551448,296788.00105286116
angle27_cand10,4.781399722229503,352173.36476957967
angle27_cand10,4.5901471891665455,751167.2743737679
angle27_cand10,4.414046365503829,804589.5143869027
angle27_cand10,4.251381407031928,690054.7917483379
angle27_cand10,4.100686028959431,862904.5589600378
angle27_cand10,3.960699723926293,764323.1646969048
angle27_cand10,3.830332884835992,777303.4892978754
angle27_cand10,3.708638788777114,918524.4879487522
angle27_cand10,3.5947909173473107,498190.9667764781
angle27_cand10,3.4880644640001455,888409.1507354229
angle27_cand10,3.387821153514055,4022008.7495971313
angle27_cand10,3.293496701558187,1573414.201539036
angle27_cand10,3.2045903937721727,1161242.3149088381
angle27_cand10,3.12065637787726,438346.02333235665
angle27_cand10,3.041296349052571,510853.98967568035
angle27_cand10,2.96615337525509,456929.4249976992
angle27_cand10,2.8949066604676985,441222.23533294495
angle27_cand10,2.8272670837638127,326559.37384049315
angle27_cand10,2.7629733833276715,390138.1307059523
angle27_cand10,2.701788879201902,489107.85043533624
angle27_cand10,2.6434986480703087,436516.07559886074
angle27_cand10,2.587907078968888,518272.24217394786
angle27_cand10,2.5348357513204363,465919.52616390225
angle27_cand10,2.4841215867706192,526119.3583150681
angle27_cand10,2.4356152344755406,530838.7204016384
angle27_cand10,2.3891796561465273,791306.2241333066
angle27_cand10,2.344688882603371,544766.6767341841
angle27_cand10,2.3020269180623623,1012005.6871032388
angle27_cand10,2.261086772078426,1311161.7816745797
angle27_cand10,2.2217696021206,505387.2920542019
angle27_cand10,2.1839839523052884,335799.52125776315
angle27_cand10,2.1476450759365404,622878.424331315
angle27_cand10,2.0789986415174604,840434.9018148464
angle27_cand10,2.0152650912209977,634763.0118462924
angle27_cand10,1.985084790386323,466097.3818215686
angle27_cand11,222.50728712485164,1934917631.9968963
angle27_cand11,44.50631460808915,193923900.94212377
angle27_cand11,31.793693589769205,29771795.09931925
angle27_cand11,20.238970767629596,3058013.3569192067
angle27_cand11,14.84892046565661,1701456.5311049675
angle27_cand11,13.10579211027512,184579.651115002
angle27_cand11,11.73006182930781,707490.2603754718
angle27_cand11,10.616758202974989,269430.5904283566
angle27_cand11,9.697421556089983,457183.90256580594
angle27_cand11,8.268232014827138,753555.103228824
angle27_cand11,7.701897524389192,627923.4023411034
angle27_cand11,7.208895338974921,1277760.8464885002
angle27_cand11,6.775891748460606,1030732.3957482642
angle27_cand11,6.3926007146813655,1456109.5618839664
angle27_cand11,6.050960176700989,1640496.8508027266
angle27_cand11,5.744561800633646,963788.6277040073
angle27_cand11,5.46824763197477,607752.9798258182
angle27_cand11,5.217819310088646,1146436.1345463586
angle27_cand11,4.98982482551448,379577.4402641853
angle27_cand11,4.781399722229503,325282.9104930761
angle27_cand11,4.5901471891665455,628070.5915748989
angle27_cand11,4.414046365503829,713566.356704802
angle27_cand11,4.251381407031928,931978.2269795679
angle27_cand11,4.100686028959431,1142669.815700034
angle27_cand11,3.960699723926293,682061.5919369676
angle27_cand11,3.830332884835992,602211.432630975
angle27_cand11,3.708638788777114,822836.3331011876
angle27_cand11,3.5947909173473107,504103.8058571456
angle27_cand11,3.4880644640001455,1117531.5557034488
angle27_cand11,3.387821153514055,5024731.562870481
angle27_cand11,3.293496701558187,2013630.596429346
angle27_cand11,3.2045903937721727,1032828.5771030119
angle27_cand11,3.12065637787726,513172.04165088676
angle27_cand11,3.041296349052571,431159.2892538106
angle27_cand11,2.96615337525509,388212.5737997936
angle27_cand11,2.8949066604676985,504544.214093929
angle27_cand11,2.8272670837638127,370437.9459570246
angle27_cand11,2.7629733833276715,397852.06944890606
angle27_cand11,2.701788879201902,524799.5268764421
angle27_cand11,2.6434986480703087,527485.7077059506
angle27_cand11,2.587907078968888,549122.9566771849
angle27_cand11,2.5348357513204363,609004.0194779617
angle27_cand11,2.4841215867706192,700010.1127111331
angle27_cand11,2.4356152344755406,677700.219676205
angle27_cand11,2.3891796561465273,841102.9201487952
angle27_cand11,2.344688882603371,612614.9438487242
angle27_cand11,2.3020269180623623,974030.6356431145
angle27_cand11,2.261086772078426,1152490.891681171
angle27_cand11,2.2217696021206,515349.31590450957
angle27_cand11,2.1839839523052884,353867.47421089007
angle27_cand11,2.1476450759365404,612020.0762290726
angle27_cand11,2.0789986415174604,712314.841865168
angle27_cand11,2.0152650912209977,462922.80479773745
angle27_cand11,1.985084790386323,437137.3417144318
angle27_cand12,222.50728712485164,1934917631.9969034
angle27_cand12,44.50631460808915,192555958.52817607
angle27_cand12,31.793693589769205,29417958.756680924
angle27_cand12,20.238970767629596,2969999.955391227
angle27_cand12,14.84892046565661,1645033.4615656962
angle27_cand12,13.10579211027512,178316.0861322935
angle27_cand12,11.73006182930781,695935.4016910994
angle27_cand12,10.616758202974989,294107.80687667616
angle27_cand12,9.697421556089983,455828.01974244654
angle27_cand12,8.268232014827138,751652.4501996471
angle27_cand12,7.701897524389192,647284.7143526103
angle27_cand12,7.208895338974921,1232738.6793191019
angle27_cand12,6.775891748460606,1039954.2848509075
angle27_cand12,6.3926007146813655,1550518.7813917338
angle27_cand12,6.050960176700989,1662852.843659688
angle27_cand12,5.744561800633646,915254.5948698333
angle27_cand12,5.46824763197477,635151.4571652965
angle27_cand12,5.217819310088646,1161498.345859977
angle27_cand12,4.98982482551448,375547.68706164055
angle27_cand12,4.781399722229503,340879.67047944735
angle27_cand12,4.5901471891665455,673620.6309036462
angle27_cand12,4.414046365503829,714133.6234234723
angle27_cand12,4.251381407031928,857690.8289045983
angle27_cand12,4.100686028959431,1026885.2567175034
angle27_cand12,3.960699723926293,667451.0381926344
angle27_cand12,3.830332884835992,617046.8515318498
angle27_cand12,3.708638788777114,833323.5270256437
angle27_cand12,3.5947909173473107,513762.70623734716
angle27_cand12,3.4880644640001455,1074204.2491861875
angle27_cand12,3.387821153514055,4904598.181086247
angle27_cand12,3.293496701558187,1965643.556405885
angle27_cand12,3.2045903937721727,1034329.3421816345
angle27_cand12,3.12065637787726,508412.5485969496
angle27_cand12,3.041296349052571,452633.47718202585
angle27_cand12,2.96615337525509,403480.2003378028
angle27_cand12,2.8949066604676985,505588.1735474577
angle27_cand12,2.8272670837638127,362586.46022588026
angle27_cand12,2.7629733833276715,364544.2735493282
angle27_cand12,2.701788879201902,508551.505693898
angle27_cand12,2.6434986480703087,550339.1723664862
angle27_cand12,2.587907078968888,579706.7651112135
angle27_cand12,2.5348357513204363,609747.227639185
angle27_cand12,2.4841215867706192,654488.4290031893
angle27_cand12,2.4356152344755406,597704.3223083183
angle27_cand12,2.3891796561465273,708158.0889317344
angle27_cand12,2.344688882603371,530218.7028383715
angle27_cand12,2.3020269180623623,944773.9825969251
angle27_cand12,2.261086772078426,1224433.7353951912
angle27_cand12,2.2217696021206,547292.1298042199
angle27_cand12,2.1839839523052884,339954.2208341424
angle27_cand12,2.1476450759365404,627200.2862640687
angle27_cand12,2.0789986415174604,770337.8936483039
angle27_cand12,2.0152650912209977,478865.5292622898
angle27_cand12,1.985084790386323,428304.3455732929
angle27_cand13,222.50728712485164,1934917631.9969144
angle27_cand13,44.50631460808915,190733519.06456536
angle27_cand13,31.793693589769205,29265960.569237314
angle27_cand13,20.238970767629596,2531099.2338355123
angle27_cand13,14.84892046565661,1739583.1619160569
angle27_cand13,13.10579211027512,214891.0577724664
angle27_cand13,11.73006182930781,829420.9061051148
angle27_cand13,10.616758202974989,283769.2481378953
angle27_cand13,9.697421556089983,383498.09256043256
angle27_cand13,8.268232014827138,465803.6533687074
angle27_cand13,7.701897524389192,292548.8562368209
angle27_cand13,7.208895338974921,951198.8644831821
angle27_cand13,6.775891748460606,572653.3580948401
angle27_cand13,6.3926007146813655,1995691.1490534483
angle27_cand13,6.050960176700989,1425244.920496616
angle27_cand13,5.744561800633646,1017827.7789418609
angle27_cand13,5.46824763197477,885406.5443599244
angle27_cand13,5.217819310088646,1593976.257003649
angle27_cand13,4.98982482551448,372091.9967744561
angle27_cand13,4.781399722229503,555233.9589621053
angle27_cand13,4.5901471891665455,967354.6857007182
angle27_cand13,4.414046365503829,1228190.4912955593
angle27_cand13,4.251381407031928,932950.317231708
angle27_cand13,4.100686028959431,1052502.2154779986
angle27_cand13,3.960699723926293,883602.0459752921
angle27_cand13,3.830332884835992,835263.3283309041
angle27_cand13,3.708638788777114,797647.3227230131
angle27_cand13,3.5947909173473107,569293.9517683594
angle27_cand13,3.4880644640001455,1139977.290455884
angle27_cand13,3.387821153514055,4415430.396111698
angle27_cand13,3.293496701558187,2078462.7264028962
angle27_cand13,3.2045903937721727,1842682.6694800884
angle27_cand13,3.12065637787726,554915.9161103638
angle27_cand13,3.041296349052571,527791.3055124864
angle27_cand13,2.96615337525509,413692.5854099788
angle27_cand13,2.8949066604676985,399494.17499469337
angle27_cand13,2.8272670837638127,473241.9188688387
angle27_cand13,2.7629733833276715,691118.8981216266
angle27_cand13,2.701788879201902,616601.3045157134
angle27_cand13,2.6434986480703087,655243.9023275198
angle27_cand13,2.587907078968888,321144.3683394733
angle27_cand13,2.5348357513204363,470787.34131082695
angle27_cand13,2.4841215867706192,571388.6415085032
angle27_cand13,2.4356152344755406,506988.524718354
angle27_cand13,2.3891796561465273,696050.5840161318
angle27_cand13,2.344688882603371,748141.0223818946
angle27_cand13,2.3020269180623623,689654.1738913363
angle27_cand13,2.261086772078426,948056.6557302
angle27_cand13,2.2217696021206,631562.067320343
angle27_cand13,2.1839839523052884,474582.8925318222
angle27_cand13,2.1476450759365404,1140814.0443202888
angle27_cand13,2.0789986415174604,1006852.6698918896
angle27_cand13,2.0152650912209977,530022.5737654935
angle27_cand13,1.985084790386323,788010.6612337452
angle27_cand14,222.50728712485164,1934917631.9969263
angle27_cand14,44.50631460808915,194982748.44438574
angle27_cand14,31.793693589769205,30165344.06442774
angle27_cand14,20.238970767629596,3032417.530439906
angle27_cand14,14.84892046565661,1727614.2234048625
angle27_cand14,13.10579211027512,196801.72265225253
angle27_cand14,11.73006182930781,692247.4910870395
angle27_cand14,10.616758202974989,246416.54248086372
angle27_cand14,9.697421556089983,430578.29430106655
angle27_cand14,8.268232014827138,678874.3243324681
angle27_cand14,7.701897524389192,562703.8433806377
angle27_cand14,7.208895338974921,1179347.0727718377
angle27_cand14,6.775891748460606,959322.7034411045
angle27_cand14,6.3926007146813655,1552590.2200478998
angle27_cand14,6.050960176700989,1649921.3094265335
angle27_cand14,5.744561800633646,941460.5589675789
angle27_cand14,5.46824763197477,629409.6554119466
angle27_cand14,5.217819310088646,1215871.2602918758
angle27_cand14,4.98982482551448,353271.0407201751
angle27_cand14,4.781399722229503,322022.2376419829
angle27_cand14,4.5901471891665455,593721.2214409035
angle27_cand14,4.414046365503829,671728.6297202162
angle27_cand14,4.251381407031928,868698.9918059604
angle27_cand14,4.100686028959431,1106402.7468699517
angle27_cand14,3.960699723926293,711696.0565955275
angle27_cand14,3.830332884835992,629011.9677772631
angle27_cand14,3.708638788777114,852028.9485953256
angle27_cand14,3.5947909173473107,539293.9705040676
angle27_cand14,3.4880644640001455,1123459.4376378085
angle27_cand14,3.387821153514055,4914512.962926999
angle27_cand14,3.293496701558187,1985997.907650794
angle27_cand14,3.2045903937721727,1052833.906675428
angle27_cand14,3.12065637787726,510934.28903189045
angle27_cand14,3.041296349052571,445161.81928946153
angle27_cand14,2.96615337525509,418129.3051743212
angle27_cand14,2.8949066604676985,531778.1249243357
angle27_cand14,2.8272670837638127,418762.7297392952
angle27_cand14,2.7629733833276715,409280.63816498104
angle27_cand14,2.701788879201902,534567.3682225801
angle27_cand14,2.6434986480703087,541434.4466618395
angle27_cand14,2.587907078968888,558072.7706131064
angle27_cand14,2.5348357513204363,574685.5211940611
angle27_cand14,2.4841215867706192,619405.5541232062
angle27_cand14,2.4356152344755406,579885.6261804936
angle27_cand14,2.3891796561465273,734716.5418413042
angle27_cand14,2.344688882603371,582911.6421044332
angle27_cand14,2.3020269180623623,930066.5062400057
angle27_cand14,2.261086772078426,1144416.7727034567
angle27_cand14,2.2217696021206,479002.3351326189
angle27_cand14,2.1839839523052884,354415.9566077008
angle27_cand14,2.1476450759365404,658312.161463438
angle27_cand14,2.0789986415174604,735606.9137080396
angle27_cand14,2.0152650912209977,436275.6793343269
angle27_cand14,1.985084790386323,435736.86640383187
angle27_cand15,222.50728712485164,1934917631.996963
angle27_cand15,44.50631460808915,195085437.2846231
angle27_cand15,31.793693589769205,30203906.343795273
angle27_cand15,20.238970767629596,3028749.1087372135
angle27_cand15,14.84892046565661,1734083.0499320123
angle27_cand15,13.10579211027512,198224.35969453765
angle27_cand15,11.73006182930781,693224.2077017957
angle27_cand15,10.616758202974989,242265.86349672123
angle27_cand15,9.697421556089983,428272.91647588153
angle27_cand15,8.268232014827138,669871.2886025697
angle27_cand15,7.701897524389192,555677.7270820726
angle27_cand15,7.208895338974921,1170543.5945108572
angle27_cand15,6.775891748460606,956180.93645651
angle27_cand15,6.3926007146813655,1554588.1962527842
angle27_cand15,6.050960176700989,1642795.7748474146
angle27_cand15,5.744561800633646,938946.3397179417
angle27_cand15,5.46824763197477,630420.7372446666
angle27_cand15,5.217819310088646,1223360.954758894
angle27_cand15,4.98982482551448,348446.2810284962
angle27_cand15,4.781399722229503,320899.2622311927
angle27_cand15,4.5901471891665455,591882.3712077761
angle27_cand15,4.414046365503829,672886.2699237876
angle27_cand15,4.251381407031928,868316.0980621652
angle27_cand15,4.100686028959431,1107979.646725334
angle27_cand15,3.960699723926293,711654.4999009775
angle27_cand15,3.830332884835992,630324.5684314612
angle27_cand15,3.708638788777114,853865.5931085201
angle27_cand15,3.5947909173473107,540381.3941220562
angle27_cand15,3.4880644640001455,1124092.4931677058
angle27_cand15,3.387821153514055,4900291.128495158
angle27_cand15,3.293496701558187,1987656.1049420168
angle27_cand15,3.2045903937721727,1058037.7875777928
angle27_cand15,3.12065637787726,511029.4110267476
angle27_cand15,3.041296349052571,446704.0951096774
angle27_cand15,2.96615337525509,422516.85589955933
angle27_cand15,2.8949066604676985,532489.441283721
angle27_cand15,2.8272670837638127,422341.57616671966
angle27_cand15,2.7629733833276715,414271.4271920684
angle27_cand15,2.701788879201902,537845.1846923017
angle27_cand15,2.6434986480703087,537450.1616018249
angle27_cand15,2.587907078968888,554910.0650266599
angle27_cand15,2.5348357513204363,570612.1373070616
angle27_cand15,2.4841215867706192,615349.283703098
angle27_cand15,2.4356152344755406,573926.0380272752
angle27_cand15,2.3891796561465273,731015.8209414912
angle27_cand15,2.344688882603371,584350.830370079
angle27_cand15,2.3020269180623623,921714.1747633275
angle27_cand15,2.261086772078426,1147478.40380297
angle27_cand15,2.2217696021206,468412.5026162141
angle27_cand15,2.1839839523052884,354595.8644631024
angle27_cand15,2.1476450759365404,659646.8989717097
angle27_cand15,2.0789986415174604,733816.5749922852
angle27_cand15,2.0152650912209977,440617.8793308868
angle27_cand15,1.985084790386323,441261.99312238145
angle27_cand16,222.50728712485164,1934917631.996914
angle27_cand16,44.50631460808915,190689395.8498331
angle27_cand16,31.793693589769205,29277839.773460098
angle27_cand16,20.238970767629596,2533749.1300513535
angle27_cand16,14.84892046565661,1632205.7721480646
angle27_cand16,13.10579211027512,187324.81274458658
angle27_cand16,11.73006182930781,759918.0681115253
angle27_cand16,10.616758202974989,264233.2307957629
angle27_cand16,9.697421556089983,370460.04894832155
angle27_cand16,8.268232014827138,462897.9508485853
angle27_cand16,7.701897524389192,305758.90519351634
angle27_cand16,7.208895338974921,1059676.0837016557
angle27_cand16,6.775891748460606,608845.1093707631
angle27_cand16,6.3926007146813655,2426944.6272118115
angle27_cand16,6.050960176700989,1517427.1970128894
angle27_cand16,5.744561800633646,1045524.034356378
angle27_cand16,5.46824763197477,889089.2585621711
angle27_cand16,5.217819310088646,1551322.955236743
angle27_cand16,4.98982482551448,370779.1036589806
angle27_cand16,4.781399722229503,518972.2062319767
angle27_cand16,4.5901471891665455,938247.6754989371
angle27_cand16,4.414046365503829,1177797.0584232777
angle27_cand16,4.251381407031928,809308.4293848949
angle27_cand16,4.100686028959431,1022367.7099189624
angle27_cand16,3.960699723926293,876211.4506820748
angle27_cand16,3.830332884835992,838306.5446398007
angle27_cand16,3.708638788777114,783745.3792357126
angle27_cand16,3.5947909173473107,585181.8680139355
angle27_cand16,3.4880644640001455,1101666.9754020805
angle27_cand16,3.387821153514055,4155264.4942984967
angle27_cand16,3.293496701558187,1868727.9885411551
angle27_cand16,3.2045903937721727,2042722.7182386462
angle27_cand16,3.12065637787726,538149.6969270041
angle27_cand16,3.041296349052571,511156.59572842804
angle27_cand16,2.96615337525509,371904.95587513235
angle27_cand16,2.8949066604676985,390782.4635502167
angle27_cand16,2.8272670837638127,474439.99568458484
angle27_cand16,2.7629733833276715,688728.2820177973
angle27_cand16,2.701788879201902,653298.8360490355
angle27_cand16,2.6434986480703087,701936.5919682354
angle27_cand16,2.587907078968888,337871.284691482
angle27_cand16,2.5348357513204363,501915.08150270605
angle27_cand16,2.4841215867706192,553455.2512185752
angle27_cand16,2.4356152344755406,508357.7092600343
angle27_cand16,2.3891796561465273,658885.7597215807
angle27_cand16,2.344688882603371,682519.0576939641
angle27_cand16,2.3020269180623623,642849.4170109133
angle27_cand16,2.261086772078426,914742.994951532
angle27_cand16,2.2217696021206,658421.0206446928
angle27_cand16,2.1839839523052884,543172.5188582288
angle27_cand16,2.1476450759365404,1070085.0683784892
angle27_cand16,2.0789986415174604,975595.776280568
angle27_cand16,2.0152650912209977,563601.9824939403
angle27_cand16,1.985084790386323,822169.7046894047
angle27_cand17,222.50728712485164,1934917631.9968843
angle27_cand17,44.50631460808915,195287016.374072
angle27_cand17,31.793693589769205,30518269.666149884
angle27_cand17,20.238970767629596,2697610.697259039
angle27_cand17,14.84892046565661,2157169.6214950597
angle27_cand17,13.10579211027512,367044.5158942313
angle27_cand17,11.73006182930781,960197.3148569092
angle27_cand17,10.616758202974989,370490.26370540354
angle27_cand17,9.697421556089983,408934.8886116634
angle27_cand17,8.268232014827138,477010.02132675087
angle27_cand17,7.701897524389192,299451.0908959466
angle27_cand17,7.208895338974921,720929.0862231229
angle27_cand17,6.775891748460606,490200.3133245024
angle27_cand17,6.3926007146813655,1114073.92661257
angle27_cand17,6.050960176700989,1212806.5337823397
angle27_cand17,5.744561800633646,931984.5482589949
angle27_cand17,5.46824763197477,788356.4127812801
angle27_cand17,5.217819310088646,1677797.316459673
angle27_cand17,4.98982482551448,344974.9073743364
angle27_cand17,4.781399722229503,522307.31468390167
angle27_cand17,4.5901471891665455,844456.0342516005
angle27_cand17,4.414046365503829,1130200.3232496765
angle27_cand17,4.251381407031928,1249658.2022484546
angle27_cand17,4.100686028959431,1215624.2919469357
angle27_cand17,3.960699723926293,851186.6524843584
angle27_cand17,3.830332884835992,738961.0969240281
angle27_cand17,3.708638788777114,864625.691105877
angle27_cand17,3.5947909173473107,611544.4637332882
angle27_cand17,3.4880644640001455,1483868.2039311635
angle27_cand17,3.387821153514055,5480043.582593428
angle27_cand17,3.293496701558187,2745444.6597075267
angle27_cand17,3.2045903937721727,1394525.3826328015
angle27_cand17,3.12065637787726,640342.1284047418
angle27_cand17,3.041296349052571,574986.6420374262
angle27_cand17,2.96615337525509,588248.3193984611
angle27_cand17,2.8949066604676985,387078.69589057507
angle27_cand17,2.8272670837638127,412319.0345117303
angle27_cand17,2.7629733833276715,695893.4018119839
angle27_cand17,2.701788879201902,527171.9532448555
angle27_cand17,2.6434986480703087,544855.8223541897
angle27_cand17,2.587907078968888,378835.33216800384
angle27_cand17,2.5348357513204363,436154.6888721809
angle27_cand17,2.4841215867706192,577492.2213487192
angle27_cand17,2.4356152344755406,512953.11135475355
angle27_cand17,2.3891796561465273,773842.9487309805
angle27_cand17,2.344688882603371,818035.6710007142
angle27_cand17,2.3020269180623623,715507.472776899
angle27_cand17,2.261086772078426,930158.7680956053
angle27_cand17,2.2217696021206,429755.3017122236
angle27_cand17,2.1839839523052884,298725.137796841
angle27_cand17,2.1476450759365404,1349588.2177619506
angle27_cand17,2.0789986415174604,995398.0972662944
angle27_cand17,2.0152650912209977,397977.9992886622
angle27_cand17,1.985084790386323,944073.0262847212
angle27_cand18,222.50728712485164,1934917631.9968066
angle27_cand18,44.50631460808915,195129560.40651235
angle27_cand18,31.793693589769205,30527818.09366873
angle27_cand18,20.238970767629596,2684143.841045922
angle27_cand18,14.84892046565661,1927894.9714314328
angle27_cand18,13.10579211027512,278370.3587888814
angle27_cand18,11.73006182930781,844818.0031207625
angle27_cand18,10.616758202974989,325118.82868016325
angle27_cand18,9.697421556089983,373541.7538633685
angle27_cand18,8.268232014827138,457473.7164226688
angle27_cand18,7.701897524389192,302621.78433553444
angle27_cand18,7.208895338974921,870169.3367845862
angle27_cand18,6.775891748460606,504361.5823302008
angle27_cand18,6.3926007146813655,1802970.538894081
angle27_cand18,6.050960176700989,1362186.9255936062
angle27_cand18,5.744561800633646,1007097.1806147958
angle27_cand18,5.46824763197477,823637.9637722629
angle27_cand18,5.217819310088646,1593659.4399140538
angle27_cand18,4.98982482551448,343285.6687402709
angle27_cand18,4.781399722229503,526738.7939116919
angle27_cand18,4.5901471891665455,846053.5677792415
angle27_cand18,4.414046365503829,1192137.1630395944
angle27_cand18,4.251381407031928,1102089.0556457597
angle27_cand18,4.100686028959431,1163312.7773939813
angle27_cand18,3.960699723926293,864578.0722450566
angle27_cand18,3.830332884835992,783585.977281155
angle27_cand18,3.708638788777114,876142.634120388
angle27_cand18,3.5947909173473107,656754.9402342482
angle27_cand18,3.4880644640001455,1372174.4738586142
angle27_cand18,3.387821153514055,4859359.43050036
angle27_cand18,3.293496701558187,2343350.2211233443
