model_id,twist_deg,rise_A,candidate_id,source_pdb,planned_xyz,planned_corrected_diffraction,planned_radial_profile,planned_scoring_status,status,notes
angle29_cand10,29,3.38,cand10,inputs/asem_sidechains_3p38_20260626/raw/29/cand10/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle29_cand10.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle29_cand10.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle29_cand10_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle29_cand11,29,3.38,cand11,inputs/asem_sidechains_3p38_20260626/raw/29/cand11/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle29_cand11.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle29_cand11.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle29_cand11_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle29_cand12,29,3.38,cand12,inputs/asem_sidechains_3p38_20260626/raw/29/cand12/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle29_cand12.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle29_cand12.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle29_cand12_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle29_cand13,29,3.38,cand13,inputs/asem_sidechains_3p38_20260626/raw/29/cand13/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle29_cand13.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle29_cand13.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle29_cand13_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand0,30,3.38,cand0,inputs/asem_sidechains_3p38_20260626/raw/30/cand0/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand0.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand0.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand0_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand1,30,3.38,cand1,inputs/asem_sidechains_3p38_20260626/raw/30/cand1/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand1.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand1.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand1_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand2,30,3.38,cand2,inputs/asem_sidechains_3p38_20260626/raw/30/cand2/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand2.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand2.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand2_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand3,30,3.38,cand3,inputs/asem_sidechains_3p38_20260626/raw/30/cand3/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand3.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand3.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand3_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand4,30,3.38,cand4,inputs/asem_sidechains_3p38_20260626/raw/30/cand4/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand4.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand4.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand4_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand5,30,3.38,cand5,inputs/asem_sidechains_3p38_20260626/raw/30/cand5/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand5.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand5.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand5_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand6,30,3.38,cand6,inputs/asem_sidechains_3p38_20260626/raw/30/cand6/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand6.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand6.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand6_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand7,30,3.38,cand7,inputs/asem_sidechains_3p38_20260626/raw/30/cand7/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand7.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand7.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand7_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand8,30,3.38,cand8,inputs/asem_sidechains_3p38_20260626/raw/30/cand8/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand8.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand8.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand8_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle30_cand9,30,3.38,cand9,inputs/asem_sidechains_3p38_20260626/raw/30/cand9/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle30_cand9.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle30_cand9.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle30_cand9_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand0,31,3.38,cand0,inputs/asem_sidechains_3p38_20260626/raw/31/cand0/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand0.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand0.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand0_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand1,31,3.38,cand1,inputs/asem_sidechains_3p38_20260626/raw/31/cand1/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand1.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand1.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand1_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand2,31,3.38,cand2,inputs/asem_sidechains_3p38_20260626/raw/31/cand2/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand2.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand2.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand2_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand3,31,3.38,cand3,inputs/asem_sidechains_3p38_20260626/raw/31/cand3/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand3.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand3.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand3_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand4,31,3.38,cand4,inputs/asem_sidechains_3p38_20260626/raw/31/cand4/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand4.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand4.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand4_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand5,31,3.38,cand5,inputs/asem_sidechains_3p38_20260626/raw/31/cand5/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand5.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand5.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand5_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand6,31,3.38,cand6,inputs/asem_sidechains_3p38_20260626/raw/31/cand6/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand6.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand6.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand6_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand7,31,3.38,cand7,inputs/asem_sidechains_3p38_20260626/raw/31/cand7/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand7.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand7.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand7_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand8,31,3.38,cand8,inputs/asem_sidechains_3p38_20260626/raw/31/cand8/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand8.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand8.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand8_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand9,31,3.38,cand9,inputs/asem_sidechains_3p38_20260626/raw/31/cand9/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand9.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand9.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand9_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand10,31,3.38,cand10,inputs/asem_sidechains_3p38_20260626/raw/31/cand10/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand10.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand10.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand10_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand11,31,3.38,cand11,inputs/asem_sidechains_3p38_20260626/raw/31/cand11/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand11.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand11.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand11_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand12,31,3.38,cand12,inputs/asem_sidechains_3p38_20260626/raw/31/cand12/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand12.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand12.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand12_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand13,31,3.38,cand13,inputs/asem_sidechains_3p38_20260626/raw/31/cand13/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand13.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand13.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand13_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand14,31,3.38,cand14,inputs/asem_sidechains_3p38_20260626/raw/31/cand14/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand14.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand14.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand14_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand15,31,3.38,cand15,inputs/asem_sidechains_3p38_20260626/raw/31/cand15/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand15.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand15.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand15_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand16,31,3.38,cand16,inputs/asem_sidechains_3p38_20260626/raw/31/cand16/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand16.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand16.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand16_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand17,31,3.38,cand17,inputs/asem_sidechains_3p38_20260626/raw/31/cand17/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand17.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand17.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand17_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand18,31,3.38,cand18,inputs/asem_sidechains_3p38_20260626/raw/31/cand18/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand18.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand18.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand18_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand19,31,3.38,cand19,inputs/asem_sidechains_3p38_20260626/raw/31/cand19/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand19.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand19.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand19_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand20,31,3.38,cand20,inputs/asem_sidechains_3p38_20260626/raw/31/cand20/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand20.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand20.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand20_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand21,31,3.38,cand21,inputs/asem_sidechains_3p38_20260626/raw/31/cand21/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand21.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand21.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand21_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand22,31,3.38,cand22,inputs/asem_sidechains_3p38_20260626/raw/31/cand22/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand22.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand22.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand22_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand23,31,3.38,cand23,inputs/asem_sidechains_3p38_20260626/raw/31/cand23/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand23.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand23.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand23_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand24,31,3.38,cand24,inputs/asem_sidechains_3p38_20260626/raw/31/cand24/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand24.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand24.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand24_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
angle31_cand25,31,3.38,cand25,inputs/asem_sidechains_3p38_20260626/raw/31/cand25/initial.pdb,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/xyz/angle31_cand25.xyz,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/corrected_diffraction/angle31_cand25.npy,outputs/asem_sidechains_3p38_20260626/initial_29_30_31/radial_profiles/angle31_cand25_radial.csv,not_run,planned,planning manifest only; XYZ and diffraction outputs not generated
