bin_index,r_min_mm,r_max_mm,r_center_mm,radius_mm,two_theta_deg,q_center_inv_angstrom,q_Ainv,d_center_angstrom,d_A,mean_intensity,intensity_mean,intensity_sum,intensity_total,pixel_count,sample_count
0,0.0,0.8838834764831844,0.4419417382415922,0.4419417382415922,0.07482677894839213,0.010589332736064975,0.010589332736064975,593.3504465092892,593.3504465092892,20415733343.974472,20415733343.974472,20415733343.974472,20415733343.974472,1,1
5,4.419417382415922,5.303300858899107,4.861359120657514,4.861359120657514,0.8230384216221094,0.1164737211768389,0.1164737211768389,53.945089447601624,53.945089447601624,4320162451.120266,4320162451.120266,17280649804.481064,17280649804.481064,4,4
8,7.0710678118654755,7.95495128834866,7.513009550107068,7.513009550107068,1.2718470242891606,0.17998550737976157,0.17998550737976157,34.909395754416714,34.909395754416714,1345326207.6407013,1345326207.6407013,5381304830.562805,5381304830.562805,4,4
11,9.722718241315029,10.606601717798213,10.164659979556621,10.164659979556621,1.7204995806870715,0.24347245179990196,0.24347245179990196,25.806555364807462,25.806555364807462,125145744.75070725,125145744.75070725,500582979.002829,500582979.002829,4,4
12,10.606601717798213,11.490485194281398,11.048543456039805,11.048543456039805,1.8700062624667357,0.26462773522123706,0.26462773522123706,23.74348743878508,23.74348743878508,28082329.16872888,28082329.16872888,224658633.34983104,224658633.34983104,8,8
16,14.142135623730951,15.026019100214135,14.584077361972543,14.584077361972543,2.467758022848645,0.34920510055135684,0.34920510055135684,17.992822261928936,17.992822261928936,29410809.358471952,29410809.358471952,235286474.86777562,235286474.86777562,8,8
17,15.026019100214135,15.90990257669732,15.467960838455728,15.467960838455728,2.617117099560418,0.3703368894106472,0.3703368894106472,16.966134044001464,16.966134044001464,23578236.80678464,23578236.80678464,188625894.45427713,188625894.45427713,8,8
20,17.67766952966369,18.561553006146873,18.11961126790528,18.11961126790528,3.064972761812505,0.43369699286809965,0.43369699286809965,14.487500283615045,14.487500283615045,14380269.542549733,14380269.542549733,115042156.34039786,115042156.34039786,8,8
22,19.445436482630058,20.329319959113242,19.88737822087165,19.88737822087165,3.363338452540731,0.47590447783588086,0.47590447783588086,13.202618592183931,13.202618592183931,3211404.4618106065,3211404.4618106065,12845617.847242426,12845617.847242426,4,4
23,20.329319959113242,21.213203435596427,20.771261697354834,20.771261697354834,3.5124538568088948,0.49699748867659593,0.49699748867659593,12.64228783914068,12.64228783914068,6626189.67926216,6626189.67926216,53009517.43409728,53009517.43409728,8,8
24,21.213203435596427,22.09708691207961,21.65514517383802,21.65514517383802,3.6615216349578414,0.5180829214291947,0.5180829214291947,12.127759953651157,12.127759953651157,5501524.067954911,5501524.067954911,22006096.271819644,22006096.271819644,4,4
25,22.09708691207961,22.980970388562795,22.539028650321203,22.539028650321203,3.810539792725473,0.5391604591673648,0.5391604591673648,11.653646331711384,11.653646331711384,5844182.235997282,5844182.235997282,46753457.887978256,46753457.887978256,8,8
28,24.748737341529164,25.63262081801235,25.190679079770756,25.190679079770756,4.257276662247927,0.602342543495359,0.602342543495359,10.43124941950576,10.43124941950576,6566575.891449065,6566575.891449065,131331517.8289813,131331517.8289813,20,20
30,26.516504294495533,27.400387770978718,26.958446032737125,26.958446032737125,4.55481676630381,0.6444186797945163,0.6444186797945163,9.750160112030095,9.750160112030095,6939783.336385951,6939783.336385951,55518266.69108761,55518266.69108761,8,8
32,28.284271247461902,29.168154723945086,28.726212985703494,28.726212985703494,4.852110890358793,0.6864556920689268,0.6864556920689268,9.153082099505257,9.153082099505257,7775523.01732814,7775523.01732814,93306276.20793769,93306276.20793769,12,12
33,29.168154723945086,30.05203820042827,29.61009646218668,29.61009646218668,5.000660805839791,0.7074587483457054,0.7074587483457054,8.881345127008391,8.881345127008391,9787758.420163784,9787758.420163784,39151033.68065514,39151033.68065514,4,4
34,30.05203820042827,30.935921676911455,30.493979938669863,30.493979938669863,5.149143351766679,0.7284510913568693,0.7284510913568693,8.62540448045186,8.62540448045186,12402403.579438131,12402403.579438131,99219228.63550505,99219228.63550505,8,8
35,30.935921676911455,31.81980515339464,31.377863415153048,31.377863415153048,5.2975565809475045,0.7494324122292436,0.7494324122292436,8.38392522747952,8.38392522747952,14833134.009788051,14833134.009788051,118665072.07830441,118665072.07830441,8,8
36,31.81980515339464,32.703688629877824,32.261746891636236,32.261746891636236,5.445898551728553,0.7704024030365957,0.7704024030365957,8.155718728827903,8.155718728827903,11304203.640339695,11304203.640339695,90433629.12271756,90433629.12271756,8,8
37,32.703688629877824,33.58757210636101,33.14563036811941,33.14563036811941,5.5941673281413555,0.7913607568246391,0.7913607568246391,7.93972313258377,7.93972313258377,10591235.248128027,10591235.248128027,84729881.98502421,84729881.98502421,8,8
39,34.47145558284419,35.35533905932738,34.91339732108578,34.91339732108578,5.890477583288731,0.8332413305340115,0.8332413305340115,7.540654882244967,7.540654882244967,7124614.76517701,7124614.76517701,28498459.06070804,28498459.06070804,4,4
40,35.35533905932738,36.23922253581056,35.79728079756897,35.79728079756897,6.038515219819785,0.8541629416287033,0.8541629416287033,7.355956341537032,7.355956341537032,13225503.292453807,13225503.292453807,264510065.84907612,264510065.84907612,20,20
41,36.23922253581056,37.123106012293746,36.68116427405215,36.68116427405215,6.186471977861485,0.8750716980993686,0.8750716980993686,7.180194858120187,7.180194858120187,17071804.058831148,17071804.058831148,136574432.47064918,136574432.47064918,8,8
43,38.00698948877693,38.890872965260115,38.44893122701852,38.44893122701852,6.482135243510423,0.9168494413794325,0.9168494413794325,6.853017544217851,6.853017544217851,8817361.61128718,8817361.61128718,70538892.89029744,70538892.89029744,8,8
44,38.890872965260115,39.7747564417433,39.33281470350171,39.33281470350171,6.629837960130168,0.9377178281116836,0.9377178281116836,6.700507464843944,6.700507464843944,5320646.653170789,5320646.653170789,42565173.22536631,42565173.22536631,8,8
