bin_index,r_min_mm,r_max_mm,r_center_mm,radius_mm,two_theta_deg,q_center_inv_angstrom,q_Ainv,d_center_angstrom,d_A,mean_intensity,intensity_mean,intensity_sum,intensity_total,pixel_count,sample_count
0,0.0,0.8838834764831844,0.4419417382415922,0.4419417382415922,0.07482677894839213,0.010589332736064975,0.010589332736064975,593.3504465092892,593.3504465092892,20415733343.97431,20415733343.97431,20415733343.97431,20415733343.97431,1,1
5,4.419417382415922,5.303300858899107,4.861359120657514,4.861359120657514,0.8230384216221094,0.1164737211768389,0.1164737211768389,53.945089447601624,53.945089447601624,4320060321.927954,4320060321.927954,17280241287.711815,17280241287.711815,4,4
8,7.0710678118654755,7.95495128834866,7.513009550107068,7.513009550107068,1.2718470242891606,0.17998550737976157,0.17998550737976157,34.909395754416714,34.909395754416714,1345064565.4282558,1345064565.4282558,5380258261.713023,5380258261.713023,4,4
11,9.722718241315029,10.606601717798213,10.164659979556621,10.164659979556621,1.7204995806870715,0.24347245179990196,0.24347245179990196,25.806555364807462,25.806555364807462,121589088.5453528,121589088.5453528,486356354.1814112,486356354.1814112,4,4
12,10.606601717798213,11.490485194281398,11.048543456039805,11.048543456039805,1.8700062624667357,0.26462773522123706,0.26462773522123706,23.74348743878508,23.74348743878508,27004521.485096253,27004521.485096253,216036171.88077003,216036171.88077003,8,8
16,14.142135623730951,15.026019100214135,14.584077361972543,14.584077361972543,2.467758022848645,0.34920510055135684,0.34920510055135684,17.992822261928936,17.992822261928936,32220776.79950742,32220776.79950742,257766214.39605936,257766214.39605936,8,8
17,15.026019100214135,15.90990257669732,15.467960838455728,15.467960838455728,2.617117099560418,0.3703368894106472,0.3703368894106472,16.966134044001464,16.966134044001464,30781372.862165064,30781372.862165064,246250982.8973205,246250982.8973205,8,8
20,17.67766952966369,18.561553006146873,18.11961126790528,18.11961126790528,3.064972761812505,0.43369699286809965,0.43369699286809965,14.487500283615045,14.487500283615045,39647515.90053718,39647515.90053718,317180127.2042974,317180127.2042974,8,8
22,19.445436482630058,20.329319959113242,19.88737822087165,19.88737822087165,3.363338452540731,0.47590447783588086,0.47590447783588086,13.202618592183931,13.202618592183931,111087243.2669222,111087243.2669222,444348973.0676888,444348973.0676888,4,4
23,20.329319959113242,21.213203435596427,20.771261697354834,20.771261697354834,3.5124538568088948,0.49699748867659593,0.49699748867659593,12.64228783914068,12.64228783914068,71791951.77532177,71791951.77532177,574335614.2025741,574335614.2025741,8,8
24,21.213203435596427,22.09708691207961,21.65514517383802,21.65514517383802,3.6615216349578414,0.5180829214291947,0.5180829214291947,12.127759953651157,12.127759953651157,38947464.412646234,38947464.412646234,155789857.65058494,155789857.65058494,4,4
25,22.09708691207961,22.980970388562795,22.539028650321203,22.539028650321203,3.810539792725473,0.5391604591673648,0.5391604591673648,11.653646331711384,11.653646331711384,77430652.60400917,77430652.60400917,619445220.8320733,619445220.8320733,8,8
28,24.748737341529164,25.63262081801235,25.190679079770756,25.190679079770756,4.257276662247927,0.602342543495359,0.602342543495359,10.43124941950576,10.43124941950576,59467211.84499755,59467211.84499755,1189344236.899951,1189344236.899951,20,20
30,26.516504294495533,27.400387770978718,26.958446032737125,26.958446032737125,4.55481676630381,0.6444186797945163,0.6444186797945163,9.750160112030095,9.750160112030095,51942191.147364825,51942191.147364825,415537529.1789186,415537529.1789186,8,8
32,28.284271247461902,29.168154723945086,28.726212985703494,28.726212985703494,4.852110890358793,0.6864556920689268,0.6864556920689268,9.153082099505257,9.153082099505257,40008983.24030782,40008983.24030782,480107798.8836939,480107798.8836939,12,12
33,29.168154723945086,30.05203820042827,29.61009646218668,29.61009646218668,5.000660805839791,0.7074587483457054,0.7074587483457054,8.881345127008391,8.881345127008391,46671686.18421743,46671686.18421743,186686744.73686972,186686744.73686972,4,4
34,30.05203820042827,30.935921676911455,30.493979938669863,30.493979938669863,5.149143351766679,0.7284510913568693,0.7284510913568693,8.62540448045186,8.62540448045186,31009991.313031986,31009991.313031986,248079930.5042559,248079930.5042559,8,8
35,30.935921676911455,31.81980515339464,31.377863415153048,31.377863415153048,5.2975565809475045,0.7494324122292436,0.7494324122292436,8.38392522747952,8.38392522747952,20083349.864058644,20083349.864058644,160666798.91246915,160666798.91246915,8,8
36,31.81980515339464,32.703688629877824,32.261746891636236,32.261746891636236,5.445898551728553,0.7704024030365957,0.7704024030365957,8.155718728827903,8.155718728827903,15532658.862045009,15532658.862045009,124261270.89636007,124261270.89636007,8,8
37,32.703688629877824,33.58757210636101,33.14563036811941,33.14563036811941,5.5941673281413555,0.7913607568246391,0.7913607568246391,7.93972313258377,7.93972313258377,16550811.557789829,16550811.557789829,132406492.46231863,132406492.46231863,8,8
39,34.47145558284419,35.35533905932738,34.91339732108578,34.91339732108578,5.890477583288731,0.8332413305340115,0.8332413305340115,7.540654882244967,7.540654882244967,18647367.838733435,18647367.838733435,74589471.35493374,74589471.35493374,4,4
40,35.35533905932738,36.23922253581056,35.79728079756897,35.79728079756897,6.038515219819785,0.8541629416287033,0.8541629416287033,7.355956341537032,7.355956341537032,13992405.820878446,13992405.820878446,279848116.4175689,279848116.4175689,20,20
41,36.23922253581056,37.123106012293746,36.68116427405215,36.68116427405215,6.186471977861485,0.8750716980993686,0.8750716980993686,7.180194858120187,7.180194858120187,19929386.719039492,19929386.719039492,159435093.75231594,159435093.75231594,8,8
43,38.00698948877693,38.890872965260115,38.44893122701852,38.44893122701852,6.482135243510423,0.9168494413794325,0.9168494413794325,6.853017544217851,6.853017544217851,17419024.25499665,17419024.25499665,139352194.0399732,139352194.0399732,8,8
44,38.890872965260115,39.7747564417433,39.33281470350171,39.33281470350171,6.629837960130168,0.9377178281116836,0.9377178281116836,6.700507464843944,6.700507464843944,23073446.03146525,23073446.03146525,184587568.251722,184587568.251722,8,8
45,39.7747564417433,40.658639918226484,40.21669817998489,40.21669817998489,6.777452216561519,0.9585721601123715,0.9585721601123715,6.554733768236104,6.554733768236104,20072830.440932855,20072830.440932855,401456608.8186571,401456608.8186571,20,20
46,40.658639918226484,41.54252339470967,41.10058165646808,41.10058165646808,6.924976134425041,0.9794121402651642,0.9794121402651642,6.4152618176434775,6.4152618176434775,21550929.193330582,21550929.193330582,172407433.54664466,172407433.54664466,8,8
48,42.42640687119285,43.31029034767604,42.86834860943445,42.86834860943445,7.219745476511406,1.0210478626350146,1.0210478626350146,6.153663836056218,6.153663836056218,15667345.218032513,15667345.218032513,313346904.36065024,313346904.36065024,20,20
50,44.19417382415922,45.078057300642406,44.63611556240082,44.63611556240082,7.514131103532636,1.0626226428975052,1.0626226428975052,5.912903653216834,5.912903653216834,16751773.826410161,16751773.826410161,201021285.91692194,201021285.91692194,12,12
51,45.078057300642406,45.96194077712559,45.519999038883995,45.519999038883995,7.661175405632761,1.0833864502046455,1.0833864502046455,5.799579001558242,5.799579001558242,16828410.39957811,16828410.39957811,134627283.19662488,134627283.19662488,8,8
52,45.96194077712559,46.845824253608775,46.40388251536719,46.40388251536719,7.8081182523836965,1.104134149159087,1.104134149159087,5.690599563436097,5.690599563436097,12585074.826560955,12585074.826560955,201361197.2249753,201361197.2249753,16,16
53,46.845824253608775,47.72970773009196,47.287765991850364,47.287765991850364,7.954957817782326,1.1248654515800074,1.1248654515800074,5.585721650846423,5.585721650846423,19032771.678486027,19032771.678486027,304524346.8557764,304524346.8557764,16,16
55,48.613591206575144,49.49747468305833,49.05553294481673,49.05553294481673,8.248319840597183,1.166277720931527,1.166277720931527,5.387383463143833,5.387383463143833,18403043.373735435,18403043.373735435,147224346.98988348,147224346.98988348,8,8
56,49.49747468305833,50.38135815954151,49.939416421299924,49.939416421299924,8.394838686462121,1.186958118395895,1.186958118395895,5.293518962295777,5.293518962295777,13095650.43261294,13095650.43261294,314295610.3827106,314295610.3827106,24,24
57,50.38135815954151,51.2652416360247,50.8232998977831,50.8232998977831,8.541247028113927,1.207620980434894,1.207620980434894,5.202944805510795,5.202944805510795,14618774.807510346,14618774.807510346,116950198.46008277,116950198.46008277,8,8
58,51.2652416360247,52.14912511250788,51.70718337426629,51.70718337426629,8.687543080729652,1.2282660258849536,1.2282660258849536,5.115492226248473,5.115492226248473,9916494.21002379,9916494.21002379,79331953.68019032,79331953.68019032,8,8
59,52.14912511250788,53.033008588991066,52.59106685074947,52.59106685074947,8.83372506807953,1.2488929750458944,1.2488929750458944,5.0310038031470965,5.0310038031470965,13220711.23765483,13220711.23765483,105765689.90123864,105765689.90123864,8,8
60,53.033008588991066,53.91689206547425,53.47495032723266,53.47495032723266,8.979791222642385,1.2695015497002529,1.2695015497002529,4.949332522408605,4.949332522408605,9181643.15974401,9181643.15974401,146906290.55590415,146906290.55590415,16,16
61,53.91689206547425,54.800775541957435,54.35883380371584,54.35883380371584,9.125739785719379,1.2900914731323125,1.2900914731323125,4.870340931658246,4.870340931658246,6885678.781580278,6885678.781580278,55085430.25264222,55085430.25264222,8,8
