bin_index,r_min_mm,r_max_mm,r_center_mm,radius_mm,two_theta_deg,q_center_inv_angstrom,q_Ainv,d_center_angstrom,d_A,mean_intensity,intensity_mean,intensity_sum,intensity_total,pixel_count,sample_count
0,0.0,0.8838834764831844,0.4419417382415922,0.4419417382415922,0.07482677894839213,0.010589332736064975,0.010589332736064975,593.3504465092892,593.3504465092892,20415733343.97435,20415733343.97435,20415733343.97435,20415733343.97435,1,1
5,4.419417382415922,5.303300858899107,4.861359120657514,4.861359120657514,0.8230384216221094,0.1164737211768389,0.1164737211768389,53.945089447601624,53.945089447601624,4320085896.283332,4320085896.283332,17280343585.133327,17280343585.133327,4,4
8,7.0710678118654755,7.95495128834866,7.513009550107068,7.513009550107068,1.2718470242891606,0.17998550737976157,0.17998550737976157,34.909395754416714,34.909395754416714,1345299757.4783025,1345299757.4783025,5381199029.91321,5381199029.91321,4,4
11,9.722718241315029,10.606601717798213,10.164659979556621,10.164659979556621,1.7204995806870715,0.24347245179990196,0.24347245179990196,25.806555364807462,25.806555364807462,122925637.58102795,122925637.58102795,491702550.3241118,491702550.3241118,4,4
12,10.606601717798213,11.490485194281398,11.048543456039805,11.048543456039805,1.8700062624667357,0.26462773522123706,0.26462773522123706,23.74348743878508,23.74348743878508,31325954.52937667,31325954.52937667,250607636.23501337,250607636.23501337,8,8
16,14.142135623730951,15.026019100214135,14.584077361972543,14.584077361972543,2.467758022848645,0.34920510055135684,0.34920510055135684,17.992822261928936,17.992822261928936,88510268.87438172,88510268.87438172,708082150.9950538,708082150.9950538,8,8
17,15.026019100214135,15.90990257669732,15.467960838455728,15.467960838455728,2.617117099560418,0.3703368894106472,0.3703368894106472,16.966134044001464,16.966134044001464,99543985.98103169,99543985.98103169,796351887.8482535,796351887.8482535,8,8
20,17.67766952966369,18.561553006146873,18.11961126790528,18.11961126790528,3.064972761812505,0.43369699286809965,0.43369699286809965,14.487500283615045,14.487500283615045,89513577.89567864,89513577.89567864,716108623.1654291,716108623.1654291,8,8
22,19.445436482630058,20.329319959113242,19.88737822087165,19.88737822087165,3.363338452540731,0.47590447783588086,0.47590447783588086,13.202618592183931,13.202618592183931,63409816.861583084,63409816.861583084,253639267.44633234,253639267.44633234,4,4
23,20.329319959113242,21.213203435596427,20.771261697354834,20.771261697354834,3.5124538568088948,0.49699748867659593,0.49699748867659593,12.64228783914068,12.64228783914068,69128160.33052912,69128160.33052912,553025282.644233,553025282.644233,8,8
24,21.213203435596427,22.09708691207961,21.65514517383802,21.65514517383802,3.6615216349578414,0.5180829214291947,0.5180829214291947,12.127759953651157,12.127759953651157,57152414.90323803,57152414.90323803,228609659.6129521,228609659.6129521,4,4
25,22.09708691207961,22.980970388562795,22.539028650321203,22.539028650321203,3.810539792725473,0.5391604591673648,0.5391604591673648,11.653646331711384,11.653646331711384,29804970.347196974,29804970.347196974,238439762.7775758,238439762.7775758,8,8
28,24.748737341529164,25.63262081801235,25.190679079770756,25.190679079770756,4.257276662247927,0.602342543495359,0.602342543495359,10.43124941950576,10.43124941950576,13870464.69252857,13870464.69252857,277409293.8505714,277409293.8505714,20,20
30,26.516504294495533,27.400387770978718,26.958446032737125,26.958446032737125,4.55481676630381,0.6444186797945163,0.6444186797945163,9.750160112030095,9.750160112030095,16707787.68497948,16707787.68497948,133662301.47983584,133662301.47983584,8,8
32,28.284271247461902,29.168154723945086,28.726212985703494,28.726212985703494,4.852110890358793,0.6864556920689268,0.6864556920689268,9.153082099505257,9.153082099505257,32924521.732491557,32924521.732491557,395094260.7898987,395094260.7898987,12,12
33,29.168154723945086,30.05203820042827,29.61009646218668,29.61009646218668,5.000660805839791,0.7074587483457054,0.7074587483457054,8.881345127008391,8.881345127008391,25944433.890218176,25944433.890218176,103777735.5608727,103777735.5608727,4,4
34,30.05203820042827,30.935921676911455,30.493979938669863,30.493979938669863,5.149143351766679,0.7284510913568693,0.7284510913568693,8.62540448045186,8.62540448045186,47395450.58815337,47395450.58815337,379163604.70522696,379163604.70522696,8,8
35,30.935921676911455,31.81980515339464,31.377863415153048,31.377863415153048,5.2975565809475045,0.7494324122292436,0.7494324122292436,8.38392522747952,8.38392522747952,56430131.19036932,56430131.19036932,451441049.5229546,451441049.5229546,8,8
36,31.81980515339464,32.703688629877824,32.261746891636236,32.261746891636236,5.445898551728553,0.7704024030365957,0.7704024030365957,8.155718728827903,8.155718728827903,48697587.45898692,48697587.45898692,389580699.6718954,389580699.6718954,8,8
37,32.703688629877824,33.58757210636101,33.14563036811941,33.14563036811941,5.5941673281413555,0.7913607568246391,0.7913607568246391,7.93972313258377,7.93972313258377,37917508.72856187,37917508.72856187,303340069.82849497,303340069.82849497,8,8
39,34.47145558284419,35.35533905932738,34.91339732108578,34.91339732108578,5.890477583288731,0.8332413305340115,0.8332413305340115,7.540654882244967,7.540654882244967,36849355.87384945,36849355.87384945,147397423.4953978,147397423.4953978,4,4
40,35.35533905932738,36.23922253581056,35.79728079756897,35.79728079756897,6.038515219819785,0.8541629416287033,0.8541629416287033,7.355956341537032,7.355956341537032,25879813.330968216,25879813.330968216,517596266.6193643,517596266.6193643,20,20
