bin_index,q_Ainv,d_A,mean_intensity,intensity_norm,pixel_count
0,0.00403403,1557.54407047,7868563892.98,14.6882525077,1
4,0.03630603,173.06173735,6506267027.48,12.1452522064,4
6,0.05244162,119.81295063,5309292470.92,9.91085914927,4
9,0.07664408,81.97874289,3797091679.54,7.08803310778,4
10,0.08471125,74.17179429,2964454998.01,5.53374976054,8
13,0.10891155,57.69071531,1633493969.67,3.04924408352,8
14,0.11697786,53.71260357,1378237720.29,2.57275710366,8
16,0.13310967,47.20307129,482361804.989,0.900425044281,8
18,0.14924030,42.10113043,1044050141.81,1.94892896878,4
19,0.15730512,39.94266145,535704563.142,1,12
20,0.16536960,37.99480300,306627359.16,0.572381458469,8
23,0.18956074,33.14602631,293613774.163,0.548088992262,20
24,0.19762364,31.79369359,210561117.683,0.393054553144,8
26,0.21374809,29.39528208,48800932.3572,0.0910967270298,4
27,0.22180961,28.32693028,93112051.9655,0.173812318154,12
28,0.22987064,27.33357081,90425015.4474,0.168796425621,8
29,0.23793115,26.40757731,49187280.7865,0.0918179238534,16
31,0.25405058,24.73202503,18367320.1979,0.0342862866244,8
32,0.26210946,23.97160872,17622708.1372,0.0328963188848,16
33,0.27016775,23.25660764,10493320.0715,0.0195878862968,16
35,0.28628251,21.94749949,5582225.84705,0.0104203440312,8
36,0.29433895,21.34676811,8977354.41099,0.016758032372,8
37,0.30239473,20.77809111,37526782.607,0.0700512655462,20
38,0.31044984,20.23897077,43426411.9895,0.08106410693,8
39,0.31850426,19.72716226,13047941.1124,0.0243565987862,20
41,0.33461097,18.77758336,27445187.797,0.0512319470195,12
42,0.34266321,18.33632881,22909390.5657,0.0427649718557,24
43,0.35071470,17.91537508,8506630.84579,0.0158793324363,8
44,0.35876540,17.51335358,14892421.0656,0.0277996905202,8
45,0.36681531,17.12901602,7312248.70294,0.0136497786393,12
46,0.37486440,16.76122150,10702579.7637,0.0199785114782,20
47,0.38291267,16.40892520,5322146.20276,0.0099348532175,16
48,0.39096008,16.07116846,782617.879466,0.00146091322216,8
49,0.39900663,15.74707010,2289970.87213,0.00427468987514,16
50,0.40705229,15.43581873,2307117.42684,0.00430669735815,8
51,0.41509704,15.13666596,16516796.6378,0.0308319132862,28
52,0.42314088,14.84892047,5842425.22556,0.0109060583529,20
54,0.43922573,14.30513956,4359199.00378,0.00813731915632,16
55,0.44726670,14.04796145,13008432.9124,0.0242828488077,20
56,0.45530668,13.79989717,7515245.55406,0.0140287129719,24
57,0.46334565,13.56047122,10770401.5504,0.0201051144444,8
58,0.47138359,13.32924060,5322861.86359,0.00993618914197,16
59,0.47942049,13.10579211,2551862.49378,0.00476356310801,12
60,0.48745633,12.88973985,3131213.5505,0.00584503804137,28
61,0.49549109,12.68072303,920962.590226,0.00171916136914,16
62,0.50352476,12.47840394,2804405.31162,0.00523498492372,16
63,0.51155731,12.28246615,3125939.49855,0.00583519296571,16
64,0.51958873,12.09261287,2897956.42413,0.00540961683643,20
65,0.52761899,11.90856540,4803617.386,0.00896691519263,28
66,0.53564810,11.73006183,3054419.76652,0.00570168704296,24
67,0.54367602,11.55685576,2259644.2947,0.00421807923652,8
68,0.55170273,11.38871518,2783666.76784,0.00519627227275,24
69,0.55972823,11.22542144,9041290.69955,0.0168773822768,20
70,0.56775250,11.06676829,4760191.49567,0.00888585205948,32
72,0.58379724,10.76261563,4500669.29044,0.00840140181754,28
73,0.59181769,10.61675820,2779584.68479,0.0051886522461,16
74,0.59983683,10.47482411,2284950.41037,0.00426531817643,36
75,0.60785465,10.33665744,4887766.50352,0.00912399639617,16
76,0.61587113,10.20211047,2076084.73351,0.00387542850359,24
77,0.62388625,10.07104307,759314.848363,0.0014174134413,16
78,0.63190000,9.94332227,3310217.63851,0.00617918507003,16
79,0.63991235,9.81882177,2386250.40358,0.00445441492897,40
80,0.64792329,9.69742156,753597.76612,0.00140674136076,8
81,0.65593281,9.57900751,617452.747216,0.00115259937977,24
82,0.66394088,9.46347105,3581703.77821,0.00668596839496,24
83,0.67194749,9.35070878,3734726.3808,0.00697161577062,36
84,0.67995262,9.24062220,5373744.52068,0.0100311718257,16
85,0.68795626,9.13311744,3053495.85688,0.00569996238033,36
86,0.69595838,9.02810494,3029555.4636,0.00565527283515,16
87,0.70395897,8.92549926,1194662.2607,0.0022300766932,16
88,0.71195802,8.82521881,5632032.15325,0.0105133174902,36
89,0.71995550,8.72718564,2632642.18178,0.00491435459564,32
90,0.72795140,8.63132525,3792218.91008,0.00707893710638,16
91,0.73594570,8.53756642,2103972.98788,0.00392748752324,28
92,0.74393839,8.44584097,5668173.84478,0.0105807832055,36
93,0.75192944,8.35608366,2126772.68367,0.0039700477278,40
94,0.75991884,8.26823201,393450.120909,0.000734453555148,8
95,0.76790658,8.18222616,3195334.13251,0.00596473196675,40
96,0.77589263,8.09800872,6500433.14746,0.0121343620994,16
97,0.78387699,8.01552466,5669561.3727,0.0105833733046,36
98,0.79185962,7.93472118,2362934.69113,0.00441089147583,28
99,0.79984052,7.85554762,4264681.65078,0.00796088356195,32
100,0.80781967,7.77795531,8111785.20258,0.0151422738589,16
101,0.81579705,7.70189752,2685441.22082,0.00501291459059,32
102,0.82377265,7.62732934,6099451.74378,0.0113858498946,36
103,0.83174645,7.55420758,5182423.50568,0.00967403278269,32
104,0.83971842,7.48249072,5773758.59227,0.0107778783111,24
105,0.84768856,7.41213881,3826475.04677,0.00714288305541,36
106,0.85565685,7.34311340,7341356.39807,0.0137041139896,28
107,0.86362328,7.27537746,1331010.23751,0.00248459753581,32
108,0.87158781,7.20889534,3089257.63466,0.00576671891041,40
109,0.87955044,7.14363269,3898932.91751,0.0072781402022,16
110,0.88751116,7.07955640,3932712.32564,0.00734119624178,32
111,0.89546994,7.01663454,3382798.20904,0.00631467126058,40
112,0.90342677,6.95483634,2063169.66565,0.00385131993939,40
113,0.91138163,6.89413208,3056083.53913,0.0057047928082,24
114,0.91933450,6.83449311,2244308.24434,0.00418945142296,40
115,0.92728537,6.77589175,556863.23701,0.00103949690804,8
116,0.93523423,6.71830128,3664890.28418,0.00684125269101,60
117,0.94318105,6.66169589,3027133.04253,0.00565075090041,24
118,0.95112582,6.60605064,2610811.03449,0.00487360238109,52
119,0.95906852,6.55134142,2032652.58235,0.00379435368335,16
120,0.96700914,6.49754493,5443489.88165,0.010161365529,36
121,0.97494765,6.44463863,1653073.21373,0.00308579266907,48
122,0.98288405,6.39260071,5735461.51338,0.0107063891331,40
123,0.99081832,6.34141009,2458871.0399,0.00458997591038,24
124,0.99875044,6.29104634,8786558.56262,0.0164018736579,44
125,1.00668039,6.24148970,1029472.29529,0.00192171649473,28
126,1.01460817,6.19272101,9431366.44162,0.0176055368771,48
127,1.02253374,6.14472175,4872469.29094,0.0090954410811,24
128,1.03045710,6.09747394,14218053.5614,0.0265408483325,40
129,1.03837823,6.05096018,3525599.63891,0.00658123876756,28
130,1.04629711,6.00516358,10225228.5287,0.0190874396676,48
131,1.05421373,5.96006779,8788502.24601,0.0164055019328,52
132,1.06212807,5.91565694,18395851.184,0.0343395454318,40
133,1.07004012,5.87191564,11025719.1739,0.0205817159914,24
134,1.07794986,5.82882893,9648593.5727,0.0180110348811,44
135,1.08585726,5.78638235,11145190.8997,0.0208047339271,48
136,1.09376233,5.74456180,7770244.38364,0.0145047194261,24
137,1.10166504,5.70335364,16100307.0231,0.0300544518954,52
138,1.10956537,5.66274459,1976567.40947,0.00368965946057,16
139,1.11746332,5.62272177,11569995.0152,0.021597716001,68
140,1.12535885,5.58327266,10703116.045,0.0199795125549,24
141,1.13325197,5.54438509,9498178.72565,0.0177302554041,56
142,1.14114264,5.50604725,7822872.64084,0.0146029606225,32
143,1.14903087,5.46824763,11255456.1108,0.0210105660567,36
144,1.15691662,5.43097507,6049441.42118,0.0112924955981,52
145,1.16479989,5.39421868,6519388.96748,0.0121697469389,56
146,1.17268065,5.35796791,6945215.08431,0.0129646367833,24
147,1.18055890,5.32221246,3581562.49696,0.00668570466519,40
148,1.18843462,5.28694233,7309207.39522,0.0136441014285,52
149,1.19630779,5.25214777,4500011.06388,0.00840017310564,56
150,1.20417840,5.21781931,5086000.91414,0.00949404067851,20
151,1.21204643,5.18394771,3786308.81111,0.0070679047214,48
152,1.21991186,5.15052399,3284064.676,0.00613036532064,32
153,1.22777469,5.11753938,3355081.98557,0.00626293337113,60
154,1.23563489,5.08498536,2986361.69276,0.00557464299957,56
155,1.24349244,5.05285363,2737213.26412,0.00510955749203,56
156,1.25134735,5.02113608,1568075.14409,0.00292712672614,8
157,1.25919958,4.98982483,2990444.74953,0.00558226484387,64
158,1.26704912,4.95891217,1520891.90618,0.00283904975022,64
159,1.27489596,4.92839062,1006018.5714,0.00187793541556,24
160,1.28274009,4.89825286,3528291.15051,0.00658626301374,48
161,1.29058148,4.86849177,2342786.39195,0.00437328063477,40
162,1.29842012,4.83910037,1933723.93839,0.00360968352975,60
163,1.30625601,4.81007190,1556628.05638,0.00290575844127,40
164,1.31408911,4.78139972,4358237.52862,0.00813552437011,68
165,1.32191942,4.75307739,1208689.47758,0.00225626130658,24
166,1.32974692,4.72509858,1142476.10293,0.00213266076404,40
167,1.33757160,4.69745716,5983574.33772,0.0111695414775,68
168,1.34539345,4.67014711,2335829.23895,0.00436029371349,72
169,1.35321243,4.64316256,5411678.91855,0.0101019839869,16
170,1.36102855,4.61649778,4844320.81219,0.00904289630048,52
171,1.36884179,4.59014719,6090461.57284,0.0113690679376,60
172,1.37665213,4.56410531,3210950.18031,0.0059938824517,56
173,1.38445956,4.53836680,8605599.07298,0.01606407648,48
174,1.39226406,4.51292645,5012040.30182,0.00935597836318,56
175,1.40006562,4.48777916,6003663.72469,0.0112070423471,24
176,1.40786422,4.46291994,7238584.5393,0.0135122697048,76
177,1.41565985,4.43834393,8350783.21879,0.0155884115861,60
178,1.42345249,4.41404637,8329331.63218,0.0155483678976,32
179,1.43124214,4.39002259,7740635.27058,0.0144494480786,40
180,1.43902876,4.36626804,6218445.2457,0.0116079751295,68
181,1.44681236,4.34277828,9713865.815,0.0181328786114,72
182,1.45459292,4.31954895,5109515.45477,0.00953793528433,40
183,1.46237041,4.29657579,9738630.61585,0.0181791070786,52
184,1.47014483,4.27385464,4895040.55001,0.00913757486272,56
185,1.47791617,4.25138141,6433090.40089,0.0120086533577,52
186,1.48568440,4.22915211,4759458.03612,0.00888448291013,48
187,1.49344951,4.20716285,4597410.3096,0.00858198833071,72
188,1.50121150,4.18540980,3312503.61162,0.00618345229727,40
189,1.50897034,4.16388921,5940484.83859,0.011089106286,40
190,1.51672602,4.14259744,3166930.07267,0.00591171009277,80
191,1.52447852,4.12153088,2133126.54496,0.00398190848413,56
192,1.53222784,4.10068603,5659797.85493,0.0105651477406,32
193,1.53997396,4.08005945,3048942.10975,0.00569146189807,80
194,1.54771686,4.05964777,4068920.65994,0.00759545641365,44
195,1.55545653,4.03944769,4924743.24526,0.00919302090013,80
196,1.56319296,4.01945598,4318962.75343,0.00806221012585,52
197,1.57092613,3.99966948,2575461.10838,0.00480761465476,48
198,1.57865603,3.98008507,4595415.68584,0.00857826496547,40
199,1.58638265,3.96069972,5577302.60292,0.0104111538087,76
200,1.59410596,3.94151046,3639415.4594,0.00679369882171,64
201,1.60182596,3.92251434,3275007.91062,0.00611345905178,56
202,1.60954263,3.90370853,4940358.02721,0.00922216902211,48
203,1.61725597,3.88509020,3633439.38586,0.00678254328197,60
204,1.62496595,3.86665661,3915034.11368,0.00730819631388,68
205,1.63267256,3.84840505,2374251.42819,0.00443201643508,64
206,1.64037578,3.83033288,3771963.18389,0.00704112573125,56
207,1.64807562,3.81243751,3951500.9377,0.00737626895415,64
208,1.65577204,3.79471639,7697126.86126,0.0143682309072,52
209,1.66346504,3.77716703,6104250.7245,0.0113948081545,64
210,1.67115461,3.75978696,2121119.99532,0.00395949585137,68
211,1.67884072,3.74257380,4328861.92625,0.00808068891716,56
212,1.68652338,3.72552518,3913848.2652,0.00730598268986,56
213,1.69420255,3.70863879,9016629.15897,0.0168313465655,84
214,1.70187824,3.69191236,6017448.26201,0.0112327739505,64
215,1.70955043,3.67534365,3467390.20337,0.00647257918251,48
216,1.71721910,3.65893049,3192201.95979,0.00595888513823,60
217,1.72488423,3.64267073,3201865.03315,0.00597692320253,48
218,1.73254583,3.62656225,4602715.30672,0.00859189117173,92
219,1.74020387,3.61060299,3193657.36869,0.00596160195082,40
220,1.74785835,3.59479092,2148715.27773,0.00401100798007,80
221,1.75550924,3.57912404,3576930.17962,0.00667705751588,48
222,1.76315653,3.56360039,3542766.90043,0.00661328490399,76
223,1.77080022,3.54821805,2578798.92481,0.00481384535849,84
224,1.77844029,3.53297512,2038094.32143,0.00380451178066,56
225,1.78607673,3.51786976,2892880.32162,0.00540014127312,40
226,1.79370951,3.50290014,1741554.90726,0.0032509614946,88
227,1.80133864,3.48806446,32695673.3291,0.061033031224,68
228,1.80896410,3.47336097,13850206.6869,0.0258541883714,64
229,1.81658587,3.45878794,7945119.51691,0.0148311589327,60
230,1.82420395,3.44434366,2599416.67222,0.00485233251882,80
231,1.83181831,3.43002647,2241788.1968,0.00418474724885,32
232,1.83942895,3.41583473,71961043.029,0.134329718244,92
233,1.84703586,3.40176682,21890207.8643,0.0408624629514,72
234,1.85463902,3.38782115,8064136.76098,0.015053328487,80
235,1.86223842,3.37399618,4144391.21649,0.00773633734269,40
