bin_index,q_Ainv,d_A,mean_intensity,intensity_norm,pixel_count
0,0.00403403,1557.54407047,7868563892.98,14.6814712063,1
4,0.03630603,173.06173735,6511726579.35,12.1498316056,4
6,0.05244162,119.81295063,5319359271.64,9.92506651079,4
9,0.07664408,81.97874289,3806571436.26,7.1024483878,4
10,0.08471125,74.17179429,2977121498.09,5.55482857434,8
13,0.10891155,57.69071531,1641570640.01,3.06290606673,8
14,0.11697786,53.71260357,1383089866.36,2.5806226301,8
16,0.13310967,47.20307129,488599164.108,0.911647240438,8
18,0.14924030,42.10113043,1041753882.33,1.94374473353,4
19,0.15730512,39.94266145,535952002.523,1,12
20,0.16536960,37.99480300,307260892.719,0.573299271712,8
23,0.18956074,33.14602631,294245369.699,0.549014404859,20
24,0.19762364,31.79369359,212227159.317,0.395981651935,8
26,0.21374809,29.39528208,47649678.1638,0.0889066146584,4
27,0.22180961,28.32693028,94274315.7315,0.17590066888,12
28,0.22987064,27.33357081,92359497.1978,0.172327926312,8
29,0.23793115,26.40757731,50028040.3151,0.0933442548577,16
31,0.25405058,24.73202503,19381000.6664,0.0361618215347,8
32,0.26210946,23.97160872,16994817.8442,0.0317095892247,16
33,0.27016775,23.25660764,10376319.5697,0.0193605388559,16
35,0.28628251,21.94749949,5114139.94058,0.0095421603362,8
36,0.29433895,21.34676811,9218000.3467,0.0171993019959,8
37,0.30239473,20.77809111,37203069.8235,0.0694149282927,20
38,0.31044984,20.23897077,43153763.4877,0.0805179629604,8
39,0.31850426,19.72716226,12948852.2311,0.0241604699117,20
41,0.33461097,18.77758336,27785896.4185,0.0518440014921,12
42,0.34266321,18.33632881,23632264.0011,0.0440939932864,24
43,0.35071470,17.91537508,8467707.84631,0.0157993771951,8
44,0.35876540,17.51335358,15547240.7573,0.0290086438413,8
45,0.36681531,17.12901602,7536308.42144,0.0140615360815,12
46,0.37486440,16.76122150,10665480.3523,0.0199000662412,20
47,0.38291267,16.40892520,5406588.84146,0.01008782282,16
48,0.39096008,16.07116846,753413.501569,0.00140574808569,8
49,0.39900663,15.74707010,2267803.62386,0.00423135581766,16
50,0.40705229,15.43581873,2371669.44243,0.00442515268394,8
51,0.41509704,15.13666596,16094972.6431,0.0300306232038,28
52,0.42314088,14.84892047,5701917.93975,0.0106388592876,20
54,0.43922573,14.30513956,4229649.42914,0.00789184368977,16
55,0.44726670,14.04796145,13358545.8116,0.0249248920587,20
56,0.45530668,13.79989717,7605812.15948,0.0141912188473,24
57,0.46334565,13.56047122,11090943.0286,0.0206939109777,8
58,0.47138359,13.32924060,5396313.7023,0.0100686510674,16
59,0.47942049,13.10579211,2524769.43601,0.00471081258046,12
60,0.48745633,12.88973985,3294647.46316,0.00614728081554,28
61,0.49549109,12.68072303,1159283.24829,0.00216303557563,16
62,0.50352476,12.47840394,2817487.50886,0.00525697729572,16
63,0.51155731,12.28246615,3172226.22102,0.00591886252143,16
64,0.51958873,12.09261287,2865364.07882,0.00534630725388,20
65,0.52761899,11.90856540,4508543.08558,0.00841221427358,28
66,0.53564810,11.73006183,3011143.38459,0.00561830792761,24
67,0.54367602,11.55685576,2058415.03574,0.00384067048177,8
68,0.55170273,11.38871518,2729216.38388,0.0050922776126,24
69,0.55972823,11.22542144,9128734.34319,0.0170327460299,20
70,0.56775250,11.06676829,4805203.83456,0.00896573538663,32
72,0.58379724,10.76261563,4487735.23437,0.00837339017904,28
73,0.59181769,10.61675820,2856524.6319,0.00532981427152,16
74,0.59983683,10.47482411,2499367.71722,0.0046634170699,36
75,0.60785465,10.33665744,4996646.20878,0.00932293598168,16
76,0.61587113,10.20211047,2172554.06442,0.0040536355013,24
77,0.62388625,10.07104307,837425.417603,0.00156250077182,16
78,0.63190000,9.94332227,3238972.24669,0.00604339984074,16
79,0.63991235,9.81882177,2338207.33983,0.00436271779716,40
80,0.64792329,9.69742156,606043.356788,0.00113077916294,8
81,0.65593281,9.57900751,582718.739705,0.00108725918918,24
82,0.66394088,9.46347105,3569513.271,0.00666013608344,24
83,0.67194749,9.35070878,3666187.76051,0.0068405150895,36
84,0.67995262,9.24062220,5248338.13757,0.0097925525287,16
85,0.68795626,9.13311744,3037033.09919,0.00566661395962,36
86,0.69595838,9.02810494,2961516.4624,0.00552571209447,16
87,0.70395897,8.92549926,1157233.91879,0.00215921185729,16
88,0.71195802,8.82521881,5800811.98804,0.0108233796324,36
89,0.71995550,8.72718564,2674054.81415,0.00498935501978,32
90,0.72795140,8.63132525,3796103.23134,0.0070829164057,16
91,0.73594570,8.53756642,2140847.46342,0.00399447609738,28
92,0.74393839,8.44584097,5692417.16595,0.0106211323759,36
93,0.75192944,8.35608366,2104183.45412,0.00392606696909,40
94,0.75991884,8.26823201,394548.376744,0.000736163639441,8
95,0.76790658,8.18222616,3232564.32281,0.00603144368822,40
96,0.77589263,8.09800872,6449175.83968,0.0120331220134,16
97,0.78387699,8.01552466,5516232.78015,0.0102924007265,36
98,0.79185962,7.93472118,2372740.10639,0.00442715037022,28
99,0.79984052,7.85554762,4233260.93703,0.00789858218104,32
100,0.80781967,7.77795531,8002738.88524,0.0149318201025,16
101,0.81579705,7.70189752,2617878.08327,0.00488453829996,32
102,0.82377265,7.62732934,6209659.19169,0.0115862225767,36
103,0.83174645,7.55420758,5256904.98659,0.00980853688732,32
104,0.83971842,7.48249072,5741291.31771,0.0107123236608,24
105,0.84768856,7.41213881,3895045.8737,0.00726752741917,36
106,0.85565685,7.34311340,7435791.90581,0.0138739884743,28
107,0.86362328,7.27537746,1405909.77292,0.00262320089542,32
108,0.87158781,7.20889534,3119830.35383,0.00582110028351,40
109,0.87955044,7.14363269,4054915.74616,0.00756581881785,16
110,0.88751116,7.07955640,3955104.01416,0.00737958622327,32
111,0.89546994,7.01663454,3325011.33207,0.00620393489793,40
112,0.90342677,6.95483634,2022015.5554,0.00377275492186,40
113,0.91138163,6.89413208,3046718.64194,0.00568468562035,24
114,0.91933450,6.83449311,2216488.79612,0.00413561062499,40
115,0.92728537,6.77589175,500588.297341,0.00093401702948,8
116,0.93523423,6.71830128,3590414.37139,0.00669913416591,60
117,0.94318105,6.66169589,3058079.13073,0.00570588246025,24
118,0.95112582,6.60605064,2468960.28547,0.00460668170628,52
119,0.95906852,6.55134142,2121556.45588,0.0039584821885,16
120,0.96700914,6.49754493,5221752.07958,0.00974294723221,36
121,0.97494765,6.44463863,1680258.74034,0.00313509182245,48
122,0.98288405,6.39260071,5458711.725,0.0101850757144,40
123,0.99081832,6.34141009,2456742.70141,0.00458388566484,24
124,0.99875044,6.29104634,8356417.82967,0.0155917279725,44
125,1.00668039,6.24148970,1026783.79072,0.00191581295691,28
126,1.01460817,6.19272101,9122357.82574,0.0170208484767,48
127,1.02253374,6.14472175,4529227.97365,0.00845080893873,24
128,1.03045710,6.09747394,13808803.5299,0.0257650003449,40
129,1.03837823,6.05096018,3553890.19175,0.00663098593721,28
130,1.04629711,6.00516358,9945578.00403,0.0185568445629,48
131,1.05421373,5.96006779,8547009.99839,0.0159473422212,52
132,1.06212807,5.91565694,18337238.9227,0.0342143304557,40
133,1.07004012,5.87191564,10598732.0535,0.0197755246806,24
134,1.07794986,5.82882893,9907857.77668,0.0184864647021,44
135,1.08585726,5.78638235,11109063.9881,0.0207277217657,48
136,1.09376233,5.74456180,7437982.93851,0.013878076588,24
137,1.10166504,5.70335364,16411847.8522,0.0306218612393,52
138,1.10956537,5.66274459,1854662.96061,0.0034605019701,16
139,1.11746332,5.62272177,11850070.6771,0.0221103207402,68
140,1.12535885,5.58327266,10571731.9258,0.0197251467968,24
141,1.13325197,5.54438509,9927008.98222,0.018522197763,56
142,1.14114264,5.50604725,7582134.48811,0.0141470401312,32
143,1.14903087,5.46824763,11657476.5175,0.0217509710993,36
144,1.15691662,5.43097507,6061329.38967,0.0113094630884,52
145,1.16479989,5.39421868,6687141.79742,0.0124771281121,56
146,1.17268065,5.35796791,7058265.28411,0.0131695846846,24
147,1.18055890,5.32221246,3597363.29661,0.00671209973966,40
148,1.18843462,5.28694233,7427600.671,0.0138587049512,52
149,1.19630779,5.25214777,4592496.26989,0.00856885737579,56
150,1.20417840,5.21781931,5329284.69027,0.00994358574121,20
151,1.21204643,5.18394771,3736476.36268,0.00697166228522,48
152,1.21991186,5.15052399,3405539.65996,0.0063541877704,32
153,1.22777469,5.11753938,3491274.44669,0.00651415505539,60
154,1.23563489,5.08498536,3022550.4875,0.00563959174192,56
155,1.24349244,5.05285363,2832538.69355,0.00528506037895,56
156,1.25134735,5.02113608,1657191.11892,0.00309205136115,8
157,1.25919958,4.98982483,2957049.05963,0.0055173766414,64
158,1.26704912,4.95891217,1513466.86226,0.00282388507765,64
159,1.27489596,4.92839062,1074185.8682,0.00200425758863,24
160,1.28274009,4.89825286,3435973.20111,0.00641097184997,48
161,1.29058148,4.86849177,2407337.12933,0.00449170283531,40
162,1.29842012,4.83910037,1881242.44606,0.00351009500329,60
163,1.30625601,4.81007190,1426874.91169,0.00266231846317,40
164,1.31408911,4.78139972,4273127.77231,0.00797296726608,68
165,1.32191942,4.75307739,1101589.30976,0.00205538799104,24
166,1.32974692,4.72509858,1101721.32518,0.00205563431051,40
167,1.33757160,4.69745716,6034769.80396,0.0112599071849,68
168,1.34539345,4.67014711,2231284.36578,0.00416321677179,72
169,1.35321243,4.64316256,4927209.91824,0.00919337906201,16
170,1.36102855,4.61649778,4767266.54505,0.00889495052281,52
171,1.36884179,4.59014719,5939240.38811,0.0110816647016,60
172,1.37665213,4.56410531,3033129.76167,0.00565933096134,56
173,1.38445956,4.53836680,8283414.40904,0.0154555153634,48
174,1.39226406,4.51292645,4769660.677,0.00889941758692,56
175,1.40006562,4.48777916,5588166.21535,0.0104266169154,24
176,1.40786422,4.46291994,7019817.31454,0.0130978469741,76
177,1.41565985,4.43834393,8215386.70869,0.0153285866458,60
178,1.42345249,4.41404637,8215149.69891,0.0153281444238,32
179,1.43124214,4.39002259,7533039.35102,0.0140554365233,40
180,1.43902876,4.36626804,6170212.90986,0.0115126221766,68
181,1.44681236,4.34277828,9823534.78662,0.018329131602,72
182,1.45459292,4.31954895,5277787.83193,0.00984750090881,40
183,1.46237041,4.29657579,10115375.2068,0.0188736587589,52
184,1.47014483,4.27385464,5040129.91508,0.00940406956472,56
185,1.47791617,4.25138141,6658629.50944,0.0124239287811,52
186,1.48568440,4.22915211,5091979.49615,0.00950081252085,48
187,1.49344951,4.20716285,4949935.26988,0.00923578090308,72
188,1.50121150,4.18540980,3552222.0202,0.00662787339812,40
189,1.50897034,4.16388921,6142756.26495,0.0114613925053,40
190,1.51672602,4.14259744,3181626.0796,0.00593640114156,80
191,1.52447852,4.12153088,2055099.59014,0.00383448439499,56
192,1.53222784,4.10068603,5824877.69161,0.010868282354,32
193,1.53997396,4.08005945,3093357.92173,0.00577170699458,80
194,1.54771686,4.05964777,3903128.46339,0.007282608228,44
195,1.55545653,4.03944769,4762301.47132,0.00888568649599,80
196,1.56319296,4.01945598,4184151.4462,0.0078069517914,52
197,1.57092613,3.99966948,2536278.14104,0.00473228596796,48
198,1.57865603,3.98008507,4617689.13035,0.00861586319037,40
199,1.58638265,3.96069972,5749840.92364,0.0107282758467,76
200,1.59410596,3.94151046,3779387.77641,0.00705172806261,64
201,1.60182596,3.92251434,3452749.24088,0.00644227323458,56
202,1.60954263,3.90370853,4970299.84714,0.00927377791991,48
203,1.61725597,3.88509020,3592180.40668,0.00670242930293,60
204,1.62496595,3.86665661,3953976.13488,0.00737748178244,68
205,1.63267256,3.84840505,2535670.34835,0.00473115192482,64
206,1.64037578,3.83033288,3788306.6764,0.00706836929158,56
207,1.64807562,3.81243751,3960848.26261,0.00739030406447,64
208,1.65577204,3.79471639,7241125.15378,0.0135107717103,52
209,1.66346504,3.77716703,5508370.9905,0.0102777318949,64
210,1.67115461,3.75978696,1850914.88741,0.00345350866998,68
211,1.67884072,3.74257380,4272484.17115,0.00797176641012,56
212,1.68652338,3.72552518,3912574.26225,0.00730023256527,56
213,1.69420255,3.70863879,8883057.3693,0.0165743524186,84
214,1.70187824,3.69191236,5968990.40786,0.0111371734405,64
215,1.70955043,3.67534365,3450911.87708,0.00643884501005,48
216,1.71721910,3.65893049,3230311.87776,0.00602724098902,60
217,1.72488423,3.64267073,3222378.40989,0.00601243841747,48
218,1.73254583,3.62656225,5521954.00195,0.0103030756037,92
219,1.74020387,3.61060299,3762224.82058,0.00701970475503,40
220,1.74785835,3.59479092,2234172.34233,0.00416860527026,80
221,1.75550924,3.57912404,3600061.57275,0.00671713428776,48
222,1.76315653,3.56360039,2699912.71915,0.00503760170023,76
223,1.77080022,3.54821805,1894164.06123,0.00353420465323,84
224,1.77844029,3.53297512,1758480.02822,0.00328104013034,56
225,1.78607673,3.51786976,2784793.19474,0.00519597497841,40
226,1.79370951,3.50290014,1756074.90361,0.00327655255571,88
227,1.80133864,3.48806446,26107556.8582,0.04871249055,68
228,1.80896410,3.47336097,11233479.1172,0.0209598603314,64
229,1.81658587,3.45878794,6604041.2019,0.0123220758031,60
230,1.82420395,3.44434366,2405285.97093,0.00448787570455,80
231,1.83181831,3.43002647,2272778.8067,0.00424063870645,32
232,1.83942895,3.41583473,65061274.4122,0.121393845169,92
233,1.84703586,3.40176682,19912590.503,0.0371536824366,72
234,1.85463902,3.38782115,7331753.98589,0.0136798704947,80
235,1.86223842,3.37399618,3653458.10941,0.00681676361356,40
236,1.86983405,3.36029035,60752523.7811,0.113354411393,88
237,1.87742589,3.34670218,54839305.6486,0.102321300024,80
238,1.88501393,3.33323017,20254873.5531,0.0377923274057,64
239,1.89259816,3.31987287,8118778.51231,0.0151483313321,64
240,1.90017858,3.30662885,6554481.86662,0.0122296060762,64
241,1.90775515,3.29349670,95267424.3539,0.177753649404,60
242,1.91532788,3.28047503,31999505.6425,0.059705916746,92
243,1.92289676,3.26756249,11396431.5413,0.0212639032742,72
244,1.93046176,3.25475772,10988522.4709,0.0205028107351,48
245,1.93802288,3.24205941,22672139.4695,0.0423025557563,84
246,1.94558010,3.22946627,32129073.5193,0.0599476695077,80
247,1.95313342,3.21697702,12614706.7439,0.0235370083225,72
248,1.96068281,3.20459039,16524595.6877,0.0308322305168,56
249,1.96822828,3.19230517,8433694.42458,0.0157359136357,92
250,1.97576980,3.18012012,9841983.55978,0.0183635540374,68
251,1.98330737,3.16803406,10203598.6916,0.0190382695533,72
252,1.99084097,3.15604581,9368112.41951,0.0174793869141,72
253,1.99837060,3.14415420,6560733.68547,0.0122412709619,80
254,2.00589623,3.13235810,6152123.78847,0.0114788707935,48
255,2.01341787,3.12065638,5697224.80231,0.01063010265,104
256,2.02093549,3.10904794,4549991.23023,0.00848954982686,80
257,2.02844908,3.09753169,3144204.26928,0.00586657807878,72
258,2.03595864,3.08610655,4316717.55202,0.00805429876499,56
259,2.04346415,3.07477149,5785450.41997,0.0107947174238,76
260,2.05096560,3.06352544,3036761.26699,0.00566610676458,88
261,2.05846299,3.05236740,2832868.63849,0.00528567600299,80
262,2.06595629,3.04129635,3573360.14893,0.00666731373724,76
263,2.07344549,3.03031130,2870366.65778,0.00535564125942,72
264,2.08093059,3.01941128,3722972.73411,0.00694646669214,76
265,2.08841158,3.00859532,2900214.67579,0.00541133284722,104
266,2.09588844,2.99786248,2472748.54958,0.00461374999616,56
267,2.10336116,2.98721182,1926681.35297,0.00359487667534,72
268,2.11082973,2.97664242,1732629.0641,0.00323280640046,48
269,2.11829414,2.96615338,3184259.17086,0.00594131406519,120
270,2.12575438,2.95574379,1366542.17885,0.00254974731396,72
271,2.13321043,2.94541280,1677129.10811,0.00312925243344,80
272,2.14066230,2.93515951,2314799.53156,0.00431904260206,80
273,2.14810996,2.92498310,2699065.13153,0.00503602023843,76
274,2.15555340,2.91488270,1486899.68697,0.00277431501322,96
275,2.16299262,2.90485749,1149687.20246,0.00214513090173,68
276,2.17042760,2.89490666,2719012.92107,0.00507323959658,96
277,2.17785833,2.88502940,889328.02374,0.00165934266418,48
278,2.18528481,2.87522491,2362267.40053,0.00440760999008,92
279,2.19270701,2.86549241,1829134.93334,0.00341287078829,88
280,2.20012494,2.85583114,1978057.69714,0.00369073664774,96
281,2.20753858,2.84624032,1061615.53354,0.00198080337146,48
282,2.21494791,2.83671922,1897469.61724,0.00354037228764,84
283,2.22235294,2.82726708,1869541.34699,0.00348826263955,100
284,2.22975364,2.81788319,1805519.85681,0.00336880886406,104
