bin_index,q_Ainv,d_A,mean_intensity,intensity_norm,pixel_count
0,0.00403403,1557.54407047,7868563892.98,14.6945369119,1
4,0.03630603,173.06173735,6500799539.53,12.1402380523,4
6,0.05244162,119.81295063,5299211045.96,9.896272481,4
9,0.07664408,81.97874289,3787652746.93,7.07343854055,4
10,0.08471125,74.17179429,2951820347.01,5.51252218785,8
13,0.10891155,57.69071531,1625489131.39,3.03559968071,8
14,0.11697786,53.71260357,1373460308.66,2.56493605151,8
16,0.13310967,47.20307129,476204733.745,0.889311967575,8
18,0.14924030,42.10113043,1046335035.49,1.95402985989,4
19,0.15730512,39.94266145,535475458.678,1,12
20,0.16536960,37.99480300,305995469.213,0.571446299272,8
23,0.18956074,33.14602631,292956805.526,0.547096605041,20
24,0.19762364,31.79369359,208858767.785,0.390043585379,8
26,0.21374809,29.39528208,49946834.6471,0.0932756746133,4
27,0.22180961,28.32693028,91953107.2942,0.171722355906,12
28,0.22987064,27.33357081,88533488.9889,0.165336221397,8
29,0.23793115,26.40757731,48356330.9856,0.0903054102703,16
31,0.25405058,24.73202503,17377841.5891,0.0324531055673,8
32,0.26210946,23.97160872,18273154.6261,0.034125101963,16
33,0.27016775,23.25660764,10629324.5108,0.019850255205,16
35,0.28628251,21.94749949,6068122.31087,0.0113322136664,8
36,0.29433895,21.34676811,8740108.46873,0.0163221457251,8
37,0.30239473,20.77809111,37821974.2963,0.0706325073976,20
38,0.31044984,20.23897077,43657211.2983,0.081529807932,8
39,0.31850426,19.72716226,13137948.8188,0.024535109137,20
41,0.33461097,18.77758336,27094541.0029,0.0505990341178,12
42,0.34266321,18.33632881,22188039.6752,0.0414361467284,24
43,0.35071470,17.91537508,8538503.1998,0.0159456480431,8
44,0.35876540,17.51335358,14238645.2498,0.0265906588604,8
45,0.36681531,17.12901602,7088140.7667,0.0132370973344,12
46,0.37486440,16.76122150,10769913.5384,0.0201128051041,20
47,0.38291267,16.40892520,5258184.85687,0.00981965610496,16
48,0.39096008,16.07116846,840558.620551,0.00156974256603,8
49,0.39900663,15.74707010,2319746.18597,0.00433212418679,16
50,0.40705229,15.43581873,2243878.34164,0.00419044104688,8
51,0.41509704,15.13666596,16922465.808,0.0316026916523,28
52,0.42314088,14.84892047,5976940.97274,0.0111619325888,20
54,0.43922573,14.30513956,4485874.87956,0.00837736782678,16
55,0.44726670,14.04796145,12640900.0664,0.0236068709808,20
56,0.45530668,13.79989717,7415346.8016,0.0138481543485,24
57,0.46334565,13.56047122,10432548.8727,0.019482776855,8
58,0.47138359,13.32924060,5242293.9619,0.00978997987105,16
59,0.47942049,13.10579211,2580417.52152,0.00481892770192,12
60,0.48745633,12.88973985,2983383.59684,0.0055714665322,28
61,0.49549109,12.68072303,712742.630903,0.00133104630539,16
62,0.50352476,12.47840394,2791386.02594,0.0052129112188,16
63,0.51155731,12.28246615,3085245.29932,0.00576169318187,16
64,0.51958873,12.09261287,2933936.57698,0.00547912426131,20
65,0.52761899,11.90856540,5100395.56769,0.00952498473092,28
66,0.53564810,11.73006183,3099250.62406,0.00578784811486,24
67,0.54367602,11.55685576,2463177.00806,0.00459998113479,8
68,0.55170273,11.38871518,2839771.92528,0.00530327184796,24
69,0.55972823,11.22542144,8928692.03624,0.0166743253898,20
70,0.56775250,11.06676829,4702254.12317,0.00878145589487,32
72,0.58379724,10.76261563,4508004.15321,0.008418694228,28
73,0.59181769,10.61675820,2699283.01849,0.00504090892447,16
74,0.59983683,10.47482411,2079917.02431,0.00388424341508,36
75,0.60785465,10.33665744,4782480.79261,0.00893127913728,16
76,0.61587113,10.20211047,1982161.82678,0.00370168566021,24
77,0.62388625,10.07104307,686103.536636,0.0012812978177,16
78,0.63190000,9.94332227,3385803.75295,0.00632298585879,16
79,0.63991235,9.81882177,2445137.22094,0.00456629184646,40
80,0.64792329,9.69742156,918731.309101,0.00171573000072,8
81,0.65593281,9.57900751,657018.057325,0.00122698070785,24
82,0.66394088,9.46347105,3596559.9913,0.00671657296897,24
83,0.67194749,9.35070878,3795331.21754,0.0070877780784,36
84,0.67995262,9.24062220,5476365.63358,0.0102271085347,16
85,0.68795626,9.13311744,3066365.54994,0.00572643526467,36
86,0.69595838,9.02810494,3093599.32277,0.00577729431413,16
87,0.70395897,8.92549926,1233325.37664,0.00230323417563,16
88,0.71195802,8.82521881,5457790.96428,0.0101924203543,36
89,0.71995550,8.72718564,2589457.08076,0.00483580907172,32
90,0.72795140,8.63132525,3786241.91551,0.00707080381397,16
91,0.73594570,8.53756642,2066604.36931,0.00385938204229,28
92,0.74393839,8.44584097,5651772.78548,0.0105546812536,36
93,0.75192944,8.35608366,2159274.53766,0.00403244350917,40
94,0.75991884,8.26823201,410653.894765,0.000766895827083,8
95,0.76790658,8.18222616,3161678.58875,0.00590443229005,40
96,0.77589263,8.09800872,6551007.06899,0.0122340005743,16
97,0.78387699,8.01552466,5819047.73472,0.0108670670904,36
98,0.79185962,7.93472118,2354798.66179,0.00439758465795,28
99,0.79984052,7.85554762,4293436.07685,0.00801798851333,32
100,0.80781967,7.77795531,8214129.94552,0.0153398812446,16
101,0.81579705,7.70189752,2754750.63087,0.00514449464718,32
102,0.82377265,7.62732934,5977391.44698,0.0111627738491,36
103,0.83174645,7.55420758,5098064.28601,0.0095206310642,32
104,0.83971842,7.48249072,5799029.83261,0.0108296836739,24
105,0.84768856,7.41213881,3758284.94116,0.00701859418626,36
106,0.85565685,7.34311340,7252808.42407,0.0135446140557,28
107,0.86362328,7.27537746,1264193.86919,0.00236088106131,32
108,0.87158781,7.20889534,3061705.17186,0.00571773201225,40
109,0.87955044,7.14363269,3753949.31116,0.00701049740063,16
