bin_index,r_min_mm,r_max_mm,r_center_mm,radius_mm,two_theta_deg,q_center_inv_angstrom,q_Ainv,d_center_angstrom,d_A,mean_intensity,intensity_mean,intensity_sum,intensity_total,pixel_count,sample_count
0,0.0,0.5892556509887896,0.2946278254943948,0.2946278254943948,0.0498845350547465,0.007059557665824148,0.007059557665824148,890.0253535142806,890.0253535142806,3897828863.9980993,3897828863.9980993,3897828863.9980993,3897828863.9980993,1,1
11,6.481812160876686,7.0710678118654755,6.776439986371081,6.776439986371081,1.1471912719936312,0.1623454625273997,0.1623454625273997,38.702561866298836,38.702561866298836,396218300.6824767,396218300.6824767,1584873202.7299068,1584873202.7299068,4,4
15,8.838834764831844,9.428090415820634,9.13346259032624,9.13346259032624,1.5460456356585321,0.21878659453827168,0.21878659453827168,28.718328563226883,28.718328563226883,57545070.954176925,57545070.954176925,172635212.86253077,172635212.86253077,3,3
16,9.428090415820634,10.017346066809424,9.722718241315029,9.722718241315029,1.6457373228385845,0.23289339064236708,0.23289339064236708,26.978804721977255,26.978804721977255,57545069.747222215,57545069.747222215,57545069.747222215,57545069.747222215,1,1
22,12.963624321753372,13.552879972742161,13.258252147247767,13.258252147247767,2.2436571005245116,0.3174975002297681,0.3174975002297681,19.789715832825586,19.789715832825586,1286358.623300057,1286358.623300057,5145434.493200228,5145434.493200228,4,4
25,14.73139127471974,15.32064692570853,15.026019100214135,15.026019100214135,2.5424418832959805,0.3597716828841998,0.3597716828841998,17.464368670732664,17.464368670732664,9411586.589165637,9411586.589165637,75292692.7133251,75292692.7133251,8,8
31,18.26692518065248,18.856180831641268,18.561553006146873,18.561553006146873,3.139580419061582,0.44425144755336105,0.44425144755336105,14.143308573968989,14.143308573968989,1733030.992374959,1733030.992374959,1733030.992374959,1733030.992374959,1,1
32,18.856180831641268,19.445436482630058,19.150808657135663,19.150808657135663,3.239040676017965,0.45832140908823477,0.45832140908823477,13.70912460685415,13.70912460685415,1733031.4961549647,1733031.4961549647,5199094.488464894,5199094.488464894,3,3
33,19.445436482630058,20.034692133618847,19.740064308124452,19.740064308124452,3.338481395090525,0.47238826156077734,0.47238826156077734,13.300892122974977,13.300892122974977,889348.1741384072,889348.1741384072,3557392.696553629,3557392.696553629,4,4
35,20.623947784607637,21.213203435596427,20.91857561010203,20.91857561010203,3.5373018477757276,0.5005122622920951,0.5005122622920951,12.553509235529514,12.553509235529514,906288.709029528,906288.709029528,7250309.672236224,7250309.672236224,8,8
40,23.570226039551585,24.159481690540375,23.86485386504598,23.86485386504598,4.033969638626976,0.5707612710431502,0.5707612710431502,11.008429663940127,11.008429663940127,1904820.8777456745,1904820.8777456745,15238567.021965396,15238567.021965396,8,8
45,26.516504294495533,27.105759945484323,26.811132119989928,26.811132119989928,4.530030935818985,0.6409137949950691,0.6409137949950691,9.80347958843346,9.80347958843346,761188.6800432215,761188.6800432215,3044754.720172886,3044754.720172886,4,4
46,27.105759945484323,27.695015596473112,27.400387770978718,27.400387770978718,4.6291639719338455,0.6549316982028935,0.6549316982028935,9.593649726254503,9.593649726254503,1480094.1003907728,1480094.1003907728,11840752.803126182,11840752.803126182,8,8
