bin_index,r_min_mm,r_max_mm,r_center_mm,radius_mm,two_theta_deg,q_center_inv_angstrom,q_Ainv,d_center_angstrom,d_A,mean_intensity,intensity_mean,intensity_sum,intensity_total,pixel_count,sample_count
101,59.51482074986775,60.10407640085654,59.80944857536215,59.80944857536215,10.023052934737224,1.4166340941950555,1.4166340941950555,4.435291606298485,4.435291606298485,1167458.1978218833,1167458.1978218833,14009498.3738626,14009498.3738626,12,12
102,60.10407640085654,60.69333205184533,60.39870422635094,60.39870422635094,10.119770922942607,1.4302685961662573,1.4302685961662573,4.393010742192941,4.393010742192941,1441186.327137654,1441186.327137654,11529490.617101232,11529490.617101232,8,8
104,61.28258770283412,61.87184335382291,61.577215528328516,61.577215528328516,10.313031667868874,1.4575098356901082,1.4575098356901082,4.310904223987343,4.310904223987343,3290914.28495078,3290914.28495078,52654628.55921248,52654628.55921248,16,16
106,62.4610990048117,63.05035465580049,62.755726830306095,62.755726830306095,10.506055466502602,1.484713538234362,1.484713538234362,4.231917568860873,4.231917568860873,1303978.409724289,1303978.409724289,10431827.277794313,10431827.277794313,8,8
107,63.05035465580049,63.63961030678928,63.344982481294885,63.344982481294885,10.602477279164171,1.4983011202242933,1.4983011202242933,4.193539751367871,4.193539751367871,2252767.764291894,2252767.764291894,18022142.114335153,18022142.114335153,8,8
111,65.40737725975565,65.99663291074444,65.70200508525005,65.70200508525005,10.987552559161186,1.5525545367180018,1.5525545367180018,4.046998130231113,4.046998130231113,1860288.2591925692,1860288.2591925692,16742594.332733123,16742594.332733123,9,9
112,65.99663291074444,66.58588856173323,66.29126073623883,66.29126073623883,11.083665965168949,1.5660932843173643,1.5660932843173643,4.012012164344558,4.012012164344558,3297278.7564675976,3297278.7564675976,9891836.269402793,9891836.269402793,3,3
113,66.58588856173323,67.17514421272202,66.88051638722763,66.88051638722763,11.17971624412905,1.5796220390450704,1.5796220390450704,3.977651078468089,3.977651078468089,2015896.5615366541,2015896.5615366541,40317931.23073308,40317931.23073308,20,20
115,67.7643998637108,68.3536555146996,68.05902768920521,68.05902768920521,11.37162551435509,1.6066492721339234,1.6066492721339234,3.910738588786319,3.910738588786319,2548250.493456602,2548250.493456602,20386003.947652817,20386003.947652817,8,8
116,68.3536555146996,68.94291116568839,68.64828334019398,68.64828334019398,11.467483557506071,1.6201476024940114,1.6201476024940114,3.878156099794501,3.878156099794501,3063374.5469424883,3063374.5469424883,24506996.375539906,24506996.375539906,8,8
118,69.53216681667718,70.12142246766597,69.82679464217156,69.82679464217156,11.659004105194251,1.6471133234859814,1.6471133234859814,3.8146648549243323,3.8146648549243323,1018779.367853893,1018779.367853893,8150234.942831144,8150234.942831144,8,8
120,70.71067811865476,71.29993376964354,71.00530594414914,71.00530594414914,11.850260819609007,1.674037305838662,1.674037305838662,3.7533125965982137,3.7533125965982137,1941284.7304288074,1941284.7304288074,15530277.84343046,15530277.84343046,8,8
121,71.29993376964354,71.88918942063233,71.59456159513795,71.59456159513795,11.945789079095155,1.6874834642420544,1.6874834642420544,3.7234055564519117,3.7234055564519117,1955575.6720906445,1955575.6720906445,15644605.376725156,15644605.376725156,8,8
122,71.88918942063233,72.47844507162112,72.18381724612672,72.18381724612672,12.0412499922271,1.7009189717664106,1.7009189717664106,3.6939944885525473,3.6939944885525473,2760785.613252594,2760785.613252594,22086284.906020753,22086284.906020753,8,8
124,73.06770072260991,73.6569563735987,73.3623285481043,73.3623285481043,12.23196794867481,1.7277577492644094,1.7277577492644094,3.6366124301017573,3.6366124301017573,1457944.9204729153,1457944.9204729153,17495339.045674983,17495339.045674983,12,12
126,74.24621202458749,74.83546767557628,74.54083985008188,74.54083985008188,12.422411049046223,1.7545530721601406,1.7545530721601406,3.581074523692784,3.581074523692784,2227114.535771747,2227114.535771747,35633832.572347954,35633832.572347954,16,16
127,74.83546767557628,75.42472332656507,75.13009550107068,75.13009550107068,12.517528400233536,1.7679342628102737,1.7679342628102737,3.5539699859608795,3.5539699859608795,828231.6879208763,828231.6879208763,828231.6879208763,828231.6879208763,1,1
128,75.42472332656507,76.01397897755386,75.71935115205946,75.71935115205946,12.612575688211288,1.7813043801630528,1.7813043801630528,3.527294592182191,3.527294592182191,1533580.6646800851,1533580.6646800851,29138032.628921617,29138032.628921617,19,19
131,77.19249027953144,77.78174593052023,77.48711810502584,77.48711810502584,12.897292732360107,1.8213476032120728,1.8213476032120728,3.449745285358354,3.449745285358354,19694690.76825036,19694690.76825036,157557526.1460029,157557526.1460029,8,8
132,77.78174593052023,78.37100158150902,78.07637375601462,78.07637375601462,12.992055338058126,1.83467274002332,1.83467274002332,3.4246899570218297,3.4246899570218297,1920402.3474997943,1920402.3474997943,15363218.779998355,15363218.779998355,8,8
135,79.5495128834866,80.13876853447539,79.844140708981,79.844140708981,13.275907820428479,1.8745793913511366,1.8745793913511366,3.3517840514884076,3.3517840514884076,1314522.2350944353,1314522.2350944353,5258088.940377741,5258088.940377741,4,4
136,80.13876853447539,80.72802418546418,80.43339635996978,80.43339635996978,13.37037876375283,1.8878584659329827,1.8878584659329827,3.328207818839018,3.328207818839018,4142774.649615105,4142774.649615105,99426591.59076251,99426591.59076251,24,24
137,80.72802418546418,81.31727983645297,81.02265201095858,81.02265201095858,13.46477571771976,1.9011258587926283,1.9011258587926283,3.3049812447293347,3.3049812447293347,912984.8953261741,912984.8953261741,7303879.162609393,7303879.162609393,8,8
138,81.31727983645297,81.90653548744176,81.61190766194736,81.61190766194736,13.559098257363386,1.9143815042300751,1.9143815042300751,3.2820967468062507,3.2820967468062507,9043378.647715213,9043378.647715213,72347029.1817217,72347029.1817217,8,8
139,81.90653548744176,82.49579113843055,82.20116331293616,82.20116331293616,13.653345960000946,1.9276253369303755,1.9276253369303755,3.259546960087779,3.259546960087779,5099817.894638086,5099817.894638086,40798543.157104686,40798543.157104686,8,8
141,83.08504678941934,83.67430244040813,83.37967461491374,83.37967461491374,13.841615174985893,1.9540773047917956,1.9540773047917956,3.215423101108608,3.215423101108608,3926375.27287585,3926375.27287585,31411002.1830068,31411002.1830068,8,8
143,84.26355809139692,84.8528137423857,84.55818591689132,84.55818591689132,14.029580027147862,1.9804812476009106,1.9804812476009106,3.1725548094892737,3.1725548094892737,1214176.8837784668,1214176.8837784668,9713415.070227735,9713415.070227735,8,8
144,84.8528137423857,85.4420693933745,85.1474415678801,85.1474415678801,14.123447284924094,1.9936650504462126,1.9936650504462126,3.1515751885068726,3.1515751885068726,2528767.3885093215,2528767.3885093215,30345208.66211186,30345208.66211186,12,12
147,86.62058069535207,87.20983634634086,86.91520852084648,86.91520852084648,14.404583486008146,2.033143030145112,2.033143030145112,3.0903803687294613,3.0903803687294613,616460.572394247,616460.572394247,17260896.027038917,17260896.027038917,28,28
148,87.20983634634086,87.79909199732965,87.50446417183525,87.50446417183525,14.498139015065613,2.0462776731138272,2.0462776731138272,3.0705438415004758,3.0705438415004758,960391.2029980817,960391.2029980817,7683129.6239846535,7683129.6239846535,8,8
150,88.38834764831844,88.97760329930723,88.68297547381283,88.68297547381283,14.685012865851068,2.0725095646253053,2.0725095646253053,3.0316797637146444,3.0316797637146444,1420850.4754447816,1420850.4754447816,11366803.803558253,11366803.803558253,8,8
151,88.97760329930723,89.56685895029602,89.27223112480164,89.27223112480164,14.778330395695647,2.085606691544378,2.085606691544378,3.012641517047938,3.012641517047938,451052.78322128486,451052.78322128486,3608422.265770279,3608422.265770279,8,8
152,89.56685895029602,90.15611460128481,89.86148677579041,89.86148677579041,14.871567804524943,2.0986911921521667,2.0986911921521667,2.99385890152629,2.99385890152629,1275437.7739461123,1275437.7739461123,10203502.191568898,10203502.191568898,8,8
153,90.15611460128481,90.7453702522736,90.45074242677921,90.45074242677921,14.964724702313836,2.1117630066314432,2.1117630066314432,2.975326912844327,2.975326912844327,954907.4795607484,954907.4795607484,15278519.672971975,15278519.672971975,16,16
157,92.51313720523997,93.10239285622876,92.80776503073437,92.80776503073437,15.33653946582319,2.16392222090676,2.16392222090676,2.9036095874770904,2.9036095874770904,1274320.2838457301,1274320.2838457301,20389124.541531682,20389124.541531682,16,16
158,93.10239285622876,93.69164850721755,93.39702068172315,93.39702068172315,15.429288041360328,2.1769297214827033,2.1769297214827033,2.886260059373951,2.886260059373951,1002793.5478891645,1002793.5478891645,12033522.574669974,12033522.574669974,12,12
159,93.69164850721755,94.28090415820634,93.98627633271195,93.98627633271195,15.521953815768109,2.1899241854348817,2.1899241854348817,2.869133712011063,2.869133712011063,1006071.3193035668,1006071.3193035668,5030356.596517834,5030356.596517834,5,5
160,94.28090415820634,94.87015980919513,94.57553198370073,94.57553198370073,15.614536415751038,2.202905555754893,2.202905555754893,2.8522263656584497,2.8522263656584497,656828.8186351092,656828.8186351092,9852432.279526638,9852432.279526638,15,15
161,94.87015980919513,95.45941546018392,95.16478763468953,95.16478763468953,15.707035470420811,2.215873775838058,2.215873775838058,2.8355339440773175,2.8355339440773175,1047380.472316599,1047380.472316599,16758087.557065584,16758087.557065584,16,16
163,96.04867111117271,96.6379267621615,96.34329893666711,96.34329893666711,15.891781472326445,2.2417705408969204,2.2417705408969204,2.802778068742806,2.802778068742806,481151.74144317396,481151.74144317396,3849213.9315453917,3849213.9315453917,8,8
164,96.6379267621615,97.22718241315029,96.93255458765589,96.93255458765589,15.98402768985544,2.254698974686548,2.254698974686548,2.786706951890589,2.786706951890589,930990.4204117968,930990.4204117968,7447923.363294374,7447923.363294374,8,8
167,98.40569371512787,98.99494936611666,98.70032154062227,98.70032154062227,16.260254881359497,2.293403822499322,2.293403822499322,2.739676826880079,2.739676826880079,262268.28999569686,262268.28999569686,2098146.319965575,2098146.319965575,8,8
168,98.99494936611666,99.58420501710545,99.28957719161104,99.28957719161104,16.352158936936853,2.3062784400117535,2.3062784400117535,2.724382797051845,2.724382797051845,1200181.5917434937,1200181.5917434937,19202905.4678959,19202905.4678959,16,16
169,99.58420501710545,100.17346066809424,99.87883284259985,99.87883284259985,16.443976567182656,2.319139469042479,2.319139469042479,2.709274449015252,2.709274449015252,1319740.131355391,1319740.131355391,15836881.57626469,15836881.57626469,12,12
170,100.17346066809424,100.76271631908303,100.46808849358862,100.46808849358862,16.53570742302808,2.3319868566411968,2.3319868566411968,2.694348507705302,2.694348507705302,1327938.1760718445,1327938.1760718445,10623505.408574756,10623505.408574756,8,8
171,100.76271631908303,101.35197197007182,101.05734414457743,101.05734414457743,16.627351157843144,2.3448205502654917,2.3448205502654917,2.6796017744164575,2.6796017744164575,1980474.757651206,1980474.757651206,15843798.061209649,15843798.061209649,8,8
172,101.35197197007182,101.9412276210606,101.6465997955662,101.6465997955662,16.718907427439056,2.357640497781101,2.357640497781101,2.6650311245896146,2.6650311245896146,1035823.7322784265,1035823.7322784265,16573179.716454824,16573179.716454824,16,16
173,101.9412276210606,102.5304832720494,102.23585544655501,102.23585544655501,16.81037589007041,2.370446647462168,2.370446647462168,2.650633505675586,2.650633505675586,605044.0645598792,605044.0645598792,4840352.516479034,4840352.516479034,8,8
175,103.11973892303818,103.70899457402697,103.41436674853259,103.41436674853259,16.99304803968685,2.3960173484605667,2.3960173484605667,2.622345498131102,2.622345498131102,868675.89904068,868675.89904068,7818083.091366121,7818083.091366121,9,9
176,103.70899457402697,104.29825022501576,104.00362239952136,104.00362239952136,17.08425105541576,2.408781798370073,2.408781798370073,2.6084493462343366,2.6084493462343366,1979340.8179445707,1979340.8179445707,21772748.997390278,21772748.997390278,11,11
177,104.29825022501576,104.88750587600455,104.59287805051017,104.59287805051017,17.175364921671136,2.4215322476297083,2.4215322476297083,2.5947146949332667,2.5947146949332667,826704.2539182665,826704.2539182665,6613634.031346132,6613634.031346132,8,8
178,104.88750587600455,105.47676152699334,105.18213370149894,105.18213370149894,17.266389308952355,2.434268646558461,2.434268646558461,2.5811388221520564,2.5811388221520564,822403.6123033883,822403.6123033883,13158457.796854213,13158457.796854213,16,16
182,107.24452847995971,107.8337841309485,107.5391563054541,107.5391563054541,17.629585564220523,2.485072759673516,2.485072759673516,2.5283707620717952,2.5283707620717952,1717186.0735304076,1717186.0735304076,27474977.176486522,27474977.176486522,16,16
184,108.42303978193729,109.01229543292608,108.71766760743168,108.71766760743168,17.810638431429528,2.510389252632744,2.510389252632744,2.502872931195894,2.502872931195894,1743894.5261951205,1743894.5261951205,13951156.209560964,13951156.209560964,8,8
185,109.01229543292608,109.60155108391487,109.30692325842048,109.30692325842048,17.901027446102354,2.5230259425696264,2.5230259425696264,2.4903371785310897,2.4903371785310897,1825693.3189584396,1825693.3189584396,14605546.551667517,14605546.551667517,8,8
187,110.19080673490366,110.78006238589245,110.48543456039806,110.48543456039806,18.081529088349942,2.548255977330713,2.548255977330713,2.465680592167666,2.465680592167666,1000942.2532813856,1000942.2532813856,8007538.026251085,8007538.026251085,8,8
188,110.78006238589245,111.36931803688124,111.07469021138684,111.07469021138684,18.171641103608188,2.5608492305717654,2.5608492305717654,2.4535553410056585,2.4535553410056585,819945.3745423004,819945.3745423004,6559562.996338403,6559562.996338403,8,8
192,113.13708498984761,113.7263406408364,113.431712815342,113.431712815342,18.53115676326777,2.6110760998878915,2.6110760998878915,2.4063585536435954,2.4063585536435954,3355593.132730228,3355593.132730228,67111862.65460455,67111862.65460455,20,20
194,114.31559629182519,114.90485194281398,114.61022411731958,114.61022411731958,18.710351012353243,2.636101231597244,2.636101231597244,2.383514423447438,2.383514423447438,544036.4002519276,544036.4002519276,4352291.20201542,4352291.20201542,8,8
197,116.08336324479156,116.67261889578035,116.37799107028596,116.37799107028596,18.978431394817388,2.673527582206829,2.673527582206829,2.350147927777581,2.350147927777581,4077636.7154934416,4077636.7154934416,32621093.723947532,32621093.723947532,8,8
200,117.85113019775793,118.44038584874671,118.14575802325231,118.14575802325231,19.245651815040098,2.7108193129768186,2.7108193129768186,2.3178178188054384,2.3178178188054384,764248.5527318486,764248.5527318486,6113988.421854788,6113988.421854788,8,8
201,118.44038584874671,119.0296414997355,118.73501367424112,118.73501367424112,19.334532894526667,2.7232197835237497,2.7232197835237497,2.307263389166984,2.307263389166984,1885595.0711290613,1885595.0711290613,15084760.56903249,15084760.56903249,8,8
203,119.6188971507243,120.20815280171308,119.9135249762187,119.9135249762187,19.512004835553878,2.7479753251410934,2.7479753251410934,2.286478066122002,2.286478066122002,611930.1174229188,611930.1174229188,4895440.93938335,4895440.93938335,8,8
208,122.56517540566824,123.15443105665703,122.85980323116263,122.85980323116263,19.953979408679444,2.8095975348084243,2.8095975348084243,2.23632930671973,2.23632930671973,842063.6232616723,842063.6232616723,10104763.479140067,10104763.479140067,12,12
210,123.74368670764582,124.33294235863461,124.03831453314021,124.03831453314021,20.130081700473493,2.8341389657387253,2.8341389657387253,2.216964440747477,2.216964440747477,987566.5723707699,987566.5723707699,7900532.578966159,7900532.578966159,8,8
216,127.27922061357856,127.86847626456735,127.57384843907295,127.57384843907295,20.656005381943388,2.9073910668570813,2.9073910668570813,2.161107729470935,2.161107729470935,1017797.4460231316,1017797.4460231316,8142379.568185053,8142379.568185053,8,8
217,127.86847626456735,128.45773191555614,128.16310409006175,128.16310409006175,20.74330925148999,2.9195451052984103,2.9195451052984103,2.152111058594991,2.152111058594991,1585534.2197833876,1585534.2197833876,12684273.7582671,12684273.7582671,8,8
223,131.4040101705001,131.99326582148888,131.6986379959945,131.6986379959945,21.265010914411565,2.9921384189997013,2.9921384189997013,2.0998979416467343,2.0998979416467343,867016.2562084014,867016.2562084014,867016.2562084014,867016.2562084014,1,1
224,131.99326582148888,132.58252147247765,132.28789364698326,132.28789364698326,21.35160551432102,3.0041818522044976,3.0041818522044976,2.091479682752535,2.091479682752535,1649256.9513112681,1649256.9513112681,18141826.46442395,18141826.46442395,11,11
232,136.7073110293992,137.29656668038797,137.00193885489358,137.00193885489358,22.040665422866724,3.09995345350457,3.09995345350457,2.0268644034239602,2.0268644034239602,1433246.5816972733,1433246.5816972733,11465972.653578186,11465972.653578186,8,8
239,140.83210058632073,141.4213562373095,141.12672841181512,141.12672841181512,22.638145289545964,3.1829058469297116,3.1829058469297116,1.974040580949154,1.974040580949154,318363.0713394123,318363.0713394123,1273452.2853576492,1273452.2853576492,4,4
