bin_index,q_Ainv,d_A,mean_intensity,intensity_norm,pixel_count
0,0.00403403372418,1557.54407047,7868563892.98,14.7293778142,1
4,0.0363060339248,173.061737346,6489557544.47,12.1479784901,4
6,0.0524416206609,119.81295063,5278634306.54,9.88121849191,4
9,0.0766440797421,81.9787428895,3767613637.14,7.05269798584,4
10,0.0847112486321,74.1717942852,2925699255.42,5.47669565755,8
13,0.108911551431,57.6907153065,1608343070.91,3.01070094474,8
14,0.116977857885,53.7126035712,1362521121.84,2.55054018197,8
16,0.133109671368,47.2030712917,463546077.154,0.867724453605,8
18,0.149240299319,42.1011304308,1049334996.18,1.96427859297,4
19,0.157305123874,39.9426614495,534208843.865,1,12
20,0.165369598238,37.9948029997,304169200.96,0.569382563493,8
23,0.189560740935,33.1460263143,291344917.083,0.545376439251,20
24,0.197623635311,31.7936935898,204937451.192,0.383627964129,8
26,0.21374808683,29.3952820835,52133804.7112,0.0975906807047,4
27,0.221809608176,28.3269302843,89911964.3602,0.168308640699,12
28,0.229870636058,27.3335708072,84719619.8413,0.158588950397,8
29,0.237931152593,26.4075773126,46408702.0366,0.0868737059851,16
31,0.254050580123,24.7320250327,15945416.1588,0.0298486562735,8
32,0.262109455385,23.9716087234,19664254.8089,0.0368100510404,16
33,0.270167747835,23.2566076356,10818576.8323,0.020251586915,16
35,0.286282512914,21.9474994935,7863106.80768,0.0147191625485,8
36,0.294338949869,21.3467681052,7917482.93143,0.0148209506869,8
37,0.302394732666,20.7780911122,38619828.2911,0.0722935023158,20
38,0.310449843489,20.2389707676,43491690.6659,0.0814132734142,8
39,0.318504264529,19.727162261,13594141.3346,0.0254472412629,20
41,0.334610966076,18.7775833556,26579667.2656,0.0497551988719,12
42,0.342663211012,18.336328807,20757496.6295,0.0388565200069,24
43,0.350714695025,17.9153750792,7507986.07975,0.014054402442,8
44,0.358765400354,17.5133535759,13664501.3448,0.0255789500712,8
45,0.366815309246,17.1290160165,7307251.6062,0.0136786421455,12
46,0.37486440396,16.7612214999,10930683.1403,0.0204614417486,20
47,0.382912666764,16.4089252003,4610472.50937,0.00863046833147,16
48,0.390960079939,16.0711684634,1650761.80132,0.0030901057148,8
49,0.399006625774,15.7470701019,2811019.20818,0.00526202297184,16
50,0.407052286571,15.4358187252,2789172.80428,0.00522112809684,8
51,0.415097044641,15.1366659635,17841347.5549,0.0333977015914,28
52,0.423140882309,14.8489204657,6504985.98959,0.0121768594142,20
54,0.439225725792,14.3051395631,5970247.75693,0.011175868437,16
55,0.447266696314,14.0479614489,11786636.5912,0.0220637241905,20
56,0.455306675848,13.7998971693,8478777.18092,0.0158716525911,24
57,0.463345646778,13.5604712181,9749721.24813,0.0182507672048,8
58,0.471383591502,13.3292406025,6121359.69127,0.0114587389587,16
59,0.479420492429,13.1057921103,4498759.75114,0.00842135019442,12
60,0.487456331983,12.8897398493,3718900.35228,0.00696151026887,28
61,0.495491092601,12.6807230261,378820.029895,0.000709123471552,16
62,0.503524756734,12.4784039377,4799852.1743,0.00898497325423,16
63,0.511557306845,12.282466154,4516923.70964,0.00845535180018,16
64,0.519588725413,12.0926128684,3716530.61986,0.00695707430257,20
65,0.527618994931,11.9085653996,7340713.3063,0.013741280008,28
66,0.535648097905,11.7300618293,3751393.92285,0.00702233586346,24
67,0.543676016858,11.5568557603,2862538.22656,0.00535846281737,8
68,0.551702734327,11.3887151834,4270703.07828,0.00799444473323,24
69,0.559728232864,11.2254214425,9246449.09568,0.0173086784352,20
70,0.567752495035,11.0667682875,4709586.77853,0.00881600301572,32
72,0.583797240629,10.7626156307,5005534.29718,0.00936999518946,28
73,0.591817689266,10.616758203,2602777.03044,0.00487220880062,16
74,0.599836831965,10.4748241061,1717061.4953,0.00321421390719,36
75,0.607854651373,10.3366574443,4487525.04544,0.00840031964461,16
76,0.615871130155,10.2021104733,1563247.81363,0.00292628591155,24
77,0.623886250991,10.0710430743,611888.777493,0.00114541117116,16
78,0.63189999658,9.94332226806,3023602.49627,0.0056599633851,16
79,0.639912349636,9.81882176638,2272356.47731,0.00425368562016,40
80,0.647923292892,9.69742155609,1474177.89472,0.00275955351853,8
81,0.655932809098,9.57900751423,721593.867983,0.00135077110061,24
82,0.663940881022,9.46347105107,2200754.35573,0.00411965166994,24
83,0.671947491452,9.35070877875,3780788.18635,0.00707735978125,36
84,0.679952623191,9.24062220349,5863479.94685,0.0109760068823,16
85,0.687956259062,9.1331174394,2337349.95698,0.00437534867463,36
86,0.695958381907,9.02810494208,1798066.44808,0.00336584927174,16
87,0.703958974588,8.9254992606,714749.185817,0.00133795835472,16
88,0.711958019983,8.8252188062,4982690.66082,0.00932723356801,36
89,0.719955500993,8.7271856365,1844832.91444,0.00345339268645,32
90,0.727951400535,8.63132525408,1596640.82379,0.00298879519148,16
91,0.735945701548,8.53756641823,1794958.25208,0.00336003095548,28
92,0.743938386991,8.4458409689,4653886.64447,0.00871173642653,36
93,0.751929439841,8.35608366193,1337391.94256,0.00250350019084,40
94,0.759918843099,8.26823201483,557537.204985,0.00104366899086,8
95,0.767906579782,8.18222616215,3568656.68687,0.00668026508332,40
96,0.775892632932,8.09800871988,3286768.83944,0.00615259158883,16
97,0.783876985609,8.01552465824,5097713.68898,0.00954254828899,36
98,0.791859620896,7.93472118211,4554191.55395,0.00852511448707,28
99,0.799840521896,7.85554761878,3865393.80357,0.00723573532705,32
100,0.807819671733,7.77795531235,4480813.49649,0.0083877561144,16
101,0.815797053555,7.70189752439,2592203.36825,0.00485241567604,32
102,0.82377265053,7.62732934036,7173220.91925,0.0134277464734,36
103,0.83174644585,7.55420758157,4851030.59325,0.00908077552246,32
104,0.839718422726,7.48249072205,3290989.31021,0.00616049200235,24
105,0.847688564395,7.41213881028,5135037.32029,0.00961241540506,36
106,0.855656854115,7.34311339524,7229356.56154,0.0135328283022,28
107,0.863623275167,7.27537745664,1822544.77712,0.00341167091868,32
108,0.871587810855,7.20889533897,3190757.131,0.00597286467202,40
109,0.879550444507,7.1436326892,6564270.28104,0.0122878352847,16
110,0.887511159473,7.07955639782,3161540.73288,0.00591817370527,32
