bin_index,q_Ainv,d_A,mean_intensity,intensity_norm,pixel_count
0,0.00403403372418,1557.54407047,5384090852.99,10.5333421735,1
4,0.0363060339248,173.061737346,4494081383.84,8.79214304961,4
6,0.0524416206609,119.81295063,3690588134.71,7.22020276141,4
9,0.0766440797421,81.9787428895,2750045726.04,5.38014186911,4
10,0.0847112486321,74.1717942852,2141196228.9,4.18899924899,8
13,0.108911551431,57.6907153065,1278739279.86,2.50170339864,8
14,0.116977857885,53.7126035712,1131594781.3,2.21383244798,8
16,0.133109671368,47.2030712917,384818039.557,0.752851353342,8
18,0.149240299319,42.1011304308,1011780123.4,1.97942912464,4
19,0.157305123874,39.9426614495,511147436.806,1,12
20,0.165369598238,37.9948029997,284600029.469,0.556786572672,8
23,0.189560740935,33.1460263143,316089540.721,0.618392107562,20
24,0.197623635311,31.7936935898,203821491.116,0.398752838104,8
26,0.21374808683,29.3952820835,51565525.8689,0.100881902473,4
27,0.221809608176,28.3269302843,109450183.855,0.214126445668,12
28,0.229870636058,27.3335708072,142880460.983,0.279528861332,8
29,0.237931152593,26.4075773126,55981286.0974,0.109520819369,16
31,0.254050580123,24.7320250327,13776346.9823,0.0269518068375,8
32,0.262109455385,23.9716087234,36235067.0213,0.0708896580755,16
33,0.270167747835,23.2566076356,14072707.773,0.02753160196,16
35,0.286282512914,21.9474994935,6052531.14543,0.0118410671943,8
36,0.294338949869,21.3467681052,12111156.9765,0.0236940579262,8
37,0.302394732666,20.7780911122,26375845.6187,0.0516012479365,20
38,0.310449843489,20.2389707676,33635558.5844,0.0658040247538,8
39,0.318504264529,19.727162261,12106819.0517,0.0236855712853,20
41,0.334610966076,18.7775833556,21990603.6226,0.0430220363817,12
42,0.342663211012,18.336328807,16075502.8311,0.0314498355534,24
43,0.350714695025,17.9153750792,8778483.41225,0.0171740730368,8
44,0.358765400354,17.5133535759,11064956.1074,0.0216472886504,8
45,0.366815309246,17.1290160165,5680914.9434,0.0111140436875,12
46,0.37486440396,16.7612214999,17744239.9349,0.0347145239459,20
47,0.382912666764,16.4089252003,6580825.18499,0.0128746125112,16
48,0.390960079939,16.0711684634,909031.05177,0.00177841261897,8
49,0.399006625774,15.7470701019,1895920.07932,0.00370914523442,16
50,0.407052286571,15.4358187252,2063037.5735,0.0040360910081,8
51,0.415097044641,15.1366659635,25484661.3845,0.0498577505226,28
52,0.423140882309,14.8489204657,5335906.52373,0.0104390751856,20
54,0.439225725792,14.3051395631,4694907.5739,0.00918503593256,16
55,0.447266696314,14.0479614489,19018730.9572,0.037207916127,20
56,0.455306675848,13.7998971693,8205117.85057,0.0160523505739,24
57,0.463345646778,13.5604712181,9180908.43595,0.0179613703892,8
58,0.471383591502,13.3292406025,5261733.75263,0.0102939648597,16
59,0.479420492429,13.1057921103,1965195.48068,0.00384467443085,12
60,0.487456331983,12.8897398493,5473101.05579,0.010707480194,28
61,0.495491092601,12.6807230261,1325067.5537,0.00259233923187,16
