bin_index,q_Ainv,d_A,mean_intensity,intensity_norm,pixel_count
0,0.00403403372418,1557.54407047,35837418509.1,40.1985073357,1
4,0.0363060339248,173.061737346,16859632145.1,18.9112964788,4
6,0.0524416206609,119.81295063,627117473.482,0.703431982739,4
9,0.0766440797421,81.9787428895,15967753684.5,17.910884498,4
10,0.0847112486321,74.1717942852,3096689424.56,3.47352844396,8
13,0.108911551431,57.6907153065,6409006371.7,7.1889243245,8
14,0.116977857885,53.7126035712,188669231.955,0.211628566461,8
16,0.133109671368,47.2030712917,1475848634.17,1.65544602862,8
18,0.149240299319,42.1011304308,4487171324.86,5.03321938138,4
19,0.157305123874,39.9426614495,184893304.706,0.20739314311,12
20,0.165369598238,37.9948029997,891511175.025,1,8
23,0.189560740935,33.1460263143,705346898.58,0.791181219417,20
24,0.197623635311,31.7936935898,701404196.738,0.786758726516,8
26,0.21374808683,29.3952820835,122764183.092,0.137703470838,4
27,0.221809608176,28.3269302843,320167712.987,0.359129220088,12
28,0.229870636058,27.3335708072,23217280.3836,0.026042612851,8
29,0.237931152593,26.4075773126,135805520.429,0.152331820659,16
31,0.254050580123,24.7320250327,26906598.8208,0.0301808878841,8
32,0.262109455385,23.9716087234,70757402.6839,0.0793679368987,16
33,0.270167747835,23.2566076356,34611741.875,0.0388236769707,16
35,0.286282512914,21.9474994935,33600358.8749,0.0376892178316,8
36,0.294338949869,21.3467681052,38200889.5356,0.042849591352,8
37,0.302394732666,20.7780911122,23595964.0894,0.0264673789297,20
38,0.310449843489,20.2389707676,14440032.9919,0.0161972540517,8
39,0.318504264529,19.727162261,17785084.7985,0.0199493683273,20
41,0.334610966076,18.7775833556,62184083.3064,0.0697513223035,12
42,0.342663211012,18.336328807,56233614.9205,0.0630767358793,24
43,0.350714695025,17.9153750792,12256099.1231,0.0137475552371,8
44,0.358765400354,17.5133535759,44092832.2327,0.0494585300419,8
45,0.366815309246,17.1290160165,25955471.9525,0.0291140175015,12
46,0.37486440396,16.7612214999,26394189.8171,0.0296061233515,20
47,0.382912666764,16.4089252003,18167605.0484,0.0203784378226,16
48,0.390960079939,16.0711684634,5412599.98232,0.00607126431384,8
49,0.399006625774,15.7470701019,13512576.3921,0.0151569343948,16
50,0.407052286571,15.4358187252,17523415.6075,0.0196558563688,8
51,0.415097044641,15.1366659635,44863756.358,0.0503232686418,28
52,0.423140882309,14.8489204657,22283072.6203,0.0249947204752,20
54,0.439225725792,14.3051395631,19472223.8777,0.0218418169319,16
55,0.447266696314,14.0479614489,33206393.4311,0.0372473103662,20
56,0.455306675848,13.7998971693,24922436.9741,0.0279552715348,24
57,0.463345646778,13.5604712181,24837236.468,0.0278597028997,8
58,0.471383591502,13.3292406025,14447414.4572,0.0162055337744,16
59,0.479420492429,13.1057921103,24187998.2165,0.0271314582409,12
60,0.487456331983,12.8897398493,8890383.89194,0.00997226298559,28
61,0.495491092601,12.6807230261,1029518.52531,0.00115480159324,16
62,0.503524756734,12.4784039377,24774103.6659,0.0277888874081,16
63,0.511557306845,12.282466154,7332192.28534,0.00822445359155,16
64,0.519588725413,12.0926128684,18916649.1041,0.0212186337468,20
65,0.527618994931,11.9085653996,23171337.8278,0.0259910795029,28
66,0.535648097905,11.7300618293,20142310.1435,0.0225934466193,24
67,0.543676016858,11.5568557603,11813942.716,0.0132515924051,8
68,0.551702734327,11.3887151834,10806485.0655,0.012121536295,24
69,0.559728232864,11.2254214425,18245257.1113,0.0204655394374,20
70,0.567752495035,11.0667682875,2761051.85897,0.00309704683051,32
72,0.583797240629,10.7626156307,16350081.3351,0.0183397379564,28
73,0.591817689266,10.616758203,3066869.04237,0.0034400791917,16
74,0.599836831965,10.4748241061,6274041.13361,0.00703753504092,36
75,0.607854651373,10.3366574443,20660081.7792,0.0231742263675,16
76,0.615871130155,10.2021104733,4203203.41567,0.00471469515293,24
77,0.623886250991,10.0710430743,3971970.8312,0.00445532365995,16
78,0.63189999658,9.94332226806,15138504.2573,0.0169807229358,16
