bin_index,q_Ainv,d_A,mean_intensity,intensity_norm,pixel_count
0,0.00403403372418,1557.54407047,35837418508.4,40.854152055,1
4,0.0363060339248,173.061737346,16874685563.5,19.2369037332,4
6,0.0524416206609,119.81295063,650592693.917,0.741666502484,4
9,0.0766440797421,81.9787428895,15934160968.3,18.1647189491,4
10,0.0847112486321,74.1717942852,3068671685.57,3.49824247581,8
13,0.108911551431,57.6907153065,6386661050.04,7.28070359202,8
14,0.116977857885,53.7126035712,196371866.243,0.223861160115,8
16,0.133109671368,47.2030712917,1459358702.08,1.66364835413,8
18,0.149240299319,42.1011304308,4487528428.08,5.11571916681,4
19,0.157305123874,39.9426614495,182469062.986,0.20801216033,12
20,0.165369598238,37.9948029997,877203826.433,1,8
23,0.189560740935,33.1460263143,711571377.272,0.811181342157,20
24,0.197623635311,31.7936935898,707055736.297,0.806033575084,8
26,0.21374808683,29.3952820835,119291136.392,0.135990214357,4
27,0.221809608176,28.3269302843,323618111.28,0.36892008622,12
28,0.229870636058,27.3335708072,22725991.1395,0.0259073096294,8
29,0.237931152593,26.4075773126,136971640.368,0.156145739725,16
31,0.254050580123,24.7320250327,25203780.0688,0.0287319540902,8
32,0.262109455385,23.9716087234,72674447.7356,0.0828478462424,16
33,0.270167747835,23.2566076356,35069000.6148,0.0399781664854,16
35,0.286282512914,21.9474994935,32334948.6565,0.036861385783,8
36,0.294338949869,21.3467681052,39199997.5745,0.0446874448027,8
37,0.302394732666,20.7780911122,25411305.7047,0.0289685303905,20
38,0.310449843489,20.2389707676,17039665.1158,0.0194249780978,8
39,0.318504264529,19.727162261,17360853.8065,0.0197911286788,20
41,0.334610966076,18.7775833556,61570819.351,0.0701898663636,12
42,0.342663211012,18.336328807,53827650.5642,0.0613627630685,24
43,0.350714695025,17.9153750792,13791055.4536,0.0157216088645,8
44,0.358765400354,17.5133535759,40556653.0628,0.0462340129405,8
45,0.366815309246,17.1290160165,24465469.8322,0.0278902908252,12
46,0.37486440396,16.7612214999,26321968.6194,0.0300066732796,20
47,0.382912666764,16.4089252003,18947944.2165,0.0216003893799,16
48,0.390960079939,16.0711684634,3936635.46007,0.00448770894683,8
49,0.399006625774,15.7470701019,12767257.9824,0.0145544941753,16
50,0.407052286571,15.4358187252,16566058.4147,0.0188850731329,8
51,0.415097044641,15.1366659635,40458964.5295,0.0461226493892,28
52,0.423140882309,14.8489204657,21315947.0766,0.024299879269,20
54,0.439225725792,14.3051395631,14926300.9691,0.0170157727535,16
55,0.447266696314,14.0479614489,35151765.0109,0.0400725167306,20
56,0.455306675848,13.7998971693,21789125.4639,0.0248392959621,24
57,0.463345646778,13.5604712181,26221582.6471,0.0298922346859,8
58,0.471383591502,13.3292406025,13741103.532,0.0156646643778,16
59,0.479420492429,13.1057921103,17434348.7578,0.0198749118876,12
60,0.487456331983,12.8897398493,7655356.45529,0.00872699847471,28
61,0.495491092601,12.6807230261,1045372.21481,0.00119170959281,16
62,0.503524756734,12.4784039377,16313738.7183,0.018597432235,16
63,0.511557306845,12.282466154,6966936.41587,0.00794220933143,16
64,0.519588725413,12.0926128684,15472482.5293,0.017638412035,20
65,0.527618994931,11.9085653996,20927097.9498,0.0238565967443,28
66,0.535648097905,11.7300618293,17136862.686,0.0195357819581,24
67,0.543676016858,11.5568557603,12639158.2956,0.0144084623376,8
68,0.551702734327,11.3887151834,8976735.80629,0.0102333523131,24
69,0.559728232864,11.2254214425,14947964.3212,0.0170404686696,20
70,0.567752495035,11.0667682875,2682182.96959,0.00305765078625,32
72,0.583797240629,10.7626156307,14791402.4914,0.01686199039,28
73,0.591817689266,10.616758203,2607035.25932,0.00297198345557,16
74,0.599836831965,10.4748241061,6108935.15733,0.00696409998822,36
75,0.607854651373,10.3366574443,20748598.324,0.0236531096864,16
76,0.615871130155,10.2021104733,4504411.85492,0.00513496603547,24
77,0.623886250991,10.0710430743,3557256.28913,0.00405522203841,16
78,0.63189999658,9.94332226806,16967733.5931,0.0193429771756,16
79,0.639912349636,9.81882176638,4152595.17275,0.00473389997583,40
80,0.647923292892,9.69742155609,977118.593649,0.00111390142656,8
81,0.655932809098,9.57900751423,2690085.65151,0.00306665973226,24
82,0.663940881022,9.46347105107,10508288.5949,0.0119793009085,24
83,0.671947491452,9.35070877875,10636495.9249,0.0121254554579,36
84,0.679952623191,9.24062220349,16794056.0979,0.0191449872787,16
85,0.687956259062,9.1331174394,7814731.76834,0.00890868408556,36
86,0.695958381907,9.02810494208,11046706.337,0.0125930895467,16
87,0.703958974588,8.9254992606,3939621.78709,0.00449111331754,16
88,0.711958019983,8.8252188062,9610440.06348,0.0109557662357,36
89,0.719955500993,8.7271856365,5208492.09744,0.00593760758958,32
90,0.727951400535,8.63132525408,12040227.186,0.0137256893132,16
91,0.735945701548,8.53756641823,4975079.77732,0.00567152083404,28
92,0.743938386991,8.4458409689,9751838.59073,0.0111169585641,36
93,0.751929439841,8.35608366193,8142652.1518,0.00928250870143,40
94,0.759918843099,8.26823201483,1292335.44948,0.00147324419996,8
95,0.767906579782,8.18222616215,6722199.07509,0.00766321221195,40
96,0.775892632932,8.09800871988,9171403.05604,0.0104552702344,16
97,0.783876985609,8.01552465824,17709237.8581,0.020188281588,36
98,0.791859620896,7.93472118211,6826693.57324,0.00778233446723,28
99,0.799840521896,7.85554761878,8850736.42754,0.010089714797,32
100,0.807819671733,7.77795531235,12769860.7379,0.0145574612799,16
101,0.815797053555,7.70189752439,9647355.76079,0.0109978496104,32
102,0.82377265053,7.62732934036,11234865.7311,0.0128075886043,36
103,0.83174644585,7.55420758157,8249255.67157,0.00940403521165,32
104,0.839718422726,7.48249072205,7549340.0457,0.00860614126183,24
105,0.847688564395,7.41213881028,10668327.5865,0.0121617431035,36
106,0.855656854115,7.34311339524,14173385.3186,0.0161574595225,28
107,0.863623275167,7.27537745664,3505793.47513,0.0039965551557,32
108,0.871587810855,7.20889533897,5521318.55103,0.00629422533811,40
109,0.879550444507,7.1436326892,8389770.96735,0.0095642206686,16
110,0.887511159473,7.07955639782,10552400.3274,0.0120295876619,32
111,0.895469939128,7.01663454308,6960659.93986,0.00793505423724,40
112,0.903426766871,6.95483633825,3214821.35088,0.00366485103462,40
113,0.911381626124,6.89413208153,7325844.09873,0.00835135903193,24
114,0.919334500334,6.83449310877,5285184.65429,0.00602503602359,40
115,0.927285372971,6.77589174846,2190980.29984,0.00249768666508,8
116,0.935234227531,6.71830127921,10105796.56,0.0115204656608,60
117,0.943181047535,6.66169588925,8023333.51065,0.00914648713204,24
118,0.951125816527,6.6060506381,7729183.45596,0.00881116021505,52
119,0.959068518079,6.55134142007,5005087.96611,0.00570572974637,16
120,0.967009135786,6.49754492968,11459744.7276,0.0130639474912,36
121,0.97494765327,6.44463862865,4252284.23455,0.0048475441014,48
122,0.982884054177,6.39260071468,14536526.9699,0.0165714358874,40
123,0.99081832218,6.34141009157,4849409.53116,0.00552825852444,24
124,0.998750440978,6.29104634089,20342533.5246,0.0231902015376,44
125,1.0066803943,6.24148969502,2934973.81532,0.00334582878788,28
126,1.01460816589,6.19272101136,28790764.4814,0.0328210657704,48
127,1.02253373952,6.14472174786,5257856.48005,0.00599388229008,24
128,1.03045709902,6.09747393964,34680399.0992,0.039535166234,40
129,1.0383782282,6.0509601767,7605687.38333,0.00867037643264,28
130,1.04629711092,6.00516358268,9924993.13598,0.0113143523055,48
131,1.05421373108,5.96006779456,31479772.6729,0.0358864972134,52
132,1.06212807258,5.91565694326,18742329.2768,0.0213659912463,40
