q_Ainv,d_A,intensity,intensity_norm
0.65,9.66643893412244,645.5908108244062,0.0956757736185547
0.655,9.5926493239383,620.7939329807507,0.09200090645620003
0.66,9.519977738150887,601.2074995290714,0.08909822082081317
0.665,9.448398958164791,586.3715900049633,0.08689955705848153
0.67,9.377888518178487,575.7186627179317,0.08532080618037124
0.675,9.30842267730309,568.645140972847,0.08427251885375266
0.68,9.239978392911155,564.5807677720346,0.08367018368456758
0.685,9.17253329515268,563.0509964895825,0.08344347343954232
0.69,9.10606566257911,563.7283725837106,0.08354385975351984
0.695,9.04055439881955,566.46975583218,0.08395012941951357
0.7,8.975979010256552,571.3372732149763,0.08467148958045842
0.705,8.912319584651895,578.6020134491256,0.08574811525478067
0.71,8.849556770675473,588.7306076979979,0.08724916061382447
0.715,8.787671758293127,602.3559215982553,0.08926841557586163
0.72,8.726646259971648,620.2340514434073,0.0919179326927543
0.725,8.666462492661498,643.1906206452995,0.0953200683508102
0.73,8.607103160519982,672.0599710060276,0.09959847099117711
0.735,8.548551438339572,707.6212092650019,0.10486860328583661
0.74,8.49079095564809,750.5351891867963,0.1112284029596048
0.745,8.43380578144911,801.2863837380233,0.11874966831738437
0.75,8.377580409572781,860.1332451097935,0.12747070165981728
0.755,8.322099744608723,927.0700895601555,0.13739066066325348
0.76,8.267349088394193,1001.8028171858763,0.1484659600794348
0.765,8.213314127032138,1083.7399301225742,0.16060894064366976
0.77,8.159980918415046,1171.9993983190402,0.17368888657424447
0.775,8.107335880231725,1265.4309945450939,0.18753533559344446
0.78,8.055365778435366,1362.652833779615,0.20194349402045705
0.785,8.004057716152339,1462.100057140865,0.21668145167068248
0.79,7.953399123012134,1562.082941277849,0.23149879359691708
0.795,7.9033777448799825,1660.8512261154167,0.2461361333830038
0.8,7.853981633974483,1756.6611619112568,0.26033504943620067
0.805,7.8051991393535225,1847.8416937620632,0.273847893450565
0.81,7.757018897752575,1932.856328611351,0.2864469590223283
0.815,7.709429824760229,2010.3575548318966,0.29793254656588164
0.82,7.662421106316569,2079.2311845628687,0.3081395347942518
0.825,7.615982190520711,2138.628631256202,0.3169421642122489
0.83,7.570102779734442,2187.9858785749884,0.3242568482841566
0.835,7.524772822969565,2227.028695778531,0.33004294634745873
0.84,7.479982508547127,2255.764460340811,0.334301551734834
0.845,7.435722257017262,2274.4617124258302,0.3370724617722476
0.85,7.391982714328925,2283.619242815976,0.33842959664750055
0.855,7.348754745239282,2283.9270666337284,0.33847521576321266
0.86,7.306029426953008,2276.2220285142826,0.3373333384773556
0.865,7.263798042982181,2261.4409995049523,0.33514280794062123
0.87,7.222052077217915,2240.574651724946,0.3320504405571751
0.875,7.180783208205241,2214.6246351915756,0.3282046796423411
0.88,7.139983303613167,2184.566645139056,0.32375012204412923
0.885,7.099644414892188,2151.321381144942,0.31882321432106514
0.89,7.059758772111895,2115.7347940503755,0.31354932535977575
0.895,7.020318778971604,2078.568332666542,0.30804130094873816
0.9,6.981317007977318,2040.4991838335861,0.30239949935471944
0.905,6.942746195778548,2002.1297926032846,0.2967132022022797
0.91,6.904599238658886,1964.005299212513,0.29106319861204943
0.915,6.866869188174411,1926.6369773684007,0.28552525872610673
0.92,6.829549246934333,1890.529339117545,0.28017415061665574
0.925,6.792632764518471,1856.2083116771214,0.2750878160581558
0.93,6.7561132335264364,1824.2478074128785,0.2703513081657715
0.935,6.719984285753568,1795.2921048943176,0.2660601082405521
0.94,6.684239688488922,1770.0717304464154,0.26232247939609665
0.945,6.64887334093078,1749.4109586223624,0.2592605781194994
0.95,6.613879270715354,1734.225609349846,0.2570101278111056
0.955,6.579251630554541,1725.5104737001875,0.25571855529877857
0.96,6.544984694978736,1724.3164077843892,0.25554159618113
0.965,6.511072857180919,1731.7178502201484,0.25663848095560526
0.97,6.477510625958336,1748.7721973146035,0.2591659144699357
0.975,6.444292622748294,1776.473068146478,0.26327114986410566
0.98,6.41141357875468,1815.6999706109184,0.2690845291393657
0.985,6.378868332162017,1867.1672080561732,0.2767119111838786
0.99,6.346651825433925,1931.375022545245,0.28622743126346883
0.995,6.314759102693052,2008.56594385801,0.297667031996783
1.0,6.283185307179586,2098.689103357472,0.3110231747136357
