q_Ainv,d_A,intensity,intensity_norm
2.04,3.079992797637052,1002.6375335016139,0.15748770043802957
2.045,3.072462252899553,972.1494676737907,0.15269883585078595
2.05,3.0649684425266277,943.3107904586903,0.14816904636403178
2.055,3.057511098384227,916.255070213181,0.14391931201558886
2.06,3.0500899549415466,891.2901787181786,0.13999799127717413
2.065,3.042704749239509,868.8453923262415,0.13647251205105332
2.07,3.035355220859704,849.4158296357459,0.13342064430583117
2.075,3.0280411118937764,833.5074398718178,0.13092185921363225
2.08,3.0207621669132627,821.5855377679745,0.12904924534825618
2.085,3.0135181329398497,814.0295193554809,0.12786239573960934
2.09,3.0063087594160702,811.0959131355495,0.12740160419517732
2.095,2.999133798176413,812.8913523838665,0.12768361996762315
2.1,2.9919930034188504,819.3564301272174,0.12869911180084584
2.105,2.984886131676763,830.2607536581841,0.13041189112571983
2.11,2.977812941791273,845.2088851358335,0.13275984517052675
2.115,2.970773194883965,863.6562716410485,0.13565743914913195
2.12,2.9637666543299934,884.9337610754644,0.1389995670569291
2.125,2.95679308573157,908.2788934204074,0.14266646669571126
2.13,2.9498522568918246,932.8718677458731,0.14652936913456444
2.135,2.9429439377890336,957.873924611898,0.15045652756468994
2.14,2.9360679005512083,982.4658544199268,0.15431926593762324
2.145,2.9292239194310423,1005.8844408645448,0.15799770326261708
2.15,2.922411770781203,1027.454864116888,0.16138584328528569
