bin_index,q_Ainv,d_A,mean_intensity,intensity_norm,pixel_count
0,0.00403403372418,1557.54407047,35795976191.9,9.22376880623,1
4,0.0363060339248,173.061737346,30870207854.5,7.9545158574,4
6,0.0524416206609,119.81295063,26484726583.3,6.82448199179,4
9,0.0766440797421,81.9787428895,20366740638.2,5.24802301733,4
10,0.0847112486321,74.1717942852,17212637764.7,4.43528597839,8
13,0.108911551431,57.6907153065,10954796278.5,2.8227895686,8
14,0.116977857885,53.7126035712,9307640531.05,2.39835684127,8
16,0.133109671368,47.2030712917,5430857160,1.39940228463,8
18,0.149240299319,42.1011304308,5566236224.83,1.43428623886,4
19,0.157305123874,39.9426614495,3880840570.05,1,12
20,0.165369598238,37.9948029997,2576641806.08,0.663939102772,8
23,0.189560740935,33.1460263143,1601292242.71,0.412614796668,20
24,0.197623635311,31.7936935898,1001303878.38,0.258012113692,8
26,0.21374808683,29.3952820835,441951060.969,0.113880241405,4
27,0.221809608176,28.3269302843,432355880.694,0.111407792433,12
28,0.229870636058,27.3335708072,389239279.726,0.100297673326,8
29,0.237931152593,26.4075773126,175552160.875,0.0452356023668,16
31,0.254050580123,24.7320250327,66335860.8867,0.0170931682684,8
32,0.262109455385,23.9716087234,54491041.9358,0.0140410410972,16
33,0.270167747835,23.2566076356,30905994.4572,0.00796373721088,16
35,0.286282512914,21.9474994935,27993283.341,0.00721320106708,8
36,0.294338949869,21.3467681052,22194629.1106,0.00571902625476,8
37,0.302394732666,20.7780911122,69172416.1617,0.0178240808694,20
38,0.310449843489,20.2389707676,78193156.8665,0.0201485104722,8
39,0.318504264529,19.727162261,43838520.2858,0.0112961404867,20
41,0.334610966076,18.7775833556,72359980.1843,0.0186454400479,12
42,0.342663211012,18.336328807,69902746.2137,0.0180122694947,24
43,0.350714695025,17.9153750792,41993153.0532,0.0108206333899,8
44,0.358765400354,17.5133535759,48519466.2905,0.012502308563,8
45,0.366815309246,17.1290160165,34612195.3245,0.0089187367272,12
46,0.37486440396,16.7612214999,68290253.8003,0.0175967686813,20
47,0.382912666764,16.4089252003,43960407.6654,0.0113275479557,16
48,0.390960079939,16.0711684634,35184891.2527,0.00906630680071,8
49,0.399006625774,15.7470701019,23146167.9457,0.00596421510442,16
50,0.407052286571,15.4358187252,19751985.9506,0.00508961540523,8
51,0.415097044641,15.1366659635,41334152.4498,0.0106508246612,28
52,0.423140882309,14.8489204657,18023860.4323,0.00464431870028,20
54,0.439225725792,14.3051395631,12589445.77,0.00324399973221,16
55,0.447266696314,14.0479614489,14035461.1781,0.00361660339422,20
56,0.455306675848,13.7998971693,9594110.2427,0.00247217324946,24
57,0.463345646778,13.5604712181,7291849.87219,0.00187893569462,8
58,0.471383591502,13.3292406025,6589851.27578,0.00169804740928,16
59,0.479420492429,13.1057921103,6060165.14862,0.00156155993508,12
60,0.487456331983,12.8897398493,7480512.12153,0.00192754945392,28
61,0.495491092601,12.6807230261,6736397.87247,0.00173580896996,16
62,0.503524756734,12.4784039377,5339595.24953,0.00137588626823,16
63,0.511557306845,12.282466154,6516452.92247,0.00167913440525,16
64,0.519588725413,12.0926128684,7990943.25517,0.0020590753758,20
65,0.527618994931,11.9085653996,9607602.42719,0.00247564986342,28
66,0.535648097905,11.7300618293,8275141.1691,0.00213230639593,24
67,0.543676016858,11.5568557603,7322072.42675,0.00188672332568,8
68,0.551702734327,11.3887151834,6375376.97608,0.0016427825006,24
69,0.559728232864,11.2254214425,8011876.60359,0.00206446940012,20
70,0.567752495035,11.0667682875,6771010.1705,0.00174472773315,32
72,0.583797240629,10.7626156307,7115669.78741,0.00183353829125,28
73,0.591817689266,10.616758203,6906055.92263,0.00177952580066,16
74,0.599836831965,10.4748241061,7430755.41919,0.00191472833915,36
75,0.607854651373,10.3366574443,9269732.7741,0.00238858891696,16
76,0.615871130155,10.2021104733,7397986.65743,0.00190628461126,24
77,0.623886250991,10.0710430743,7148436.12629,0.00184198139482,16
78,0.63189999658,9.94332226806,10999543.9713,0.00283431998115,16
79,0.639912349636,9.81882176638,11122741.241,0.00286606497747,40
80,0.647923292892,9.69742155609,12954927.854,0.00333817574316,8
81,0.655932809098,9.57900751423,8841835.38503,0.00227832997142,24
82,0.663940881022,9.46347105107,12095770.1158,0.00311679129753,24
83,0.671947491452,9.35070877875,12065253.6253,0.00310892792618,36
84,0.679952623191,9.24062220349,15068964.3124,0.00388291248775,16
85,0.687956259062,9.1331174394,12650729.1371,0.00325979099342,36
86,0.695958381907,9.02810494208,12561529.379,0.00323680634447,16
87,0.703958974588,8.9254992606,10502179.8266,0.00270616111047,16
88,0.711958019983,8.8252188062,19521497.435,0.0050302240153,36
89,0.719955500993,8.7271856365,14112188.6449,0.00363637423134,32
90,0.727951400535,8.63132525408,15519421.8142,0.00399898463594,16
91,0.735945701548,8.53756641823,15805127.7648,0.00407260424115,28
92,0.743938386991,8.4458409689,23115768.1666,0.00595638180683,36
93,0.751929439841,8.35608366193,17815760.3675,0.00459069627981,40
94,0.759918843099,8.26823201483,17964655.0489,0.0046290628859,8
95,0.767906579782,8.18222616215,21913004.6214,0.00564645834475,40
96,0.775892632932,8.09800871988,22523012.4768,0.00580364281148,16
97,0.783876985609,8.01552465824,22384361.3124,0.00576791571527,36
98,0.791859620896,7.93472118211,26003440.1489,0.00670046596338,28
99,0.799840521896,7.85554761878,20723534.6363,0.00533996031589,32
100,0.807819671733,7.77795531235,23730132.886,0.00611468893342,16
101,0.815797053555,7.70189752439,23282577.928,0.00599936470147,32
102,0.82377265053,7.62732934036,25711388.7984,0.00662521130005,36
103,0.83174644585,7.55420758157,21473975.4466,0.00553333100368,32
104,0.839718422726,7.48249072205,21130330.3106,0.0054447818531,24
105,0.847688564395,7.41213881028,25764033.7042,0.00663877663594,36
106,0.855656854115,7.34311339524,24214202.2039,0.00623942204448,28
107,0.863623275167,7.27537745664,18962861.137,0.00488627677296,32
108,0.871587810855,7.20889533897,22812907.5367,0.00587834185015,40
109,0.879550444507,7.1436326892,19621668.4735,0.00505603570138,16
110,0.887511159473,7.07955639782,16773547.8553,0.00432214298746,32
111,0.895469939128,7.01663454308,20258289.3768,0.00522007771543,40
112,0.903426766871,6.95483633825,15626331.2768,0.00402653265311,40
113,0.911381626124,6.89413208153,15098826.7769,0.00389060733221,24
114,0.919334500334,6.83449310877,12917383.5956,0.00332850148376,40
115,0.927285372971,6.77589174846,12219779.6207,0.00314874558748,8
116,0.935234227531,6.71830127921,12552805.4336,0.00323455839194,60
117,0.943181047535,6.66169588925,12274661.6225,0.00316288736963,24
118,0.951125816527,6.6060506381,10032713.8937,0.00258519094321,52
119,0.959068518079,6.55134142007,10136152.9509,0.0026118447197,16
120,0.967009135786,6.49754492968,13452571.7011,0.00346640668647,36
121,0.97494765327,6.44463862865,10517227.6744,0.00271003858173,48
122,0.982884054177,6.39260071468,14634492.3876,0.00377095944126,40
123,0.99081832218,6.34141009157,14350225.8024,0.00369771072618,24
124,0.998750440978,6.29104634089,18106207.2359,0.00466553750641,44
125,1.0066803943,6.24148969502,14216754.4088,0.00366331833329,28
126,1.01460816589,6.19272101136,24206862.908,0.00623753088308,48
127,1.02253373952,6.14472174786,22703494.2545,0.00585014865845,24
128,1.03045709902,6.09747393964,26698137.022,0.00687947276888,40
129,1.0383782282,6.0509601767,24546047.7793,0.00632493072989,28
130,1.04629711092,6.00516358268,31170046.3069,0.00803177707106,48
131,1.05421373108,5.96006779456,26942536.0678,0.00694244857048,52
132,1.06212807258,5.91565694326,41577246.4388,0.0107134641809,40
133,1.07004011937,5.87191563519,35200096.7881,0.00907022490431,24
134,1.07794985541,5.82882893454,36273722.8202,0.00934687271109,44
135,1.0858572647,5.78638234641,37763688.8822,0.00973080140773,48
136,1.09376233127,5.74456180063,31699126.3626,0.00816810837511,24
137,1.10166503917,5.70335363635,40752078.7876,0.0105008381695,52
138,1.10956537248,5.66274458722,22613511.9615,0.00582696236894,16
139,1.11746331532,5.62272176729,44190678.6196,0.0113868832852,68
