d_A,q_Ainv,intensity_difference_norm
3,2.09439510239,0.00174844135829
3.00312695435,2.09221434948,0.00160007852848
3.00625390869,2.09003813318,0.00145171569868
3.00938086304,2.08786643936,0.00124588186584
3.01250781739,2.08569925393,0.000868747376028
3.01563477173,2.08353656287,0.000491612886217
3.01876172608,2.08137835222,0.000114478396407
3.02188868043,2.07922460807,0.000675320718989
3.02501563477,2.07707531656,0.00148209353305
3.02814258912,2.0749304639,0.00228886634712
3.03126954346,2.07279003635,0.00279847494058
3.03439649781,2.07065402023,0.00263553438236
3.03752345216,2.06852240193,0.00247259382414
3.0406504065,2.06639516787,0.00230965326593
3.04377736085,2.06427230454,0.00224890485048
3.0469043152,2.06215379848,0.00221476261759
3.05003126954,2.06003963629,0.0021806203847
3.05315822389,2.05792980463,0.0019638417323
3.05628517824,2.05582429019,0.00120754864238
3.05941213258,2.05372307976,0.00045125555246
3.06253908693,2.05162616013,-0.000305037537459
3.06566604128,2.04953351819,8.65290107983e-05
3.06879299562,2.04744514086,0.00100701065111
3.07191994997,2.0453610151,0.00192749229142
3.07504690432,2.04328112796,0.00273883137875
3.07817385866,2.04120546651,0.00242016817351
3.08130081301,2.0391340179,0.00210150496826
3.08442776735,2.0370667693,0.00178284176302
3.0875547217,2.03500370796,0.00186005071135
3.09068167605,2.03294482116,0.00239617437339
3.09380863039,2.03089009626,0.00293229803544
3.09693558474,2.02883952063,0.00346842169748
3.10006253909,2.02679308174,0.00306072584723
3.10318949343,2.02475076707,0.00243072818141
3.10631644778,2.02271256416,0.0018007305156
3.10944340213,2.02067846062,0.00127679438864
3.11257035647,2.01864844408,0.00148542977685
3.11569731082,2.01662250224,0.00169406516506
3.11882426517,2.01460062286,0.00190270055328
3.12195121951,2.01258279371,0.00194634335285
3.12507817386,2.01056900264,0.0017565328776
3.12820512821,2.00855923754,0.00156672240236
3.13133208255,2.00655348636,0.00137691192712
3.1344590369,2.00455173707,0.00157332724357
3.13758599124,2.00255397771,0.0019583594302
3.14071294559,2.00056019637,0.00234339161683
3.14383989994,1.99857038118,0.00272842380346
3.14696685428,1.99658452031,0.00241010389748
3.15009380863,1.99460260198,0.0020131885545
3.15322076298,1.99262461447,0.00161627321152
3.15634771732,1.9906505461,0.00127579314844
3.15947467167,1.98868038523,0.00146338838509
3.16260162602,1.98671412027,0.00165098362174
3.16572858036,1.98475173966,0.0018385788584
3.16885553471,1.98279323193,0.00184402106888
3.17198248906,1.9808385856,0.00133824761707
3.1751094434,1.97888778928,0.000832474165254
3.17823639775,1.9769408316,0.000326700713439
3.1813633521,1.97499770123,0.000199096151986
3.18449030644,1.97305838692,0.000644487973319
3.18761726079,1.97112287741,0.00108987979465
3.19074421513,1.96919116154,0.00153527161598
3.19387116948,1.96726322815,0.00163178209437
3.19699812383,1.96533906615,0.00138053603802
3.20012507817,1.96341866449,0.00112928998166
3.20325203252,1.96150201214,0.000878043925309
3.20637898687,1.95958909814,0.000134342309843
3.20950594121,1.95767991157,-0.000977851970996
3.21263289556,1.95577444154,-0.00209004625183
3.21575984991,1.9538726772,-0.00320224053267
3.21888680425,1.95197460777,-0.00422629126213
3.2220137586,1.95008022247,-0.00519416542373
3.22514071295,1.9481895106,-0.00616203958534
3.22826766729,1.94630246148,-0.00712991374694
3.23139462164,1.94441906448,-0.00695242813478
3.23452157598,1.94253930901,-0.00606302259554
3.23764853033,1.9406631845,-0.0051736170563
3.24077548468,1.93879068047,-0.00428421151706
3.24390243902,1.93692178642,-0.00370763907616
3.24702939337,1.93505649195,-0.00334899897146
3.25015634772,1.93319478664,-0.00299035886677
3.25328330206,1.93133666017,-0.00263171876207
3.25641025641,1.9294821022,-0.00237176750295
3.25953721076,1.92763110249,-0.00219986776032
3.2626641651,1.92578365079,-0.0020279680177
3.26579111945,1.92393973692,-0.00185606827507
3.2689180738,1.92209935071,-0.00294021098681
3.27204502814,1.92026248207,-0.00566564303344
3.27517198249,1.91842912091,-0.00839107508007
3.27829893684,1.91659925719,-0.0111165071267
3.28142589118,1.91477288092,-0.014805858156
3.28455284553,1.91294998214,-0.0207011976783
3.28767979987,1.91113055092,-0.0265965372006
3.29080675422,1.90931457738,-0.0324918767229
3.29393370857,1.90750205168,-0.0362902613935
3.29706066291,1.90569296399,-0.0271810770292
3.30018761726,1.90388730456,-0.0180718926649
3.30331457161,1.90208506365,-0.00896270830065
3.30644152595,1.90028623155,0.000146476063639
3.3095684803,1.8984907986,0.000291599633666
3.31269543465,1.89669875518,-0.000134508873975
3.31582238899,1.8949100917,-0.000560617381615
3.31894934334,1.8931247986,-0.000986725889255
3.32207629769,1.89134286637,-0.00245843247788
3.32520325203,1.88956428553,-0.00436838446153
3.32833020638,1.88778904663,-0.00627833644519
3.33145716073,1.88601714026,-0.00818828842884
3.33458411507,1.88424855705,-0.0111892709203
3.33771106942,1.88248328765,-0.0156189736278
3.34083802376,1.88072132276,-0.0200486763354
3.34396497811,1.87896265311,-0.024478379043
3.34709193246,1.87720726947,-0.0282705809541
3.3502188868,1.87545516262,-0.0275856848763
3.35334584115,1.87370632342,-0.0269007887985
3.3564727955,1.87196074272,-0.0262158927206
3.35959974984,1.87021841143,-0.0255309966428
3.36272670419,1.86847932047,-0.020877622922
3.36585365854,1.86674346083,-0.0150993527828
3.36898061288,1.8650108235,-0.00932108264363
3.37210756723,1.86328139951,-0.00354281250445
3.37523452158,1.86155517995,-0.00022726371473
3.37836147592,1.8598321559,-0.000667625624623
3.38148843027,1.85811231851,-0.00110798753452
3.38461538462,1.85639565894,-0.00154834944441
3.38774233896,1.85468216839,-0.0019887113543
3.39086929331,1.8529718381,-0.00396783815853
3.39399624765,1.85126465933,-0.00598675219952
3.397123202,1.84956062338,-0.00800566624051
3.40025015635,1.84785972157,-0.0100245802815
3.40337711069,1.84616194527,-0.0135747922756
3.40650406504,1.84446728588,-0.0185672658355
3.40963101939,1.84277573481,-0.0235597393953
3.41275797373,1.84108728352,-0.0285522129552
3.41588492808,1.8394019235,-0.033345133009
3.41901188243,1.83771964627,-0.0259068389124
3.42213883677,1.83604044338,-0.0184685448158
3.42526579112,1.8343643064,-0.0110302507192
3.42839274547,1.83269122696,-0.00359195662256
3.43151969981,1.83102119668,0.000324511377264
3.43464665416,1.82935420724,0.000387770795059
3.43777360851,1.82769025035,0.000451030212854
